,mail_content,person_entity,money_entity,organisation_entity
25,"Hey:
Can you send me the file that you produced of those names so I can shrink it 
down a little?
Thanks,
John",,,
26,"Hi John,

Here is the information you were looking for. We are still working on the buy sell breakouts. For the buy/sell breakouts do you need it broken down by product type as well?

Savita

 ",John Savita,,
27,"The information contained herein is based on sources that we believe to be
reliable, but we do not represent that it is accurate or complete.  Nothing
contained herein should be considered as an offer to sell or a solicitation
of an offer to buy any financial instruments discussed herein.  Any
opinions expressed herein are solely those of the author.  As such, they
may differ in material respects from those of, or expressed or published by
on behalf of Carr Futures or its officers, directors, employees or
affiliates.  , 2001 Carr Futures


The charts are now available on the web by clicking on the hot link(s)
contained in this email. If for any reason you are unable to receive the
charts via the web, please contact me via email and I will email the charts
to you as attachments.

Distillate and unleaded charts to follow.


Crude     http://www.carrfut.com/research/Energy1/crude42.pdf
Natural Gas     http://www.carrfut.com/research/Energy1/ngas42.pdf

Nat Gas Strip Matrix
http://www.carrfut.com/research/Energy1/StripmatrixNG42.pdf
Nat Gas Spread Matrix
http://www.carrfut.com/research/Energy1/SpreadmatrixNG42.pdf

Crude and Products Spread Matrix
http://www.carrfut.com/research/Energy1/SpreadmatrixCL42.pdf





Carr Futures
150 S. Wacker Dr., Suite 1500
Chicago, IL 60606  USA
Tel:  312-368-6149
Fax:  312-368-2281
",,,Carr Futures S. Wacker Dr. IL 60606  
28,"I spoke to Alfred Pennisi from MG today.  MG clears their own trades and 
maybe some for other customers.  He indicated that his cost for clearing is 
$3.05 round turn. If this is accurate, we need to evaluate whether clearing 
ourselves and issuing cp every night is less expensive than paying a higher 
clearing rate and getting access to financing.  This is a question I hope 
your analysis of the true cost of clearing will answer.  

Also, fyi, over the past two days I have done two 6,000 lot EFP's with El 
Paso under the same structure I explained to you previously whereby long 
futures are transferred from his account to mine to lower initial margin 
costs.   ",Alfred Pennisi,3.05,"fyi EFP El 
Paso"
29,"lyle lovett national anthem  
nolan ryan first pitch
dwight gooden first real pitch",nolan ryan dwight gooden,,"lyle lovett national anthem  
"
30,assume we're driving the 328 up to mom this friday after work,,,
31,"I think so in a month or so.  Problem now is that there is so much customer 
buying on any pullbacks and selling on rallies that the market, with such a 
flat curve, is going nowhere.  That will change, but it's going to take a 
while.  I like it eventually.




",,,
32,"I assume you're going to let people select news categories such as us energ=
y news and avoid articles about paskistani oil fields.

",,,"us energ=
"
33,"yep.

 ",,,
34,"most bullish thing at this point is moving closer to everyone's psychological $4 price target and that everybody and their dog is still short.  next sellers need to be from producer community.  saw a little this week with williams hedging the barrett transaction but wouldnt say thats indicative of the rest of the e&p community.  short covering rallies will get more common here.  velocity of move down has slowed significantly for good (except maybe in bid week).  my concern is if we go to $4 and people want to cover some shorts, who's selling it to them?  might feel a lot like it did when we were trying to break $5.",williams barrett,4 5,e&p
35,"Sarah:
Can you create a spreadsheet summarizing Enron's open futures interest broken 
down by commodity and broker, including maintenance and initial margin for 
all commodities (including rates, currencies, gas, crude, etc).  
Also, can you create a list of all margin financing agreements in place and 
the rates we pay.
Thanks,
John",Sarah,,Enron
36,"most bullish thing at this point is moving closer to everyone's
psychological $4 price target and that everybody and their dog is still
short.  next sellers need to be from producer community.  saw a little this
week with williams hedging the barrett transaction but wouldnt say thats
indicative of the rest of the e&p community.  short covering rallies will
get more common here.  velocity of move down has slowed significantly for
good (except maybe in bid week).  my concern is if we go to $4 and people
want to cover some shorts, who's selling it to them?  might feel a lot like
it did when we were trying to break $5.



",williams barrett,4 5,e&p
37,"sure, how about thursday at 3:30?   would like to get update on ENE's lng 
projects as well. 


",,,ENE
38,i got 2 for tomorrow.,,,
39,"This request has been pending your approval for  114 days.  Please click http://itcapps.corp.enron.com/srrs/auth/emailLink.asp?ID=000000000041547&Page=Approval to review and act upon this request.





Request ID          : 000000000041547
Request Create Date : 6/19/01 7:50:30 AM
",,,http://itcapps.corp.enron.com/srrs/auth/ emailLink.asp?ID=000000000041547&Page
40,"Bob, I'm able to open the document.  Here it is again.  Do you need me to
save it as word 95?
 <<RFB-Gas 000817.doc>>

Keoni Almeida
California Independent System Operator
phone: 916/608-7053
pager:  916/814-7352
",Bob Keoni Almeida,,California Independent System Operator 916/608-7053
41,"Market Participants,

Several market participants have been engaged in a practice of scheduling
large amounts of non-firm counter flows on congested branch groups in order
to earn hour-ahead congestion revenues and then not providing those counter
flows in real time.  This occurred during a Stage 1 emergency on 7-20-00.
This practice creates a significant reliability problem for the ISO and is
to the detriment of market efficiency.

This notice is intended to inform Market Participants that the ISO
Department of Market Analysis considers this a potentially serious ""gaming""
practice as defined in the ISO Tariff MMIP 2.1.3. The ISO DMA will be
investigating any Market Participant found to be engaging in this activity
and will take appropriate corrective actions.


CRCommunications
Client Relations Communications
",,,"ISO Market Participants the ISO
Department of Market Analysis Market Participant"
42,"I will be out of the office on Friday, Monday and Tuesday for vacation. I 
will be able to be reached by cell phone if necessary.

Bob",Bob,,
43,"Ellen,

Yes, that is their actual name.  I guess they have not done any physical deals.

Many thanks,

Susan 

 ","Ellen Susan 

 ",,
44,"
Tom, I have left you a voice mail about this issue......please call so that we may discuss .....the Master was amended to add a Independent Amount and the definition used is a formula and the formula is unusual....it seems that subpart (a) is the applicable subpart, but we are unable to verify the numbers provided by Jay.  bng


 ",Tom Jay,,
45,"Good morning all!

Cheryl just called and has let me know that she will be in the office today around 11:30 am; she is not feeling well this morning.  If you should need anything, please feel free to contact me directly.

Keegan
Enron Wholesale Services
713-345-3317",Cheryl Keegan,,Enron Wholesale Services
46,"so you are basically saying that you wouldn't take stephen davis for gonzo


",stephen davis,,
47,"How do I go about getting my logon id and password?  I seem to have deleted 
the e-mail that was sent out.


Thanks,


Eric Bass 
x30977
",Eric Bass,,
48,"shes pretty sexy, huh?  are we getting together to talk europe tonoght?




",,,
49," As a follow-up to the recent Enron Corp. memorandum forming Enron Wholesale 
Services (EWS), effective today, we have reorganized the Wholesale Services 
Legal Department.

 The goals in reorganizing the department are as follows:  (i) align the 
legal department as closely as possible with the business units, (ii) speed 
the flow of legal technology across the business units, and (iii) achieve 
greater efficiency and consistency across the organization.

 To this end, a legal policy group will be formed for EWS Legal, which will 
include Lance Schuler, Enron Americas; Mark Evans, Enron Europe; Mark Taylor, 
Enron Net Works; Alan Aronowitz, Enron Global Markets; Julia Murray, Enron 
Industrial Markets; and Bruce Lundstrom, Enron Global Assets.

 The organization chart for the EWS Legal Department is attached.  More 
comprehensive organization charts will follow for each group.

Mark Frevert and Mark Haedicke


",Lance Schuler Mark Evans Mark Taylor Alan Aronowitz Julia Murray Bruce Lundstrom Mark Frevert Mark Haedicke,,"Enron Corp. Enron Wholesale 
Services Wholesale Services 
Legal Department the 
legal department EWS Legal Enron Americas Enron Enron Net Works Enron Global Markets Industrial Markets Enron Global Assets the EWS Legal Department"
50,http://espn.go.com/abcsports/bcs/s/2000/1214/949386.html,,,
51,"Mike,

I haven't heard anything, so I am assuming that the tourney is off. I do, 
however, still have the money that I collected for UT.  I would still like to 
turn the money in.  Who should I direct it to.

Thanks,

Eric",Mike Eric,,UT
52,"is a penny good enough? 

just kidding, i'll give $25


",,25,
53,"Horn for M. Anderson

You are short WRs ",M. Anderson,,
54,"Dear Eric,

As one of our valued e-mail customers, I wanted you to be the first to 
know about this limited-time opportunity! Right now, you can get your 
choice of premium, quality Omaha Steaks for just $39.99! (Try one or 
all of them at this exclusive email price!)

6 (5 oz.) Bacon-Wrapped Filet Mignons (439AFD)
Reg. $59.99, Sale Price $39.99, You Save $20.00 (that's 33% off)!
http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6

4 (10 oz.) Boneless Strips (593AFD)
Reg. $66.00, Sale Price $39.99, You Save $26.01 (that's 39% off)!
http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6

4 (8 oz.) Filet of Prime Rib (487AFD)
Reg. $59.00, Sale Price $39.99, You Save $19.01 (that's 32% off)!
http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6

6 (4 oz.) Triple Trimmed Filet Mignons (855AFD)
Reg. $66.00, Sale Price $39.99, You Save $26.01 (that's 39% off)!
http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6

And that's just the beginning! Now with every order you place from 
this email, you'll get YOUR CHOICE of a Deluxe Document Bag, a Battery 
Operated Pepper Mill or 6 Omaha Steaks Burgers absolutely FREE to 
every shipping address in that order!

That's right! Choose from a FREE Deluxe Document Bag that's roomy 
enough to hold a laptop computer and features two additional storage 
compartments, double carrying handles and a detachable shoulder 
strap... or a FREE Battery Operated Pepper Mill with a slim, light 
body that's easy to use... or 6 FREE juicy and delicious Omaha Steaks 
Burgers!

So take advantage of mouthwatering Omaha Steaks for only $39.99 and 
choose your FREE GIFT! But hurry, these exclusive offers end at 
midnight, Thursday, January 24, 2002!

Sincerely,

Fred Simon, Owner
OmahaSteaks.com
Call Free:  1-800-960-8400
http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6


P.S.  Take the guesswork out of mealtime with A La Zing complete 
meals! A La Zing features world-famous Omaha Steaks and right now you 
can enjoy a FREE meal with your purchase of A La Zing's Filet Mignon 
Feast! Click below for details!
http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0OlR0Av

OmahaSteaks.com sends special information and offers to individuals 
who have requested them.  You have received this message because you 
are on OmahaSteaks.com's mailing list.  If you feel you save received 
this message in error or you wish to be removed from the list, please 
go to 
http://offer.omahasteaks.com/cgi-bin4/profile?y=eN2U0BdpkJ0GXFl
and you will automatically be removed from the list. Please allow 7 
business days for completion of removal requests.
",Eric Mignons Boneless Strips Filet Mignons Fred Simon,just $39.99 59.99 39.99 20.00 66.00 26.01 59.00 19.01 only $39.99,"Omaha Steaks Pepper Mill Omaha Steaks Burgers Omaha Steaks 
Burgers OmahaSteaks.com"
55,"no, no more motorcycles.  i'm working for an engineering consulting firm
near the galleria, and i really enjoy it.  i've been here several months,
and it seems to fly by.  my lease was up at the gables at the end of
october, so i have been looking for a townhouse for the last couple of
months.  i've found several i like, but none i'm extremely crazy about.  for
thanksgiving, i went and delivered food for meals on wheels with Oma, and
then ate with my family.  it was really nice.  the girls are so grown up
now!  mom and dad are getting along better than ever!  i got some of my
christmas shopping done over the weekend as well.  other than that, not too
much else going on in my life. for once in my life, i feel as though i don't
have much stress.  it is actually a wonderful feeling!  what about you?
where are you living, etc?


",,,
56,"<!--
Please use the web site's ""Contact Us"" link, located at the
bottom of every page, for any inquiries.


Welcome to another edition of the 2001 Fantasy Football 
Newsletter! The newsletter will arrive in your e-mail inbox 
at the end of every week, and will include news about the 
web site; tips on using all the features available; and 
answers to your player-related questions from the ""Gridiron 
Guru."" 


PLAN FOR THE PLAYOFFS

The Fantasy season is nearing its end, and the playoffs are
on the horizon. For Fantasy 2001 players, the playoffs begin
with NFL week 15 (games of Dec. 22-23) and last two weeks, 
with the championship game in week 16 (games of Dec. 29-30.)

If you're in a Football Commissioner league, go to Schedule, 
Playoffs to see when your playoffs start and how many rounds 
they last. Of course, the matchups are probably still not 
determined, so you may not see teams listed in the brackets. 
The commissioner of your league is responsible for adding 
the teams to your playoff brackets at the end of your 
regular season. 

If your team is still in contention, go to 
NFL Teams, Schedule and take note of the NFL teams with byes 
during your playoff weeks, so you know which players will be 
available if - and WHEN - your team competes in a playoff 
matchup.


GAME-BY-GAME ANALYSIS

Go to Players, Game Log to see how a particular player did
in each game this season. The player's statistics in the 
common categories will be displayed for each game. If you
are breaking down free agents, the game log is great way to
see who's been getting the most consistent production.


MVP.com 

Save 10% on Speak No Evil, Hear No Evil Monkey Bikes... One 
of the Hottest Gifts for Holiday 2001... Just enter the 
coupon code MQJ36GX6 in the checkout process to receive your 
discount.  Offer expires November 16, 2001.
http://www.sportsline.com/links/6/1/217/sffpn1109e.cgi


THE GRIDIRON GURU

Welcome to Gridiron Guru, where we'll answer your questions 
about players and offer Fantasy Football roster advice. We 
invite you to send your own scouting reports and comments on 
",Guru,,Fantasy Football NFL Schedule
57,"Hear is the info.  Let me know if you have any further questions.


",,,
58," Let me know whether or not you will be there.  Please try to make it by 9:15.




",,,
59,"Do you guys want to keep the tradition and organize a Thanksgiving dinner 
this Sunday?


Brian T. Hoskins
Enron Broadband Services
713-853-0380 (office)
713-412-3667 (mobile)
713-646-5745 (fax)
",,,Enron Broadband Services
60,"Have you bought any new DVD's recently?  If so, which ones?",,,
61,"Getting lots of questions on Martin.  Nothing definitive yet, but here's the
latest I have from the New York Daily News by By Rich Cimini:
http://www.nydailynews.com/2000-11-22/Metro_Sports/Football/a-89509.asp
From the article:  ""The Jets provided no update yesterday on Curtis Martin,
but his injury isn't believed to be serious. His status for Sunday's game
against the Bears remains in doubt. It appears that Martin was drilled in
the tailbone by a Dolphins defender. It swelled up on the team flight back
from Miami, and ice was applied. Al Groh has declined to provide specifics,
except to say the injury occurred in the ""general pelvic region.""
The Jets' star running back, who underwent intensive treatment yesterday,
has told several people that he's fine. He's known for his high pain
threshold, and it wouldn't shock teammates if he played this week.

My View:  Players are notorious for being optimistic but Martin is a tough
guy.  Another reason why these Thursday games are so tough.  If you wanted
waffling, you wouldn't be signed up for this newsletter so I'm going to say
as of Wednesday morning, I think the chances he plays effectively as
normally would are 75%.
Thanks to my friend Nicholas Bollini for assistance on this one.
Good Luck this weekend.

Joe



To unsubscribe from this group, send an email to:
","Martin Rich Cimini Curtis Martin Al Groh Nicholas Bollini Good Luck Joe



",,the New York Daily News Martin
62,"This Beautiful Mother & Baby Turtle Crystal Set will be yours for a mere
$4.95! 	
 Turtles Going Home. 
This mother and baby tutle set inspires the most enchanting atmosphere. 

This crystal contains 24% to 30% lead with strict quality control. They
were specifically ordered by oversea distributors which in turn resale
to department stores. Due to the Economic downturn, the distributor went
bankrupt, which also brought down the manufacturer. We were able to pick
up the inventory at pennies on a dollar, on the whole sale level. We
just pass the saving to you. That's why you're seeing rediculus prices
here. 	
Similar item like this sell for more than $95 in retail store, but it
will be yours for $4.95 .
To qualify for this invitation, please fill out the following questions.

Your responses will in no way go into your personal profile. We are
interested in statistical data only.

     
Questions	 Response	
Do you own or use any kind of PDA(Personal Digital Assistant)? 	yes 
no  	
Do you own or use a digital camera or camcorder? 	yes 
no  	
Do you own or use a Sony game console such as PS1,PS2 or Gameboy?
yes 
no  	
Do you own or use a MP3 player? 	yes 
no  	
Do you own or use a DVD player? 	yes 
no  	
Group Profile:	 
Area Code 	 Gender:
Male  Female 	 Age Group select below 18 and below 19-30 31-45 46-60
60+ 	 Income select below less than 20k 20-30k 30-40k 40-60k 60-80k
80-100k 100k+ 	 
After you selected your choices, don't forget to 	 
  _____  

 
",,4.95 more than $95,This Beautiful Mother & Baby tutle Digital Sony Age Group
63,"Your P&L tonight was down 7,500, including Elsa and Carey.  Storage was 9,000 
up.  The AGA was 133 withdrawal.  Your position is short 40.  We'll see you 
tomorrow.

Dave and Bryan",Elsa Carey Dave Bryan,,P&L AGA
64,"yeah i will be there 

who all is going to sierra and what time?




Bryan Hull
04/04/2001 12:55 PM
","Bryan Hull
",,sierra
65,"where is this place?




",,,
66,"11:30




Brian Hoskins
09/05/2000 04:01 PM
",Brian Hoskins,,
67,"Remember - all pickup requests must now be sent through Pat Ryder at 
",Pat Ryder,,
68,"it says that on the schedule, we will find out tonight




Nick Hiemstra
05/22/2000 10:41 AM
",Nick Hiemstra,,
69,"This looks good.  All we need is to get it into production.


Thanks,

Eric


Dale Neuner   04/27/2000 04:05 PM

",Eric Dale Neuner,,
70,"http://sportsillustrated.cnn.com/football/college/2000/bowl_projections/

just wanted to let you know that lsu is still projected to go to the sharpie 
bowl!",http://sportsillustrated.cnn.com/football/college/2000/bowl_projections/,,lsu
71,"The ticket numbers are 108210, 108058.


-Eric",,,
72,"the bucket - that is a great name




",,,
73,"hector - is this your mom?




",hector,,
74,"Here is the detail on the new products:

THOMPSONVILLE
Receipt Pts
Lobo Thompsonville (Meter #9648)
Tejas Thompsonville (Meter #6351)
PG&E Thompsonville (Meter #6296)


Delivery Pt.
NGPL Thomsponville (Meter #1342)




AGUA DULCE
Receipt Pts.
PG&E Riverside (Meter #6040)
PG&E Agua Dulce (Meter #584)
Tennesee Agua Dulce (Meter #574)
Lobo Agua Dulce (Meter #7038)
Tejas Gregory (Meter #3358)
Channel Agua Dulce (Meter #3500)
MOPS/NNG Tivoli (Meter #5674)
Tomcat (Meter #553)


Delivery Pts.
Tejas Riverside (Meter #3543)
NGPL Riverside (Meter #3545)
Channel Agua Dulce (Meter #3500)
Tenessee Agua Dulce (Meter #694)
Koch Bayside (Meter #3537)


We would like to get these products out by bid week if at all possible.

Let me know if you have further questions.

Thanks,

Eric 
x3-0977
","Lobo Thompsonville Tejas Thompsonville PG&E Thompsonville NGPL Thomsponville PG&E Agua Dulce Lobo Agua Dulce Tejas Gregory Koch Bayside Eric 
x3-0977",6351 6296 1342 6040 584 574 553 3545 3500 694,"AGUA DULCE
Receipt Pts PG&E Riverside Tennesee Agua Dulce Channel Agua Dulce Tejas Riverside NGPL Riverside"
75,"Brian, Hector, and Lenny have dropped out (what a shocker).  Steve Venturatos 
has graciously offered to take their place.  

Thanks Steve.
","Brian Hector Steve Venturatos 
 Steve",,Lenny
76,what is your cell phone #?,,,
77,"Dear Don Baughman,  

Here is your username and password that you requested.  

Username: dbaughm
  Password: sm0gdogg

Update your info ",Don Baughman,,
78,"Mgmt....  after checking-out with PECO last night, I was told by George (at 
PECO) that they were going to do away with verbal check-outs.  PECO has 
created a web-based system that will allow counterparties to check-out 
on-line.  He asked that we go into their website and register EPMI as one of 
PECO's counterparties;  this will give us access to their online-checkout 
system.  The url is www.exeloncorp.com.........  Go to PowerTeam then Tie Out 
to sign up.....  Let me know if you need me to go through the sign-up process 
myself or if one of you guys wants to take care of it...
Thanks
jP",PECO George EPMI,,PowerTeam
79,"We know you have questions about recent events impacting Enron and our plans for the future.  Ongoing investigations and pending litigation have made it difficult, if not impossible, to share information in a timely manner.  While we can't address certain issues, we can tell you about our initial plans to move Enron forward and emerge from bankruptcy, and we are eager to do that.

We had planned to hold an all-employee meeting tomorrow, January 23, at the Hyatt Regency.  However, we don't want to subject you to the media frenzy that would certainly surround such a meeting, so we've decided to postpone it.  We are currently making arrangements to hold a series of employee meetings within the building to protect your privacy.  We will provide the date and times to you as soon as the logistics for those meetings are finalized.

Prior to the employee meetings, we will provide an overview of Enron's new organizational structure.  You can expect that memo shortly.",,,Enron
80,"This offer has been reserved for elite members like you.

We have partnered with SincerelySilver to bring you this
exciting offer!!

Get a FREE Genuine Sterling Silver Figaro Bracelet!!

If you missed it before the holidays we apologize, but this
is your chance if you ACT NOW!!

A new shipment of high quality jewelry has just arrived but
supplies are limited and they won't last long!

CLICK HERE: http://www.qkct.com/go.php3?116

Enjoy this special offer!!



<<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>>
* To remove yourself from this mailing list, point your browser to:
http://i.pm0.net/remove?freebiecash:14
",,,SincerelySilver
81,"As a valued member of the INVESTools community, you've
asked to be notified about new investment tools, features,
and money-saving opportunities from INVESTools and our
strategic partners.  We think you'll be interested in this
exciting offer from Phillips Publishing Inc.

To unsubscribe, see the link at the end of this email.

",,,INVESTools Phillips Publishing Inc.
82,"  From OpinionJournal.com (http://opinionjournal.com)

TODAY ON OPINIONJOURNAL

On the Editorial Page
http://www.opinionjournal.com/editorial/?id=95001733

The trial lawyers still want a piece of Microsoft.
12:01 a.m. EST

Outside the Box BY PETE DU PONT
http://www.opinionjournal.com/columnists/pdupont/?id=95001732

We need a better ID, but not a national superego.
12:01 a.m. EST

John Fund's Political Diary
http://www.opinionjournal.com/diary/?id=95001674

Dr. King's family cashes in on his legacy.
12:01 a.m. EST

FOR WALL STREET JOURNAL ONLINE SUBSCRIBERS
Review & Outlook

Tinkering With Turkey
Don't let the IMF create another Argentina.
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1011147777750799240.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Another Pound Of Microsoft
The trial lawyers haven't yet gotten their fill.
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1011148460140755400.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Commentary

Watchdogs and Lapdogs
Enron's failure shows how pervasive conflicts of interests have become in financial markets.
By Burton Malkiel
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1011145236418110120.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Another Episode Of NYPC Blues
Opposition to political correctness goes too far.
By Tunku Varadarajan
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1011145456302254200.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Italy's Leader Stands Accused of Euro-Heresy
Berlusconi utters another uncomfortable truth.
By Michael Gonzalez
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB101114574035138760.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Business World

Welfare Reform for Accountants
Why did Arthur Andersen stand by as Enron imploded?
By Holman W. Jenkins Jr.
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB101114707587236960.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Review & Outlook Taste

Martyr-Piece Theater
Review & Outlook: There's no constitutional right to watch federal court proceedings on TV.
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1010707495491839720.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Taste Feature

Sideline Of the Obsessed
There may be times when parents should stay longer at work.
By Jay Jennings
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1010707752172580640.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Serious CNN, Foxy Paula: What a Dilemma
De Gustibus: Smart people can be sexy too.
By Tunku Varadarajan
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1010708297649899720.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

Houses of Worship

A Striking Possibility
Houses of Worship: Vouchers could raise teacher pay, but cost Catholic schools their culture.
By Naomi Schaefer
Jan 16 2002

http://interactive.wsj.com/cgi-bin/wsjgate?source=jopinemaowsj&subURI=http%3A%2F%2Finteractive.wsj.com%2Farticles%2FSB1010707903124831160.htm&nonsubURI=http%3A%2F%2Finteractive.wsj.com%2Ftour

~~~~~~~

_____
ADVERTISEMENT
Whether you're moving up, relocating, seeking a new neighborhood or merely curious about your current home's market value, you'll find answers at RealEstateJournal.com, a free site from The Wall Street Journal. It offers a complete online guide to buying, selling and maintaining a residential property, and includes 1.5 million active home listings, as well as content from many top real-estate information providers. Please take a minute to visit RealEstateJournal.com today.
http://RealEstateJournal.com

_____

From time to time Dow Jones may send you e-mails with information about new features and special offers for selected Dow Jones products. If you do not wish to receive these emails in the future, you may visit http://opinionjournal.com/forms/email_acct.html. You can also unsubscribe at the same link.

You can also review OpinionJournal's privacy policy at http://opinionjournal.com/about/privacy.html

If you have been forwarded this email and wish to subscribe visit http://opinionjournal.com/forms/get_email_page.html.

Copyright 2002 Dow Jones & Company, Inc. All Rights Reserved.
","John Fund's Burton Malkiel
 Tunku Varadarajan Berlusconi Michael Gonzalez Holman W. Jenkins Jr. Jay Jennings Foxy Paula: De Gustibus Naomi Schaefer",,"OpinionJournal.com Microsoft PETE DU PONT http://www.opinionjournal.com/columnists/pdupont/?id=95001732 WALL STREET JOURNAL Review & Outlook Enron Business World

 Arthur Andersen Review & Outlook Taste Martyr-Piece Theater
Review & Outlook CNN RealEstateJournal.com The Wall Street Journal Dow Jones OpinionJournal http://opinionjournal.com/about/privacy.html Dow Jones & Company,"
83,"Don,

Hey, how's it going?  Gone fishing lately?  I talked to Kayne earlier today 
about a posting this guy is interested.  Kayne tells me you are the man with 
the opening.  I just wanted to forward this to you so you could take a look 
at.  Jay schedules gas for EES and is interested in your position.  I 
explained to him generally what the position is about, but things have 
changed.  He says he talked to Larry Campbell also. In fact, Larry might have 
talked to you about him already.  I haven't worked with him before, so I 
can't specifically vouch for his work ability (Larry can fill you in better 
in that area), but he does have good communications skills and is easy to get 
along with...(team player).  Also, he is an internal employee.   Attached 
below is his resume.  

John


",Kayne Larry Campbell Larry John,,EES
