,mail_content,person_entity,money_entity,organisation_entity
465,"It may be too late now, but I would like to meet with them.  Mark



	Peter Keohane
	03/12/2001 06:00 PM
		 
",Mark Peter Keohane,,
466,That sounds like good news to be part of the process.  Thanks.  Mark,,,
467," Starting on Thursday,  April 19, at 2:00 p.m. there will be a weekly 
telephone conference for the California litigation team.  The objective will 
be to identify key issues and plan a coordinated strategy for all litigation 
in California.  The call will last not more than one hour.  

 Thus far, the responsibility has been allocated as follows:

1. PG&E Bankruptcy   Lisa Mellencamp and Carl Ecklund (LeBoeuf Lamb Greene & 
McRae)

2. Class Actions   Richard Sanders and Robin Gibbs (Gibbs & Bruns)

3. CTC Matters   Bob Williams, Mike Day and Gary Fergus (Brobeck)

4. FERC Matters    Regulatory and Richard Sanders and Dan Watkiss (Bracewell 
& Patterson)

5. Government Investigations Regulatory and Richard Sanders

 Richard Sanders and Robin Gibbs will have overall responsibility for 
coordination of the litigation.  ",Lisa Mellencamp Carl Ecklund Richard Sanders Robin Gibbs Bob Williams Mike Day Gary Fergus Dan Watkiss,,"PG&E LeBoeuf Lamb Greene & Gibbs & Bruns CTC FERC Bracewell 
& Patterson"
468,"I will be out of town that day.  Maybe the next one.  Mark



	Lisa Mellencamp
	05/10/2001 08:38 AM
		 
","Mark Lisa Mellencamp
	",,
469,"for Day 1 of EEI's four workshops on Electricity Markets, How Do They Work?

Can you afford to miss the best opportunity to learn How Electricity Markets 
Work from the best experts at simplifying complex issues?  Dr. Paul Joskow, 
Director of  MIT's Center for Energy and Environmental Policy Research and 
Dr. James Bushnell of the University of California, Berkeley's, Energy 
Institute will instruct the first workshop on April 26.  Register now and 
attend in person or via webcast.

To find out more about the workshops, click on
http://www.eei.org/resources/meetings/policymakers_basics.pdf
",Paul Joskow James Bushnell,,"EEI Electricity Markets Center for Energy and Environmental Policy Research the University of California Berkeley's Energy 
Institute"
470,"request_number:  IN-BPA:  031
firstname:  Lincoln
lastname:  Wolverton
",Wolverton,,Lincoln
471,"In addition to the ISO derating its own available transmission capacity 
(exporting) at the California Oregon Border (so that people can't buy 
transmission from the ISO to export power) the ISO is now threatening to cut 
our exports from California using transmission rights that we have purchased 
from a muni that is not part of the ISO's grid.",,,ISO
472,"First and most important, for those of you that have room reservations at The 
Woodlands Resort and Conference Center, if you have any changes that need to 
be made or have decided NOT to stay, I need to know immediately so that we 
can cancel and are not charged for those rooms.  
Please call me directly and do not contact The Woodlands Resort.  Please see 
the ""revised"" Agenda and review the Rooming List for accuracy and advise of 
any corrections at this time.



Geriann Warner and I will be out at the Woodlands for the March 9th meeting 
only.  We will be in the office on Thursday if anyone needs assistance.  
Please have your presentation to me by Thursday for those of you who are 
giving presentations.  If we need to make copies of your presentation, please 
advise as well.  Eric Benson will be present for the March 8th meeting.  
Again, the location of the meeting will be:
The Woodlands Resort
2301 North Millbend Drive
The Woodlands, TX  77380
Phone# 281-367-1100
Fax# 281-364-6274
Check-In time is 3:00pm
Check-Out time is 12:00pm


The Woodlands Resort provides transportation service to and from the airport 
on a scheduled basis from 6:00am - 10:00pm at a cost of $32.00 per person, 
per trip.  Reservations must be made a minimum of 24 hours in advance for 
both arrivals and departures.  If you have an interest in using this service, 
please call the resort directly.
MAP: 

",Geriann Warner Eric Benson,# 281-367-1100 # 281-364-6274 32.00,
473,"Attached please find a ""revised"" agenda for the meeting on Friday, March 9, 
2001:






Also, for those of you going to the direct reports meeting today, there will 
be sandwiches in the Confederate Room for lunch at 12:00 noon.  The drinks 
will be located on the tables just outside of the meeting room.

Directions to Confederate Room:  This room is located upstairs.  From the 
main entrance of The Woodlands Resort, go up the stairs, turn left, go past 
the business center and it is the first room on the left.  The room is marked 
""Confederate Room"" and also marked ""Enron Energy Services"".

Should you have any questions, please do not hesitate to contact me at 
X36082.",,,Enron Energy Services X36082
474,"I was asked to set up a conference call for Monday (3/19) at 3:00 Eastern 
with regulatory and bankruptcy counsel for the nine Complainants to discuss
the interrelation between the FERC Chargeback complaint proceeding (and the
Amendment 22 matter), the District Court case before Judge Moreno, and the 
Bankruptcy proceeding, and to discuss strategy.

The following issues have been identified as issues for discussion:

1.  Likelihood that Bankruptcy Court will grant PX motion to modify stay;
including feasibility and effort by parties to file answer in support of 
motion, including whether it would be realistic to request that the PX's 
motion be considered on a more expedited basis (PX asked for 3/30 hearing
date) in light of the FERC Complaint proceeding;

2.  Status and approach for possible settlement with PX for release of 
collateral assuming Bankruptcy Court modifies stay.

3.  Feasibility of asking Bankruptcy Court to immediately release all 
collateral in excess of amount needed to satisfy (1) vendors, (2) existing
and anticipated future defaults of SCE and PG&E, and (3) reasonable costs.
In this regard, does anyone have a handle on whether the collateral exceeds
the total of the foregoing matters?

4.  Any comments on (1) answer to PX answer to Complaint, and (2) answer
to PX request for clarification in Amendment No. 22 proceeding; including
the timing of such filings with FERC.

This email does not address bankruptcy counsel for all parties.  If you wish
to have your client's bankruptcy counsel on the call, please inform them of
the time and relevant information for the call.

This call will likely be extremely unwieldy, so I would request the parties
to consolidate their participants where possible.  Also, please do not 
forward this information as it addresses confidential litigation matters.
Thanks.  See you Monday.  Ron",Moreno,,FERC Chargeback District Court Bankruptcy Court PX FERC Complaint SCE PG&E Complaint FERC
475,"Attached please find responses to data request DS-PG:001 - DS-PG:003 and
DS-SL:001 - DS-SL:003.

 <<DS-PG-001.doc>>  <<DS-PG-002.doc>>  <<DS-PG-003.doc>>  <<DS-SL-001.doc>>  
<<DS-SL-002.doc>>  <<DS-SL-003.doc>> Attachments to DS-PG:001 no. 3 and no. 4 
were filed with the Hearing Clerk
and will be available at the data response room.

Thank you,

Kelly C. Beniga
","Kelly C. Beniga
",,DS-PG:001 - DS-PG:003
476,"Mary Hain has resigned her position with Enron.  Please remove her from all 
your mail lists.

Thank you.

Lysa Akin
Gov't Affairs - Sr. Admin. Ass't.



   
	Enron Capital & Trade Resources Corp.
	
","Mary Hain Lysa Akin
",,Enron Enron Capital & Trade Resources Corp.
477,"The response didn't attach to previous e-mail.

 - PXRESPONSE3.doc",,,
478,"Congratulations and best wishes on your new endeavor, Mary.
- Jeff

",Mary,,
479,"Mary,
Wish you good luck in your new Job.
I am sure that NWRTO could learn from you experience.
Tony

",Mary Tony,,NWRTO
480,"Hi kids!
?
Hope you all are well and enjoying  the?return of daylight!? I'm sending out 
a quick note to let you all  know about my regular solo gig.? Just a couple 
of weeks ago, I started  playing and singing every Monday night at the Empire 
Room at 4206 SE Hawthorne  Blvd.? The Empire Room is a wonderful wine and 
dessert bar.? It also  offers appetizers and a few dinner entrees which are 
on the lighter side.?  Above all it is a wonderful place to spend time with 
friends and family and now  listen to music in a smoke-free, kid friendly 
environment.? There is no  cover charge.??I start playing around?8:
30pm?and?play  for a couple of hours finishing up around?11pm. 
?
Hope to see you all there!
?
Take care,
?
jen.  gosar",Hawthorne  Blvd,,
481,"The original message was received at Fri, 23 Mar 2001 18:32:35 GMT
from mailman.enron.com [192.168.189.66]

   ",,,mailman.enron.com
482,"Please E-mail me and Jim Steffes the document to be discussed on the 11:00 
a.m. conference call tomorrow.",Jim Steffes,,
483,"Typically the traders are not interested in changes to the TAC because it i=
s=20
paid by the end-user not by us.  However, EES folks (Dennis Benevides, Neil=
=20
Bresnan, and Jubron Whelan) are usually interested and you can copy the=20
traders with an FYI if you want to.  You have probably discovered all this=
=20
already.




Alan Comnes
01/03/2001 08:55 AM
",Dennis Benevides Jubron Whelan Alan Comnes,,"TAC s=20
 EES FYI"
484,"Hi beautiful. I had a hard time yesterday because I missed you so much (in case you couldn't tell). The more we are together the more I love you and want to spend all my time with you. I can't wait to see you.

Stan's staff meeting was cancelled so I am just trying to catch up on things this morning.

Love you sweetie.",Stan,,
485,"In Stan's staff meeting this morning he asked we let you know of any vacancies that are being filled.  I have two that are currently in process: 
Director, Financial Planning -recruiting internally and externally on a concurrent basis due primarily to Omaha location,  preference given to internal candidates.
Financial Planning Analyst (Ben Humann's vacancy) - recruiting internally only.

For either of these positions I think Enron should be willing to pay relocation if necessary (to avoid severance costs).  From the standpoint of the partnerships I don't think NBP should pay this cost since there are plenty of local candidates from which to choose.",Ben Humann's,,Stan Financial Planning Enron NBP
486,"Pleas also send the preranking to Susan Wimberley.  
",Susan Wimberley,,
487,"I intend to distribute something this week
",,,
488,"
As you know, Enron, its directors, and certain current and former officers are defendants in litigation in Federal and State court involving the LJM partnerships.

Enron has employed counsel and they will represent Enron and its interests in the litigation.

Under the Private Securities Litigation Reform Act, we are required to preserve documents that might be used in the litigation. 

Accordingly, our normal document destruction policies are suspended immediately and shall remain suspended until further notice.

Please retain all documents (which include handwritten notes, recordings, e-mails, and any other method of information recording) that in any way relate to the Company's related party transactions with LJM 1 and LJM 2, including, but not limited to, the formation of these partnerships, any transactions or discussions with the partnerships or its agents, and Enron's accounting for these transactions.

You should know that this document preservation requirement is a requirement of Federal law and you could be individually liable for civil and criminal penalties if you fail to follow these instructions.

You should know that Enron will defend these lawsuits vigorously.  In the meantime, you should not discuss matters related to the lawsuits with anyone other than the appropriate persons at Enron and its counsel.  

If you have any questions, please contact Jim Derrick at 713-853-5550.

",Jim Derrick,,Enron Federal and State LJM the Private Securities Litigation Reform Act Company LJM 1 and LJM 2
489,"Marie:

We don't show any trading contracts in existence with Vastar Gas Marketing,
Inc.  All of Vastar Gas Marketing,Inc.'s contracts were assigned to Southern
Company Energy Marketing after BP acquired Vastar.

Do you have any information otherwise?

Very truly yours,

BILLY
Billy D. Dixon
Attorney
BP America Inc.
501 Westlake Park Blvd., Rm 16.166
Houston, Texas 77079
Direct 281/366-4745
Fax 281/366-5901
","Marie BILLY
 Billy D. Dixon
 281/366",,"Vastar Gas Marketing Inc.'s Southern
Company Energy Marketing BP Vastar BP America Inc."
490,"JUDY'S WORK & MONEY LIFEMINDERS FOR 11/22/2000

IN THE SPOTLIGHT

* Shoppers, Debt-Proof Your Holidays
* Career Advantage: Your Inner Self Revealed

MY PORTFOLIO

* Win $5000 and Get Organized for the Holidays!

THE LIGHTER SIDE

* DILBERT -- The Short List: Top 10 Greeting Cards You'd Like to Send for=
=20
Boss's Day

INTERACTIVE LIFEMINDERS

* Real Estate Wealth-Builder

",,5000,JUDY'S WORK & Get Organized for the Holidays
491,"Hi,
Here's the latest update on the twins.  God continues to bless -- thanks
for your prayers for the girls and family
Love,
Barb


Date: Sun, 22 Oct 2000 16:55:55 -0700
Subject: Kathleen & Charity Going Home
",Barb Sun,,Kathleen & Charity Going Home
492,"=09=09EMAZING Home[IMAGE]Edit Your ProfilePrivacy
=09=09
=09=09
=09=09Advice and Living - Brain Candy - Business and Money - Comics - Daybr=
eakers -=20
Entertainment
=09=09Espa=0Fol - Games - Good Thoughts - Grapevine - Greetings - Health - =
Hobbies -=20
Horoscopes
=09=09Household Hints - Kitchen - Music - Sports - Style - Technology - Tra=
vel -=20
Wireless
=09=09

=09=09[IMAGE]
=09=09
=09=09
=09=09  Want Coupons, FREESTUFF, & More? Click Into CoolSavings
=09=09CoolSavings is the place to save BIG on all your favorite things from=
 all=20
your favorite stores and online retailers this Holiday season. Visit=20
CoolSavings and get coupons and great deals on the latest electronic gadget=
s,=20
clothes, toys, jewelry, and more! Click  here for more details.  =20
=09=09
=09=09
=09=09
=09=09Bible Verse of the Day
=09=09Tuesday January 2, 2001
=09=09
=09=09Colossians 3:12 =20
=09=09
=09=09The Access Bible, NRSV, New Testament, Page 308
=09=09
=09=09As God's chosen ones, holy and beloved, clothe yourselves with compas=
sion,=20
kindness, humility, meekness, and patience.
=09=09
=09=09Email  this tip to a friend - Browse  the Archives
=09=09
=09=09[IMAGE]
=09=09
=09=09Another new year...
=09=09Another reason to send an EMAZING Greeting Card! 2001 is going to be =
full of=20
birthdays, anniversaries, holidays and everyday occasions. Don't miss=20
out--send a FREE and fun EMAZING Greeting Card today! =20
=09=09
=09=09It's never too late... Flooz 'em, baby!
=09=09Flooz - the online gift currency you send by email =20
=09=09
=09=09FREE $5 for 1st Time Buyers at HALF.com
=09=09Half.com is the hottest site for used CDs, DVD=01,s, Books & Video Ga=
mes! =20
=09=09
=09=09Get satellite television in only one step.
=09=09Click here for more information on FREE satellite TV!  =20
=09=09
=09=09
=09=09[IMAGE]
=09=09
=09=09   =20
=09=09
=09=09Tip Gift
=09=09SPIRITUAL BOOK OF THE DAY
=09=09Neale Donald Walsch: Communion With God
=09=09
=09=09
=09=09Tip Gift
=09=09MOVIE OF THE DAY
=09=09Robert Powell: Jesus of Nazareth
=09=09
=09=09
=09=09Book
=09=09BOOK  OF THE DAY
=09=09Bill O'Reilly: The O'Reilly Factor
=09=09
=09=09
=09=09CD
=09=09CD  OF THE DAY
=09=09The Jimi Hendrix Experience
=09=09
=09=09
=09=09Gift
=09=09 GIFT  OF THE DAY
=09=09Sony eMarker
=09=09
=09=09
=09=09DVD
=09=09MOVIE  OF THE DAY (DVD)
=09=09The Sopranos - The Complete First Season
=09=09
=09=09
=09=09VHS
=09=09MOVIE  OF THE DAY (VHS)
=09=09Al Pacino: The Godfather Collection
=09=09
=09=09
=09=09Quote
=09=09QUOTE  OF THE DAY
=09=09A lie gets halfway around the world before the truth has a chance to =
get its=20
pants on.=20
=09=09- Sir Winston Churchill=20
=09=09
=09=09
=09=09
=09=09[IMAGE]
=09=09[IMAGE]
=09=09
=09=09  =20
=09=09
=09=09
=09=09
=09=09  Another new year...
=09=09Another reason to send an EMAZING Greeting Card! 2001 is going to be =
full of=20
birthdays, anniversaries, holidays and everyday occasions. Don't miss=20
out--send a FREE and fun EMAZING Greeting Card today! Click  here for more=
=20
details.  =20
=09=09
=09=09[IMAGE]
=09=09?
=09=09Advertise - Company Info - Feedback - Help - Jobs - Privacy Policy - =
Terms &=20
Conditions
=09=09Archives - Edit Your Profile -?Unsubscribe
=09=09
=09=09EMAZING.com is a service of EMAZING, INC. Copyright 2000. All Rights =
Reserved.
=09=09EMAZING.com - Whatever you're into, we email it to you. FREE!=20
[IMAGE]","09=09
 EMAZING Greeting Card Flooz 09=09    Donald Walsch Jesus 09=09Bill O'Reilly Jimi Hendrix Pacino its=20
 on.=20
 Winston 09=09   FREE!=20
",5,"ProfilePrivacy Living - Brain Candy - Business and Money - Comics CoolSavings DVD=01,s Books & Video EMAZING, INC."
493,"HI,  we will postpone the meeting for today.  I do not have the list ready 
for Joe, and we are all so busy.  I feel it would be better to do the meeting 
again after the first of the year.  

Thanks,
Brenna",Joe Brenna,,
494,"=09=09EMAZING Home[IMAGE]Edit Your ProfilePrivacy
=09=09
=09=09
=09=09Advice and Living - Brain Candy - Business and Money - Comics - Daybr=
eakers -=20
Entertainment
=09=09Espa=0Fol - Games - Good Thoughts - Grapevine - Greetings - Health - =
Hobbies -=20
Horoscopes
=09=09Household Hints - Kitchen - Music - Sports - Style - Technology - Tra=
vel -=20
Wireless
=09=09

=09=09[IMAGE]
=09=09
=09=09
=09=09  LET YOUR LAPTOP COMPUTER CONNECT TO THE INTERNET WIRELESSLY
=09=09Sign up today for the Sierra Aircard and connect to the Internet Anyt=
ime,=20
Anywhere.  Simply slip the Aircard into your PC slot and you=01,re connecte=
d.=20
Order today and save $100, plus our 2-week money back guarantee. Click  her=
e=20
for more details.  =20
=09=09
=09=09
=09=09
=09=09Bible Verse of the Day
=09=09Thursday November 30, 2000
=09=09
=09=09Revelation 1.8 =20
=09=09
=09=09The Access Bible, NRSV, New Testament, Page 391
=09=09
=09=09""'I am the Alpha and the Omega,' says the Lord God, who is and who wa=
s and=20
who is to come, the Almighty.""
=09=09
=09=09Visit The Access Bible from Oxford University Press Online!
=09=09
=09=09Email  this tip to a friend - Browse  the Archives
=09=09
=09=09[IMAGE]
=09=09
=09=09E-greetings that are EMAZING!
=09=09Easy, fun and FREE...EMAZING greetings are the cool way to say what y=
ou've=20
gotta say. =20
=09=09
=09=09Holiday gift shopping made easy...
=09=09It's Flooz!  The online gift currency you send by email! =20
=09=09
=09=09How Cool Are You?
=09=09Click here to play the CERTS Confidence Quiz and find out. Be Certain=
 with=20
CERTS. =20
=09=09
=09=09Don't spend Christmas without the Grinch...
=09=09Save up to 40% at Amazon's Dr. Seuss Shop! =20
=09=09
=09=09Want Coupons, FREESTUFF, & More? Click Into CoolSavings
=09=09CoolSavings is the place to save BIG on all your favorite things from=
 all=20
your favorite stores and online retailers this Holiday season. =20
=09=09
=09=09=20
=09=09
=09=09
=09=09[IMAGE]
=09=09[IMAGE]
=09=09
=09=09
=09=09   =20
=09=09
=09=09Tip Gift
=09=09SPIRITUAL BOOK OF THE DAY
=09=09Iyanla Vanzant: In the Meantime
=09=09
=09=09
=09=09Tip Gift
=09=09MOVIE OF THE DAY
=09=09Left Behind
=09=09
=09=09
=09=09Book
=09=09BOOK  OF THE DAY
=09=09The Beatles: The Beatles Anthology
=09=09
=09=09
=09=09CD
=09=09CD  OF THE DAY
=09=09U2: All That You Can't Leave Behind
=09=09
=09=09
=09=09Gift
=09=09 GIFT  OF THE DAY
=09=09Pacific Cycle: Red Blitz Mini Scooter
=09=09
=09=09
=09=09DVD
=09=09MOVIE  OF THE DAY (DVD)
=09=09Mel Gibson: Chicken Run
=09=09
=09=09
=09=09VHS
=09=09MOVIE  OF THE DAY (VHS)
=09=09A Charlie Brown Christmas
=09=09
=09=09
=09=09Quote
=09=09QUOTE  OF THE DAY
=09=09He was a self-made man who owed his lack of success to nobody.
=09=09- Joseph Heller, Catch-22
=09=09
=09=09=20
=09=09
=09=09[IMAGE]
=09=09[IMAGE]
=09=09
=09=09  =20
=09=09
=09=09
=09=09
=09=09  Does ""email program"" mean ""geek Greek"" to you?
=09=09Don't let email confuse you! Get FREE Outlook 2000 tips from EMAZING.=
 Soon=20
you'll be setting up folders, sending tricky attachments, customizing your=
=20
views, and scheduling appointments. It's as easy as 1-2-3 with these tips!=
=20
Click  here for more details.  =20
=09=09
=09=09[IMAGE]
=09=09?
=09=09Advertise - Company Info - Feedback - Help - Jobs - Privacy Policy - =
Terms &=20
Conditions
=09=09Archives - Edit Your Profile -?Unsubscribe
=09=09
=09=09EMAZING.com is a service of EMAZING, INC. Copyright 2000. All Rights =
Reserved.
=09=09EMAZING.com - Whatever you're into, we email it to you. FREE!=20
[IMAGE]","09=09
 you=01,re connecte=
 d.=20
 e=20
 EMAZING ou've=20
 Certain=
 with=20
CERTS Grinch Seuss Shop 09=09    Vanzant GIFT   Charlie Brown Joseph Heller FREE!=20
","100 wa=
","ProfilePrivacy Living - Brain Candy - Business and Money - Comics WIRELESSLY Sierra Omega Oxford University Press Online Amazon FREESTUFF CoolSavings Red Blitz Mini Scooter EMAZING, INC."
495, - pic04186.pcx,,,
496,"
__________________________________________________
Do You Yahoo!?
Get email alerts & NEW webcam video instant messaging with Yahoo! Messenger
http://im.yahoo.com
 - Bullshit BINGO.doc 
 - ssims.vcf ","Messenger
",,Yahoo
497,"Juan/Don:

I've spoken with Jason and have confirmed October 15th as a start date.  I'm working with legal on his 90 day non-competition agreement.

Thanks,
Johnny",Juan/Don Jason,,
498,"The Approval status has changed on the following report:

Status last changed by:  Automated Administrator
Expense Report Name: Meeting with SPP
Report Total: $277.75
Amount Due Employee: $277.75
Amount Approved: $277.75
Amount Paid: $0.00
Approval Status: Pending
Payment Status: Pending


To review this expense report, click on the following link for Concur Expense.
http://expensexms.enron.com",,277.75 0.00,
499,"Daily Blessing

http://www.daily-blessings.com/bless142.htm


The Dream

http://www.daily-blessings.com/humor45.htm


FORGET PC PHONE. GET REAL LONG DISTANCE AT NO COST bigredwire is the
first and only company to offer REAL long distance at no cost
Switch your long distance to bigredwire and get REAL long distance at
zero cost to you. Up to 100 complimentary minutes everyday when you zap
your online bill. If you don't zap, pay only 5 cents a minute without
fees. Switch now!
find out how at http://www.daily-blessings.com/cjbigredwire.htm


how about your $10,000 no-cost-to you insurance?  can't beat it!!
http://www.daily-blessings.com/insurance.htm

need ink for your printer...here are the best prices in town on ink
cartridges and refills.

http://www.daily-blessings.com/inkman.htm


<<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>> <<<>>>
* To remove yourself from this mailing list, point your browser to:
http://inbound.postmastergeneral.com/remove?dailyblessings:10
",bigredwire,"only 5 cents 10,000",http://www.daily-blessings.com/humor45.htm http://www.daily-blessings.com/cjbigredwire.htm
500,"As Enron finalizes plans for our child care center scheduled to open during 
the 3rd quarter of next year, we would like your input on 3-5 alternatives 
for names for our center. We will be holding open forum type focus groups on:

December 11th and 12th in room EB49C3 from 11 am to 1 pm.


If your schedule allows, we would love to have you stop by and provide your 
feedback.  

Thanks for your assistance in naming our center! We look forward to seeing 
you next week!

Regards,

Charla",Charla,,Enron
501,"Subject:  Pancakes

Six year old Brandon decided one Saturday morning to fix his parents
pancakes. He found a big bowl and spoon, pulled a chair to the counter,
opened the cupboard, and pulled out the heavy flour canister, spilling it
on  the floor. He scooped some of the flour into the bowl with his hands,
mixed in most of a cup of milk and added some sugar, leaving a floury trail
on the floor which by now had a few tracks left by his kitten.  Brandon was
covered with flour and getting frustrated. He wanted this to be something
very good for his Mom and Dad, but it was getting very bad. He didn't  know
what to do next, whether to put it all into the oven or on the stove, (and
he didn't know how the stove worked)!

Suddenly he saw his kitten licking from the bowl of mix and  reached to
push her away, knocking the egg carton to the floor. Frantically he tried
to clean up this monumental mess but slipped on the eggs, getting his
pajamas white and sticky. And just then he saw Dad standing at the door.
Big crocodile tears welled up in Brandon's eyes. All he'd wanted to do was
something good, but he'd made a terrible mess. He was sure a scolding was
coming, maybe even a spanking.

But his father just watched him. Then, walking through the mess, he picked
up his crying son, hugged him, and loved him, getting his own pajamas white
and sticky in the process.

That's how God deals with us. We try to do something good in life, but it
turns into a mess sometimes. Our marriage gets all sticky, or we insult a
friend, or we can't stand our job, or our health goes sour. Sometimes we
just stand there in tears because we can't think of anything else to do.

That's when God picks us up and loves us and forgives us, even though some
of our mess gets all over Him. But just because we might mess up, we can't
stop trying to ""make pancakes,"" for God or for others.

Sooner or later we'll get it right, and then they'll be glad we tried...


Please pass some of this love on to others.











",Brandon Dad,,
502,"FRCC

 For the evening peak prices remained strong.  TLR's prevented any movement 
of power into Florida during the evening peak.  TVA was the culprit in 
calling for TLR's.  TLR's were not called off until He  22.  For He 23 and He 
24 we sold 100mw's  to FPL at $41 and $36.  For HE 1 they bought directly 
from their neighbors at $18.  FPC, JEA and TECO were flat for these hours.  
For hours 2-6 FPL was a  $15 bid.  Due to limited hourly trans. available and 
the likelihood of TLR's a short schedule sale to Florida was not possible.    
 


SERC

TLR's were still in place for the evening peak thus limiting the import of 
power into SERC from the North.  The eveving peak saw all of SOCO interfaces 
showing -0-.  Starting HE 23  the EES side of SOCO opened up with 150 mw's.  
We were able to move Cajn power into Florida staring HE 23.  We offered SOCO 
$45 for this hour and they passed on it.  Off-peak offers were in the low 
20's.  SOCO was a $16 bid.  No one would show a decent  bid for a 16-hr 
preschedule.  The guys on shift would not show a bid or offer for a 16-hr 
preschedule.  They will wait until the afternoon to start buying.  Most of 
the night guys in SERC believe that TLR's will once again be called by TVA 
starting in the afternoon.    ","FRCC

 ",41 36 18 15 45 16,TLR 100mw FPL JEA TECO SERC SOCO EES mw Cajn power 16-hr TVA
503,"

 ",,,
504,"Ginger, here is the information you requested.

Cherie D. Hernandez
07-30-70
465-47-0999",Cherie D. Hernandez,,
505,Meeting with Colleen Sullivan-Transportation On-Line,Colleen Sullivan-Transportation,,
506,"Do you have questions about the=01;migration from Lotus Notes to Outlook=20
2000?=01; =01;Well, have we got a deal for you!=01; Members of the Outlook =
Migration=20
and Network Integration team (Project OMNI) will be=01;hosting demonstratio=
ns of=20
Outlook on Tuesday, January 16 and Thursday, January 18 in=01;room 5C2. You=
 will=20
be able to see the new messaging and calendaring solution in action and get=
=20
all of your questions answered. Choose from one of the following sessions:
=01;
January 16th - Room 5C2
Session A:=01;=01;8:30 am - 10:00 am
Session B:=01; 10:30 am - 12:00 pm

January 18th - Room 5C2
Session C:=01; 1:00 pm - 2:30 pm
Session D:=01; 3:00 pm - 4:30 pm

To attend, please email David Brehan and specify the session (A, B, C or D)=
.=01;=20
If you have questions, you can call David at x53647.  Seating is limited an=
d=20
on a first-come, first-serve basis.

We look forward to seeing you there!","You=
 will=20
 get=
 David Brehan David x53647 d=20
",,Lotus Outlook Project OMNI
507,"Attached is a memo regarding the above matter.
",,,
508,"                                              =20

This FRIDAY, DECEMBER 8, 2000 (5:00 p.m. CST) is the deadline for deferral=
=20
program enrollment.  Following the deadline, no new elections or changes to=
=20
existing elections will be accepted. =20
To learn more about your deferral program opportunities and to enroll for=
=20
2001 deferrals, access eHRonline at http://ehronline.enron.com.  (Call the=
=20
ISC Help Desk at 713-345-4727 if you need your ID or password to access the=
=20
system.)

1. Review the program descriptions (attached to the Election Form) before y=
ou=20
make your elections.
2. If you decide to defer compensation, complete the Election Form before=
=20
Friday, December 8,  2000, 5:00 p.m. CST (the enrollment deadline).
3. Print your 2001 Election Form and Confirmation Statement right from the=
=20
web site and you=01,re   finished!=20

DEFERRAL ENROLLMENT 2001--ADDED VALUE FOR YOUR FUTURE","you=01,re   ",,
509,"Dow Jones Newsletters' Rebuilding Wall Street

For the past couple of weeks, Dow Jones Newsletters has distributed copies
of its Rebuilding Wall Street Newsletter to all of our email subscribers.
Although we are no longer sending copies of the newsletter, it's easy to
subscribe by visiting www.djnewswires.com/rebuilding.  Once you subscribe,
a link to the latest edition of Rebuilding Wall Street will be sent to you
every Wednesday.

Highlights from this issue include a feature which takes a look at the
importance of Jersey City's sophisticated fiber-optic infrastructure, the
difficulties being faced by Muslim brokers since the September 11th
attacks as well as a profile on Consolidated Edison, Inc. as they begin
reconstructing lower Manhattan's electrical transmission system.

Don't miss out, subscribe to Rebuilding Wall Street today.

For more information, Dow Jones Newswires can be contacted at
",,,"Dow Jones Newsletters' Dow Jones Newsletters Rebuilding Wall Street Newsletter Consolidated Edison, Inc. Dow Jones Newswires"
510,"
CPR and First Aid Certification
",,,CPR First Aid Certification
511,"

The following Late/Pending nom has been rejected:

Company: 000236    Arng: 39149-00034    Eff Date: 2001-06-01

                          Nominated
           Location        Quantity

Receipt    637095               561
Delivery   A05                  561

REJECTED REASON: POOL OUT OF BALANCE







This document was created by TCO2114  in the DB2P subsystem in TRANS ID TJLA, program TJ90018",TCO2114  ,,Arng TRANS
512,"Company: 002909     Arng: 39229-13874     Eff Date: 2001-10-19

                        ",,,Arng
513,"17:57:39 Synchronizing Mailbox 'Hodge, Jeffrey T.'
17:57:39 Synchronizing Hierarchy
17:57:40 Synchronizing Favorites
17:57:40 Synchronizing Folder 'Inbox'
17:58:07 	   17 item(s) added to offline folder
17:58:07 Synchronizing Folder 'Outbox'
17:58:07 Synchronizing Folder 'Sent Items'
17:58:14 	   1 item(s) added to offline folder
17:58:14 	   1 item(s) updated in offline folder
17:58:14 	   4 item(s) deleted in offline folder
17:58:14 Synchronizing Folder 'Calendar'
17:58:15 	   2 item(s) updated in offline folder
17:58:15 Synchronizing Folder 'Contacts'
17:58:15 Synchronizing Folder 'Drafts'
17:58:15 Synchronizing Folder 'Journal'
17:58:15 Synchronizing Folder 'Notes'
17:58:15 Synchronizing Folder 'Tasks'
17:58:15 Synchronizing Views
17:58:15 Synchronizing Forms
17:58:15 Done",Jeffrey T.',,17:57:39 Synchronizing Mailbox ' Synchronizing Views
514,"
Jeff, here is the replacement page for the definition of Confirmation
Notice.  If you need anything further please let me know.  Thanks - Joe

(See attached file: Replacement Page 112101.doc)
 - Replacement Page 112101.doc ",Jeff,,
