,mail_content,person_entity,money_entity,organisation_entity
722,"Attached is the file to be used for demand invoice verification for January 2002 capacity release transactions.  If you have any questions, please feel free to contact me.

FYI - Based on the flash invoices I generated this afternoon on the capacity release transactions and global settlement contracts, please note the following:
Citizens K #20822 Res - flowed alternate deliveries to Socal Needles of 32,145 dth and should be billed incremental fees [I have prepared a spreadsheet to calculate at the max applicable tariff rate for the alternate path]
ENA K #24924 Res - manual rate adjustment is needed for the 50/50 split of marketing fees for capacity released to Burlington
Conoco K #20835 Comm - delete authorized overrun line items and roll volumes up to the commodity charge type
Conoco K #20748 Res - delete the Thoreau to E. Thoreau line item



 ",Thoreau E. Thoreau,24924,FYI dth max Comm
723,"RE: MID-CONTINENT 3rd QUARTER PRODUCTION REPORT

Lippman Consulting, Inc. has just completed the Mid-Continent Quarterly 
Production Report for the third quarter of 2001. Mid-Continent region is 
second only to the Gulf Coast Region in providing natural gas supplies for 
this country. The region includes the following basins: the Anadarko Basin, 
the Arkoma Basin, and the Fort Worth Basin with the extensive 
Hugoton-Panhandle area. The Mid-Continent region included in this region are 
the states of Arkansas, Kansas, Oklahoma and Districts 7B, 9, and 10 in the 
state of Texas. The report contains drilling programs by operator, rig 
activities as well as gas production volumes. Historical production volumes 
are reported both annually and quarterly and displayed both tabular and 
graphically.  

The cost for this report is $300 on a quarterly subscription basis or the 
report can be purchased on a one time basis for $450.  If you would like 
additional information on this report or any other report, please feel free 
",,300 450,"Lippman Consulting, Inc. Hugoton-Panhandle"
724,"Lindy:

Here are the 2000 rates.

 

Jan Moore
X53858

",Lindy Jan Moore,,
725,"
RIGZONE DAILY NEWS -- TUESDAY, FEBRUARY 19, 2002
",,,RIGZONE DAILY NEWS
726,"
RIGZONE DAILY NEWS -- THURSDAY, JANUARY 17, 2002
",,,RIGZONE DAILY NEWS
727,"
	I will be out of the office Monday and Tuesday, February 25 and 26th.  For any 
	scheduling issues, please see John or Terry and accounting issues Raetta,
	Larry or Richard.

	I will see you on Wednesday.

	Thanks. Lynn",John Terry Raetta Larry Richard Lynn,,
728,"
http://www.eyeforenergy.com/newsletter/newsletter_210202.html",,,
729,"
RIGZONE DAILY NEWS -- THURSDAY, FEBRUARY 21, 2002
",,,RIGZONE DAILY NEWS
730,"Not yet.   We need to create the substance before it's ready for prettying up.

 ",,,
731,"Special Offer
        exclusively for our e-mail customers 

**********************************************************************

If you would like to view this e-mail as a graphical version, please 
click on the link below.
http://service.jjill.com/cgi-bin2/flo?y=mF6W0ERkdZ0DRB0Bkry0Bp
**********************************************************************

Dear LINDY,

For a limited time, we have an exclusive offer just for you--
our Italian Suede Jacket at the special price of $149* (was $299).
Click on the link below for more details or to view this jacket.

http://service.jjill.com/cgi-bin2/flo?y=mF6W0ERkdZ0DRB0Bkrc0BT

And through this e-mail only, you'll save $5 on standard delivery 
charges.** To redeem your shipping discount, select the standard 
delivery option on the Billing Information page. 

Hurry . . . quantities are limited and offer is available only 
through this e-mail. Expires March 10, 2002.

Click on the link below for more details or to view this jacket.

http://service.jjill.com/cgi-bin2/flo?y=mF6W0ERkdZ0DRB0Bkrc0BT

**********************************************************************
*Offer expires March 10, 2002. Special pricing valid through this 
e-mail only and is not available in retail stores, in the catalog or 
on the jjill.com web site. 

**Discounted shipping rate applies to standard delivery charges only. 
Additional charges will be incurred for quick, express and 
international/Canadian deliveries.

Click on the link below to unsubscribe.

",,149 299 5,Billing Information jjill.com
732,"
RIGZONE DAILY NEWS -- WEDNESDAY, FEBRUARY 27, 2002
",,,RIGZONE DAILY NEWS
733,"
I have not received any responses regarding the January file.  Therefore, I am assuming no news is good news.

Jeanette - Please prepare for final filing to the FERC.  If you need any assistance, please let me know.


Thanks,
Elizabeth

 ",Jeanette - Please Elizabeth,,FERC
734,"Credit Approval Requested:


Shipper :		Oneok Bushton Processing, Inc.
Contract # :		25374
Service Type :	FT
MDQ:			12,000 Dth/d
Rate:			$0.10
Term:			March 1, 2002 through March 31, 2002


Dennis P. Lee
ETS
Gas Logistics
(713) 853-1715
",Dennis P. Lee,0.10,"Oneok Bushton Processing,"
735,"
Transwestern's average deliveries to California were 1015 MMBtu/d (93%), with San Juan lateral throughput at 873 MMBtu/d.  Total East deliveries averaged 394 MMBtu/d.  

El Paso's average deliveries to California were 2063 MMBtu/d (70%):
- PG&ETop, capacity of 1140 MMBtu/d, deliveries of 598 MMBtu/d (53%)
- SoCalEhr, capacity 1250 MMBtu/d, deliveries of 1002 MMBtu/d (80%)
- SoCalTop, capacity 540 MMBtu/d, deliveries of 463 MMBtu/d (86%)

Friday's posted Gas Daily prices:
	SoCal gas, large pkgs	  2.345 (flat)
	PG&E, large pkgs	  2.30 (-.035)
	TW San Juan		  2.19 (-.01)   
	TW Permian		  2.215 (flat)

",Transwestern TW San Juan		   TW Permian,,MMBtu/d Gas Daily PG&E
736,"
RIGZONE DAILY NEWS -- WEDNESDAY, MARCH 6, 2002
",,,RIGZONE DAILY NEWS
737,"The TCR II surcharges are only charged on 20747 and 20748, the mainline contracts, not 20835 (it is a SJ contract).

 ",,,TCR II SJ
738,"This is to confirm your attendance at Reorientation tomorrow, Tuesday, March 5th from 9:00-10:30am in EB5C2.  Please respond to this message if you are unable to attend.

Thank you


 ",,,
739,"
Jeanette:

I just reviewed the handout for your presentation on the Global Settlement.  One of your slides stated that the 
TCR surcharge is applicable for 10 years from the Global settlement, even if the CFS's contract expires.

Conoco Contract Nos. 20747 & 20748 expired at the end of February.  I assume we should bill the TCR
surcharge for these contracts beginning in March, 2002.  Please let me know if this is correct.

Thanks!


Jan Moore
X53858

",Jeanette Jan Moore,,the Global Settlement CFS Conoco Contract TCR
740,"
All,

When I set the date for the dinner at our house, I forgot that it was around ""Spring Break"".  So, not wanting to cause any conflict in schedule and wanting to help promote family time, I decided to CANCEL the dinner for March 16 and RESCHEDULE for another time.  Sarah and I look forward to having everyone over so we'll put our heads together and come up with a better date.

Hope this hasn't caused any inconvenience,

Mark



Mark McConnell
Transwestern Pipeline Company
713-345-7896   office
713-822-4862   cell
713-646-2551   fax
","Sarah Mark



Mark McConnell",,Transwestern Pipeline Company
741,"
Look real closely!
-




Can you spot what's wrong with this picture? Look closely. It may take you a minute.
http://secure.falcon-networks.com/~culprit/whatswrong.html",,,
742,"
During the course of their investigation, Special Agents from the Federal Bureau of Investigation will be taking documents they believe may be important for their investigation from employees' offices.  The FBI has agreed to return copies of such documents. 

In addition, should you have an immediate need for a document requested by the FBI, please make a copy of the specific document and give the original to the FBI. Thank you for your cooperation.",,,Special Agents the Federal Bureau of Investigation FBI
743,"The revenue impact of the in-service delay of the Red Rock Expansion is as follows:

	 Volume			Plan		Revenue	Month	

trsp	13,300/d	44 days		$  .05		$ 30,000	(June & July)
fuel	    341/d	30 days		$2.57		$ 26,000	(June)
fuel	    341/d	14 days		$2.64		$ 13,000	(July)

trsp/fuel	40,000/d	30 days		    0		      0		(June - made no subscription assumption in Plan)
trsp	40,000/d	14 days		$ .38		$213,000	(July)
fuel	  1,026/d	14 days		$2.64		$ 38,000	(July)
							________
Total							$320,000

(Fuel calculated at 2.5% upside)

",,"2.64 13,000 $ .38 213,000 38,000 320,000",the Red Rock Expansion
744,"I have nothing to report =)

 ",,,
745,"I have reviewed the La Plata Facilities O&O Agreement.  Lee, could you please review the same and see if you agree with this assessment?  It appears to me that the pigging facilties could qualify as either of the following:

Special Services.  This would be subject to prior written consent and agreement between the Operator (TW) and the Operating Committee (TW & NWPLRepresentatives).  If NWPL agreed, their share of the cost would be in proportion to their ownership interest.  If we did obtain their approval, future O&M cost attributable to the pigging facilities could be shared among the owners.  (We've agreed to a flat fee for 2000 through 2003 with a 3.5% escalator starting in 2001.) 

Addition or Expansion.  Demonstrate that the pigging will add incremental transmission capacity. We have to give notice to NWPL and they have 60 days to participate.  If they participate, they share in the cost at their ownership interest, but they get a share of the incremental capacity at their ownership interest.  If they don't indicate a desire to participate in 60 days, we can proceed with the Expansion (without any approval, but also no cost sharing).  Also, any incremental O&M associated with an expansion cannot be passed on to any owners not participating in such expansion.

I think if we went the Special Services route, we would need to justify the need for these facilities to maintain the integrity and efficiency of the facilities at current levels.  I think we would spend alot of time arguing this with them and in the end they would probably approve it subject to them not incurring any cost.  (They probably don't have $260,000 ($1.5MM * .174) sitting around in a budget somewhere that they'd like to fork over for these facilities.)  Rich, what do you think?  How difficult would it be to demonstrate that these facilities are necessary for maintaining the current operating levels of the facilities?

Recommendation:  To save us the 60 days notice period of an Expansion, I think we should notify them that it's a necessary Special Service and ask for approval (& to pass along their share of the cost), but to be prepared to eat 100% of the costs to obtain their timely approval and proceed with the installation of the facilities.  In this event we would need to agree on the inclusion of future O&M attributable to these facilities.

FYI, their ownership interest is still officially 22.3% since they have not executed the Amendment that has been tendered to them 3 times, first by me and twice by Lynn Blair.  If	they execute the Amendment that incorporates the 4/1/98 expansion of the facilities, their ownership interest will be 17.4%.",Lynn Blair,"260,000 1.5MM",the La Plata Facilities O&O Agreement Special Services the Operator (TW the Operating Committee (TW & NWPLRepresentatives NWPL O&M Special Service FYI
746,"Thank you for all of your help!  I appreciate your quick response.

Lindy

 ","Lindy

 ",,
747,"Thank you for your quick response =)

 ",,,
748,"I got the info but wanted to know more about the preset programs.  The net 
advertisement shows 20 preset programs, but the info I received only shows 
4.  I also wanted to know what the display looked like.  The literature does 
not show what the display  looks like.  I have what the 9.2 looks like but it 
appears that the 9.6 is different.  Also how fast does this machine get to.  
This machine has a 10 year warrenty.  Who will service this in Texas and If 
for any reason treadmill by net ceases to exist, what are the conditions of 
my warrenty.

On the preset programs can I just say I want to run X distance whether it is 
a hill workout, time or what ever?

What is the maximum amount of time a workout can be programmed to?

Are there only 10 segments even in a user defined program?  If I wanted 20 
intervals in an interval workout is that possible?   If I wanted to run for 
an hour, does each segment have to be 6 minutes?

Tom Donohoe",Tom Donohoe,,
749,"CONGRATULATIONS!!!
PAT JOHNSON is the winner for =01+The Name This Newsletter Contest=01,.  It=
 was a=20
close call. After receiving over 50 great ideas, the PR Dept had a tough ti=
me=20
narrowing the list to the top ten for Mark Frevert=01,s final decision.  We=
=01,d=20
like to thank everyone who submitted suggestions and a special thanks to Pa=
t=20
Johnson for sending in the winning name EnTouch.=20


BUSINESS HIGHLIGHTS

EGM Coal & Emissions
The November and December NYMEX market remains very tight.  Offers in the O=
TC=20
market have climbed to the low $40s.  The highest reported trade for Decemb=
er=20
was reported at $38.50.   The tightness should continue through the first=
=20
half of the year  with the Martin County mine still shut down.  The rest of=
=20
the year remains strong piggy backing off of the current spot market.=20

Finally--Life beyond the 150 to 155 range--vintage year 2000 SO2 allowances=
=20
broke out of this trading range this week.  The low trade was around $119.5=
0=20
and the last trade was around $120.50.  The sharp drop in prices was caused=
=20
in large part by the news of Dominion Virginia Power settling the New Sourc=
e=20
Review lawsuit brought against it by the state of NY and the EPA Continuing=
=20
rumors of further NSR related settlements will likely create continued=20
volatility.  It is as yet unclear what the new price floor will be.

NOx has settled down a bit with last trade 2001 vintage of $675.

Principal Investments
Solo Energy Corporation, an Alameda, California based developer of Wireless=
=20
Energy microturbine products to supply superior on-site energy service to=
=20
U.S. commercial and light industrial customers, announced that Enron North=
=20
America has completed an equity investment in Solo Energy as well as entere=
d=20
into an alliance agreement.

In exchange for warrants to purchase the Company=01,s preferred stock, Enro=
n=20
will assist in obtaining fuel contracts to support the Company=01,s distrib=
uted=20
generation contracts, including the provision of gas and backup electricity=
,=20
and will work with the Company to support its market and gas technology=20
research.=20

NEWS FROM THE GLOBALFLASH

EnronCredit.com
On Halloween, Enron Credit.com hit the City of London last Tuesday. As an=
=20
original PR stunt, the EnronCredit.com team organized a Grim Reaper with tw=
o=20
female vampires to distribute candy carrying the message, ""Corporate=20
bankruptcies are on the increase and could be your worst nightmare. You can=
=20
protect your company and sleep well at night"". Locations for the distributi=
on=20
of 5,000 packs of candy were Bank, Broadgate and Canary Wharf. The general=
=20
feedback and reaction of people was positive. Photos of the event will be=
=20
available on the EnronCredit.com site.

Enron Japan Corp.
Enron is powering ahead in Japan following the official launch of Enron Jap=
an=20
Corp. in Tokyo last week.  In keeping with Japanese tradition, Ken Lay, Joe=
=20
Hirl, Ken Rice and Mike McConnell donned ""happi coats"" - a sort of short=20
kimono - and used ceremonial hammers to break the lid of a wooden cask of=
=20
sake in front of an audience of 350 drawn from major companies and=20
government.  Enron has made an immediate impact already by offering eligibl=
e=20
consumers 3-5 year contracts with immediate savings of up to 10 percent in=
=20
the first year.   View the Japan website at www.enron.co.jp  [No worries,=
=20
it's in Japanese and English ...Ed]

There are 35 Enron employees in the Tokyo office including an Enron Metals=
=20
team.  EBS will be staffing up there over the coming months. =20


Nordic energy agreement with UPM-Kymmene
Enron Nordic Energy and UPM-Kymmene Corp. have signed a two-year portfolio=
=20
management agreement covering UPM Kymmene's Nordic power portfolio. The=20
Mid-Market desk in the Oslo office will assist UPM in optimising its=20
portfolio of approximately 14 TWh. energydesk.com will provide UPM with the=
=20
risk management system used in the process. In addition, the agreement open=
s=20
the door for Enron Energy Services to explore a variety of opportunities=20
within the company. The Nordic agreement is the first step towards a broade=
r=20
scope of co-operation with UPM on a European and Global basis. The total=20
contract value is estimated to be $375 million.

UPM-Kymmene's nominal electricity resources total about 3000 MW, of which=
=20
2500 MW in Finland and about 500 MW in other countries. The group's power=
=20
procurement totals approximately 18 TWh per year, of which about 14 TWh in=
=20
Finland. Around 15 TWh/a is consumed by the group's own mills and the rest =
is=20
sold to the market.

http://www.upm-kymmene.com
http://www.upm-kymmene.com/upm/energy/energybuild.html

The deal was led by Sami Tenngren - Nordic Mid-Market, and was supported by=
=20
Magnus Groth - EES, Jukka Hormaluoma - energydesk.com, and Martin Rosell -=
=20
Legal.

Congratulations on a job well done to all those who worked so hard to put=
=20
this transaction into place........Thor Lien.

Australia
Despite heavy flooding in NSW, the weather is looking up for Enron=20
Australia.  Last week, the Sydney Office launched online Hong Kong weather=
=20
derivatives  and the Sydney weather node traded on EnronOnline in the US ti=
me=20
zone.  With this precedent, we hope to support the takeoff of global weathe=
r=20
on EnronOnline. =20

The Coal Group in Sydney has suddenly become very popular. There is no doub=
t=20
that a recent sale to AES for the plant at Barbers Point, Hawaii is the rea=
l=20
reason.  Coal purchases during year 2000 have been concluded with most majo=
r=20
producers in Indonesia and Australia.  We will soon be loading our first=20
shipment from China. Deliveries to Nippon Steel in Japan are underway. Also=
,=20
a shipment to a large power utility in Japan will take place in early 2001.

Off-shore wind plans
Enron has entered into agreement to purchase the development assets of a 30=
=20
MW offshore wind project in the UK.  The Harwich project, situated in=20
Gunfleet Sands approximately eight kilometres offshore in the North Thames=
=20
Estuary is believed to represent one of the first serious investments in th=
e=20
development of offshore wind energy in the UK.


ENRONONLINE STATISTICS

Below are the latest figures for EnronOnline as of November 27, 2000.

* Total Life to Date Transactions> 464,000
* Life to Date Notional Value of Transactions > $263 billion


NUGGETS & NOTES

""How does your earnings target look for the quarter?"" =01) Brent Price,=20
VP/Operations & Chief Accounting Officer for EGM

""Always price the illiquidity risk premium appropriately!"" =01) Doug Friedm=
an,=20
Director of Financial Petrochemicals and Plastics

What people say to Julie Gomez,VP/Upstream Services-ENA - ""I heard your lau=
gh=20
clear across the floor!!!""


IN THE NEWS

""The uncertainty [of the presidential election] does not influence business=
.=20
It is a relatively short-term distraction. Our business model has not chang=
ed=20
and will not change as a result of the election because we've worked very=
=20
well with both the Clinton/Gore administration in Washington and the Bush=
=20
administration in Texas.""
-- Mark Palmer, vice president of Enron Corporate Communications, Associate=
d=20
Press

""The name of Enron may be unfamiliar in Japan, but it should not stay that=
=20
way for long.........Joseph Hirl, president of Enron Japan, says: ""We don't=
=20
go in and try to destroy markets - we go in and create them.""  Some of the=
=20
company's potential customers and business partners may still need to be=20
persuaded of that, but Enron has a large stock of experience to reassure=20
them"".","PAT JOHNSON Mark t=20
Johnson Decemb=
er=20
 market.=20 o=20
 Ken Lay Hirl Ken Rice Mike McConnell short=20
 in=
 The=20
 Sami Tenngren - Nordic Magnus Groth - EES Jukka Hormaluoma - energydesk.com Martin Rosell -= Thor Lien r=20
 l=20
 Brent Price,=20
 Doug Friedm= Julie Gomez Clinton Gore Mark Palmer Joseph Hirl","38.50 119.5= 120.50 675 20
 an=
= $375 million Enron=20
Australia $263 billion","the PR Dept EnTouch.=20 EGM Coal & Emissions NYMEX Dominion Virginia Power EPA NSR continued=20
 NOx Principal Investments
Solo Energy Corporation Wireless=
= Enron North=
 Solo Energy Company=01,s n=20
 Company technology=20
research.=20

 GLOBALFLASH EnronCredit.com Enron PR can= Bank Enron Japan Corp. Enron Jap=
 EBS UPM Enron Nordic Energy UPM-Kymmene Corp. energydesk.com Enron Energy Services total=20 UPM-Kymmene's put= the Sydney Office EnronOnline The Coal Group Barbers Point rea= Nippon Steel ENRONONLINE STATISTICS NUGGETS & NOTES VP/Operations & Chief EGM Financial Petrochemicals and Plastics VP/Upstream Services-ENA lau= Enron Corporate Communications"
750," http://www.enerfax.com/


begin 666 Enerfax Daily.url
M6T1%1D%53%1=#0I""05-%55),/6AT=' Z+R]W=W<N96YE<F9A>""YC;VTO#0H-
M""EM$3T,C-2,V70T*0D%315523#UH='1P.B\O<&5R<V]N86PN;7-Y+F)E;&QS
M;W5T:""YN970O;7-Y+V4O9""]E9&%I;'DO#0H-""EM);G1E<FYE=%-H;W)T8W5T
M70T*55),/6AT=' Z+R]W=W<N96YE<F9A>""YC;VTO#0I-;V1I9FEE9#TT,#=$
","Enerfax Daily.url
 F9A>""YC;VTO#0H- M70T*55),/6AT=",,
751,"In its first week, the ThinkBank's Idea Vault received more than 35 ideas 
from all over the world!  And those ideas aren't just sitting there -- oh, 
no.  Connections have been made, dialogues have been started, things are 
happening at the ThinkBank.   
What's your interest rate?  Come to the ThinkBank today.


Did you ask a question at the all-employee meeting last month that was not 
answered?  Take a look in eMeet.  We've posted responses to questions from 
the meeting, as well as another anonymous question to the Office of the 
Chairman.  See the ""Office of the Chairman"" category in eMeet.


Stop by the eSpeak Archives to see what was discussed in Cindy Olson's 
EnronOptions event.  Great questions, great answers.  They're all in the 
transcript on eSpeak.",Cindy Olson's,,"ThinkBank eMeet the Office of the 
 the ""Office of the Chairman the eSpeak Archives"
752,"Tom,

In contacting our scheduler and subsequently a CMS scheduler, neither CMS Field Services nor CMS Marketing, Services, and Trading are able to identify the deal.  Currently, I am preparing to fax a copy of our confirmation on the deal to CMS Field Services,  Again, it is not an executed copy, but I am assuming they may not have sent it back.  Furthermore, the CMS Field Services scheduler has told me that they don't even schedule any Trunkline deals.

Considering all of this, I am assuming the worst - that unless we can provide a trader name etc. they will short pay on this deal.  So, do you know who represented us with CMS on this deal any one that might know who their trader is or how this deal was booked?  We are getting ready to settle for Sep prod so any help asap would be appreciated.

Scott
5-7213

 ","Tom Scott
",,"CMS Field Services CMS Marketing, Services"
753,"The report named: CE P/L <http://trv.corp.enron.com/linkFromExcel.asp?report_cd=4&report_name=CE+P/L&category_cd=3&category_name=CENTRAL&toc_hide=1&sTV1=3&TV1Exp=Y&current_efct_date=10/19/2001>, published as of 10/19/2001 is now available for viewing on the website.",=Y&current_efct_date=10/19/2001>,,CE P/L <http://trv.corp.enron.com
754,"
Hi Tom,
1. Deal 1025953, we were billed for the total deal volume 1,350, 000MMBtu but we only show receiving 1,347,167MMBtu.(diff of   2833 MMBtu).
2. Deal 778374, we are being billed on the deal volume and not the actual volumes. I could not find the contract in Sitara to verify if we are to be billed on deal volumes and not actuals. How are we to adjust the variances from the deal volumes to the actuals.

Could you please shed some light on these issues or at least guide me to someone who can.

Thanks,

Kay Khan
ENA-Client Services
713-345-2829
","Tom Kay Khan
",,ENA-Client Services
755,"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>Technical Analysis Class</title>
</head>

<body style=""font-family: Arial, Helvetica, sans-serif"">

<p style=""TEXT-ALIGN: center"" align=""center""><font face=""Times New Roman""><b><span style=""FONT-SIZE: 24pt; COLOR: blue"">Learn
Technical Analysis</span></b><span style=""FONT-SIZE: 15pt; COLOR: red""><br>
</span><span style=""font-size: 15pt""><font color=""#0000FF"">
Two Full Days, December 4-5, 2001</font>
</span><span style=""FONT-SIZE: 15pt; COLOR: red""><br>
<strike>Early Bird Discount Until October 31, 2001</strike></span><font color=""#FF0000""><b><br>
</b></font>
<span style=""FONT-SIZE: 15pt; COLOR: red"">
<img border=""0"" src=""http://www.kaseco.com/images/tech_exten.gif"" width=""500"" height=""25""></span></font>
<BR>
<b><font face=""Times New Roman"">
Marriott West Loop, Houston, Texas</font></b>
</p>

<div align=""center"">
  <center>
  <table border=""0"" width=""90%"">
    <tr>
      <td width=""100%""><b><span style=""FONT-SIZE: 13.5pt; COLOR: blue""><font face=""Times New Roman"">Energy
        Traders, Marketers and Buyers.</font></span></b>
        <p style=""TEXT-ALIGN: justify""><font face=""Times New Roman"">This two full day class serves as both an
        introduction to those new to technical analysis and a refresher for
        experienced traders.&nbsp;Technicals are taught in a logical, systematic
        manner oriented to equip both physical and paper traders to buy low,
        sell high and manage risk in the real world in a logical, methodical
        manner. &nbsp;</font></td>
    </tr>
  </table>
  </center>
</div>
<p class=""MsoNormal"" style=""punctuation-wrap: hanging; margin-left: 0in; margin-right: 0in; margin-top: 0in; margin-bottom: 0pt"" align=""center"">&nbsp;</p>
<table border=""0"" width=""100%"">
  <tr>
    <td width=""50%"">
        <p class=""MsoNormal"" style=""MARGIN: 0in 0in 0pt; TEXT-ALIGN: center; punctuation-wrap: hanging"" align=""center""><b><font face=""Times New Roman"">In
        this class you will:</font></b></p>
      <ul>
        <li><font size=""2"" face=""Times New Roman""> Ascertain when and
        how to take profit and cut losses.</font></li>
        <li><font size=""2"" face=""Times New Roman""> Find out how to set up a
        strategy by identifying probable market direction and turns as well as
        likely targets using chart patterns.</font></li>
        <li><font size=""2"" face=""Times New Roman""> Learn to use both traditional
        indicators like moving averages and stochastics, as well the
        state-of-the-art methods which won Cynthia Kase the coveted Market
        Technicians Association's &quot;Best of the Best&quot; award.</font></li>
      </ul>
    </td>
    <td width=""50%"">
        <p class=""MsoNormal"" style=""MARGIN: 0in 0in 0pt; TEXT-ALIGN: center; punctuation-wrap: hanging"" align=""center""><b><font face=""Times New Roman"">Content</font></b></p>
      <ul>
        <li><font size=""2"" face=""Times New Roman""> Charting Basics,
        Types of Charts, Support and Resistance</font></li>
        <li><font size=""2"" face=""Times New Roman""> When to Buy or Sell
        (Entry Techniques)</font></li>
        <li><font size=""2"" face=""Times New Roman""> When to Exit Based on
        Signals (Momentum and Divergence)</font></li>
        <li><font size=""2"" face=""Times New Roman""> How to Exit Based on
        Stops (Managing Trade Risk)</font></li>
        <li><font size=""2"" face=""Times New Roman""> Chart Patterns and
        Forecasting Basics (Candlesticks, Elliott&nbsp; Wave, Flags, etc.)</font></li>
        <li><font size=""2"" face=""Times New Roman""> Statistical Hedging</font></li>
      </ul>
    </td>
  </tr>
</table>
<table border=""0"" width=""100%"">
  <tr>
    <td width=""33%"">
      <p align=""center""><font face=""Times New Roman""><font size=""4"" color=""#FF0000"">Early Bird Special
      $845.00<br>
      </font><b><font color=""#0000FF"">Two or More Early Bird $795.00<br>
      Regular: $995.00<br>
      Two or More: $895.00</font></b></font></td>
    <td width=""33%"">
      <p style=""MARGIN: 0in 0in 0pt; TEXT-ALIGN: center; punctuation-wrap: hanging"" align=""center""><a href=""http://www.kaseco.com/classes/register/register_choice.htm""><b><font size=""4"" color=""#FF0000"" face=""Times New Roman"">***
      Register Now! ***</font></b></a></p>
      <p style=""MARGIN: 0in 0in 0pt; TEXT-ALIGN: center; punctuation-wrap: hanging"" align=""center"">&nbsp;</p>
      <p style=""punctuation-wrap: hanging; margin-left: 0in; margin-right: 0in; margin-top: 0in; margin-bottom: 0pt"" align=""center""><a href=""http://www.kaseco.com/classes/tech_analysis.htm""><font face=""Times New Roman"">Click
      Here for More Information</font></a></p>
      <p style=""MARGIN: 0in 0in 0pt; TEXT-ALIGN: center; punctuation-wrap: hanging"" align=""center""><a href=""http://www.kaseco.com/classes/tech_presenters.htm""><font face=""Times New Roman"">About
      the Presenters</font></a></p>
      <p style=""MARGIN: 0in 0in 0pt; TEXT-ALIGN: center; punctuation-wrap: hanging"" align=""center""><font face=""Times New Roman""><a href=""http://www.kaseco.com/classes/tech_attend.htm"">Who
      Should Attend</a><br>
      <a href=""http://www.kaseco.com/classes/tech_outline.htm"">Detailed Agenda and
      Schedule</a><br>
      <a href=""http://www.kaseco.com/classes/classes.htm"">Other Classes Offered By
      Kase</a></font></td>
    <td width=""33%"">&nbsp;
      <table border=""0"" width=""100%"">
        <tr>
          <td width=""50%""><font face=""Times New Roman""><img border=""0"" src=""http://www.kaseco.com/images/house_blue.gif"" style=""float: left"" width=""128"" height=""150""></font></td>
          <td width=""50%""><font size=""2"" face=""Times New Roman"">Kase and Company also offers In House
","td width=""100%""><b><span Cynthia Kase size=""2 Hedging</font></li Attend</a><br Schedule</a><br td width=""33%"">&nbsp",845.00 795.00 995.00 895.00</font></b></font></td,"Technical Analysis Class</title style=""font Helvetica Early Bird Discount Until Marriott West Loop Buyers.</font></span></b will:</font></b></p losses.</font></li patterns.</font></li Market
        Technicians Association's Charts Support Resistance</font></li Wave, Flags size=""2 href=""http://www.kaseco.com align=""center""><font face=""Times House"
756,"
Enron and Dynegy each announced today that they are holding discussions about a possible merger of the two companies.  As you know, Dynegy is a major player in the energy marketplace, and is not only a competitor, but also a counterparty of Enron.  This is just one of several options that we are considering.

Upon receipt of this announcement, the NYSE briefly suspended trading of both Enron and Dynegy.  We have no additional information we can share at this time.  We'll keep you updated as developments occur.",Dynegy,,Enron NYSE
757,"The report named: CE P/L <http://trv.corp.enron.com/linkFromExcel.asp?report_cd=4&report_name=CE+P/L&category_cd=3&category_name=CENTRAL&toc_hide=1&sTV1=3&TV1Exp=Y&current_efct_date=11/20/2001>, published as of 11/20/2001 is now available for viewing on the website.",,,CE P/L <http://trv.corp.enron.com
758," http://www.enerfax.com/


begin 666 Enerfax Daily.url
M6T1%1D%53%1=#0I""05-%55),/6AT=' Z+R]W=W<N96YE<F9A>""YC;VTO#0H-
M""EM$3T,C-2,V70T*0D%315523#UH='1P.B\O<&5R<V]N86PN;7-Y+F)E;&QS
M;W5T:""YN970O;7-Y+V4O9""]E9&%I;'DO#0H-""EM);G1E<FYE=%-H;W)T8W5T
M70T*55),/6AT=' Z+R]W=W<N96YE<F9A>""YC;VTO#0I-;V1I9FEE9#TT,#=$
","Enerfax Daily.url
 F9A>""YC;VTO#0H- M70T*55),/6AT=",,
759,"Audrey,

You should get Martin Cuilla, Jason Williams, and Jim Simpsons info by Monday.  Andy is still questioning his employment  contract.  He does like the idea of the desk moving together though.  If you do get to the long term traders, Bryant Fryhart is excellent in his area.

Talk to you soon.

Tom Donohoe.",Audrey Martin Cuilla Jason Williams Jim Simpsons Andy Bryant Fryhart Tom Donohoe,,
760,"Kim,

I received the benefit book and will look through it tonight. Do you know the 
name of the lady I am susposed to be in contact with at Enron relocation 
services? She called me yesterday but I have forgotten her name. I am 
wondering if I need to have my visa done before she will book the movers. In 
regards to my visa, I have gathered pretty much all the info. that Margaret 
needs with the exception of University transcripts. I had to order those and 
probably won't get them untill early next week.

Thank you for all your help!

Chris","Kim Margaret 
 Chris",,Enron
761,"Paul 
How about meeting at 11:30 or 12? I am in the office so give me a call.

CD 3-1663","Paul 
",,
762,"Thanks for the update

Karen
Karen Buckley",Karen Buckley,,
