,mail_content,person_entity,money_entity,organisation_entity
574,"http://www.sacbee.com/news/beelive/show_story.cgi?davis

Chris Micheli, Esq.
Carpenter Snodgrass  & Associates
1201 K Street, Suite 710
Sacramento, CA?  95814
(916) 447-2251
FAX: (916) 445-5624
",Chris Micheli Esq Carpenter Snodgrass  ,,
575,"FYI from Karen and after talking to TAP re: your flights for this: it looks 
like it would be easier for you to go to & from LAX.....I will forward your 
options upon receipt!

Additionally, re: Denver:  departure choices are:  
dep SFO 12:20 arrive DEN 3:45; or
dep SFO 1:20 arrive DEN 4:45 or
dep SFO 2:25 arrive DEN 5:50 (which is what I had actually booked you on)
your call!
Advise me ASAP,
Thanks
""Peppy""
",Karen,,FYI ASAP
576,"The following are my thoughts on how we should proceed this Fall.  
this is a first cut to stimulate discussion, and I welcome any suggestions, 
criticisms, or changes.   We ended this year with a relatively positive image 
of Enron by the legislature.  We have good relationships with leaders on both 
sides of the aisle.  Steve Peace's power has diminished greatly.  We have 
developed a good working relationship with Debra Bowen and her staff, who, as 
of now, will continue as chair of Senate Energy and we have a vastly improved 
our relationship with Rod Wright, to the point where he will not have a 
meeting on contentious legislation, unless we are involved (his public 
purpose bill, was an example from this year's session, we started out 
opposing it and ended up supporting it) He was also a coauthor and 
instramental in passing the  Williamson Act Bill.  Leadership in both houses 
should stay the same, although there will be 36 new members in the two 
houses, thanks to term limits.  I have spent time getting to know those who 
are in secure races and making sure they know Enron.
  In light of developing a strategy for California, I feel it needs to be 
broken into the following components:
       A session on what we see as the issues that will be facing us this 
fall and next  year in the legislative and regulatory arena.  I see the 
following as highly probably in Sacramento and there may be more.
         Revisions of 1890
          Rate stabilization of Edison and PG&E
          legislation combining the ISO and PX
          Legislation dealing with the governance of ISO/PX
          Pressure for price caps in all segments of the market
          clean up legislation on siting
     A session with the business units to develop the following:
          Resolve conflicts between ENA and EES regarding messages
          Develop priorities
          Develop messages
          Set tone of messsages
     Followup meeting on strategy
          Media
          Meetings with key officials
          Meetings with customers
          Coalition building
 Once we have accompished this, GA, plus the business units can start 
delivering the message.  Looking forward to comments",Steve Peace's Debra Bowen Rod Wright,,Enron Senate Energy PG&E ISO ENA EES GA
577,"I recommend that you wait.  I've got a Brazil-focused commercial contact 
internally that I would like for you to meet with first.

Best,
Jeff",,,
578,"PG&E Corporation's First Wind Farm Nears Commercial Operation; Facility is 
First of Its
                    Kind in New York State 
                    Source: Business Wire 
                    Publication date: 2000-09-15


                    BETHESDA, Md.--(BUSINESS WIRE)--Sept. 15,
                    2000--New York State's first merchant wind farm
                    takes another step toward commercial operation
                    today. 

                     PG&E Corporation's (NYSE: PCG) National
                    Energy Group will mark the occasion at the
                    11.5-megawatt Madison Windpower Project in
                    Madison County, New York with a ribbon-cutting
                    ceremony today and a community open house
                    tomorrow. 

                    ""Madison Windpower's commercial operation is a
                    milestone for us,"" said PG&E National Energy
                    Group President and Chief Operating Officer Chris
                    Iribe. ""Aside from offering critical additional capacity
                    to the New York State power market, we're
                    pioneering a new approach to linking customers to
                    new, renewable energy facilities."" 

                    The seven-turbine facility, the first of its kind east of
                    the Mississippi River, will sell electricity into the
                    Northeast power grid through the New York State
                    Electric & Gas Transmission System and the New
                    York Independent System Operator (ISO). 

                    The company will also offer Pure Wind(SM)
                    certificates to interested customers. Pure
                    Wind(SM) certificates correspond to the
                    environmental attributes associated with equivalent
                    amounts of wind-generated electricity delivered to
                    the New York power pool. 

                    Because wind-generated electricity has no air
                    emissions, the avoided emissions may be
                    compared to the pollution emitted by the average of
                    all New York State power generation facilities. On
                    this basis, total electricity output for the Madison
                    Windpower facility in an average year will avoid
                    12,000 tons of carbon dioxide (CO2), 65 tons of
                    sulfur dioxide (SO2), and 19 tons of nitrogen oxide
                    (NOx). 

                    Pure Wind(SM) certificates will also be available to
                    consumers through a web-based sales site at
                    http://www.purewind.net, currently under
                    development. 

                    ""Wind power is a commercially available,
                    economically viable and completely renewable
                    energy source,"" said Iribe. ""This project puts
                    Madison on the map as an innovative leader in the
                    development of renewable energy; and by
                    supporting this project, New York has jumped to the
                    forefront in demonstrating its commitment to
                    improved air quality,"" he added. 

                    To further the process of bringing renewable power
                    to New York State, the New York State Energy
                    Research and Development Authority (NYSERDA)
                    awarded the Madison Windpower Project a
                    research and development contract. 

                    ""As NYSERDA celebrates its 25th anniversary this
                    week, how fitting it is for us to be here today
                    celebrating the opening of the largest wind power
                    plant in the Northeast,"" said Parker D. Mathusa, a
                    member of NYSERDA's Board of Directors.
                    ""NYSERDA's mission over those years has been to
                    use innovation and technology to help solve the
                    State's energy and environmental problems, which
                    is exactly what we are doing here today as we bring
                    clean power to the market place."" 

                    The Madison project joins one of the nation's
                    fast-growing power generation sectors. According to
                    the American Wind Energy Association (AWEA),
                    capacity from windpower plants has nearly doubled
                    in the last 10 years. Currently, installed windpower
                    facilities supply nearly 2,650 megawatts of capacity
                    to U.S. markets. 

                    With wind speeds between eight and twenty miles
                    per hour, Madison will supply enough emission-free
                    electricity to power approximately 10,000 homes. 

                    PG&E Corporation with 1999 revenues of nearly $21
                    billion and operations in 21 states, markets energy
                    services and products throughout North America
                    through its National Energy Group. 

                    The Corporation has ownership and management
                    interests in 30 operating electric power generating
                    plants in 10 states, providing it with a generation
                    portfolio of more than 7,000 megawatts and more
                    than 10,000 megawatts in new power plant
                    development and construction currently underway. It
                    also has one of the largest energy trading and risk
                    management programs in North America. 

                    B-Roll available upon request 

                    Please visit our websites: www.pgecorp.com and
                    www.purewind.net 

                    To order a copy of PG&E Corporation's 1999
                    Environmental Annual Report, click on the leaf
                    symbol on our website or call 800/743-6397. 

                    To order a copy of PG&E Corporation's 1999
                    Financial Annual Report, click on the club symbol
                    on our website or call 800/654-2582. 

                    EDITORS: Please do not use ""Pacific Gas and
                    Electric"" or ""PG&E"" when referring to PG&E
                    Corporation or its National Energy Group. The
                    PG&E National Energy Group is not the same
                    company as Pacific Gas and Electric Company,
                    the utility, and is not regulated by the California
                    Public Utilities Commission. 

                    Customers of Pacific Gas and Electric Company do
                    not have to buy products or services from the
                    National Energy Group in order to continue to
                    receive quality regulated services from Pacific Gas
                    and Electric Company. ",Madison Windpower's Chris Madison Windpower Iribe Parker D. Mathusa 800/743-6397,nearly $21,"PG&E Corporation's First Wind Farm Nears Commercial Operation Business Wire 
                     BETHESDA NYSE PCG National
                    Energy Group Madison Windpower Project PG&E National Energy
                     Iribe Electric & Gas Transmission System York Independent System Operator ISO the New York State Energy
                    Research and Development Authority NYSERDA the Madison Windpower Project Board of Directors the American Wind Energy Association AWEA National Energy Group Corporation Environmental Annual Report Financial Annual Report 800/654-2582 PG&E PG&E National Energy Group Pacific Gas and Electric Company Public Utilities Commission Pacific Gas
                     Electric Company"
579,"Enron U.S Employees:

A registration statement relating to a proposed initial public offering of 
shares of common stock of TNPC, Inc. (TNPC), an affiliate of Enron Corp., has 
been filed with the Securities and Exchange Commission.  In connection with 
the proposed offering, TNPC has arranged to reserve a limited number of 
shares of TNPC's common stock for purchase by Enron U.S. employees and 
certain other individuals (Reserved Share Program).  If you have any interest 
in further information regarding the Reserved Share Program, which has a 
deadline of October 2, 2000, please execute the link to the following site 
where you will find a preliminary prospectus, a letter explaining the 
program, an expression of interest form, and an NASD questionnaire related to 
the offering:

http://home.enron.com:84/tnpcsharepgm/index.html

NOTE:  In the event that you are unable to execute the above link, please 
copy the link to the address line of your installed browser.

The following statements are required to be included in this E-Mail by the 
rules and regulations of the Securities and Exchange Commission:

 ""A registration statement relating to the shares has been filed with the 
Securities and Exchange Commission but has not yet become effective.  These 
securities may not be sold nor may offers to buy be accepted prior to the 
time the registration statement becomes effective.  This E-Mail shall not 
constitute an offer to sell or the solicitation of an offer to buy nor shall 
there be any sales of these securities in any state in which such offer, 
solicitation or sale would be unlawful prior to registration or qualification 
under the securities laws of any such state.""

 ""No offer to buy the securities can be accepted and no part of the purchase 
price can be received until the registration statement has become effective, 
and any such offer may be withdrawn or revoked, without obligation or 
commitment of any kind, at any time prior to notice of its acceptance given 
after the effective date.  An indication of interest in response to this 
advertisement will involve no obligation or commitment of any kind.""",,,"Enron TNPC, TNPC Enron Corp. the Securities and Exchange Commission the Reserved Share Program NASD this E-Mail the 
rules and regulations of the Securities and Exchange Commission the 
Securities and Exchange Commission"
580,"was it fun?  was the area nice?  were you in the mountains of oaxaca, or 
something?",,,
581,"Got it. Thanks.  Another article suggesting that we need to get our message 
out.  Heard Skilling and Davis are going to talk.  He sign the bill yet?

Best,
Jeff



Power deregulation backfires in infancy (9.27.2000)
MANY OFFICIALS SAY IT WILL WORK EVENTUALLY 
BY STEVE JOHNSON
Mercury News 
With its residents reeling from surging summertime electricity bills, this 
coastal state's deregulated energy market has triggered bitter accusations, 
legislative hearings and a push to re-regulate the whole system. 
Sound familiar? Except this isn't California. It's New York, one of 23 other 
states that are ending what has been for decades one of government's key 
functions -- keeping tight control on the price of power. 
The great national experiment to open the sale of electricity to competition, 
which California has been largely credited with pioneering, was supposed to 
lower prices by freeing consumers from the monopolistic grip of government 
regulated utilities. Indeed, energy officials in many states retain hope that 
it eventually will do that. 
But throughout the country, a sense of foreboding has overtaken people like 
Susan Peckman, who manages Peckman's Liquor Store in Pearl River, N.Y. Hers 
is the only state outside California so far where consumers have been exposed 
to the discomfitting impact of fully deregulated prices. And she doesn't feel 
liberated. 
``There's nothing we can do about it,'' said Peckman, who estimated that her 
store's electricity bill has jumped about 20 percent this summer over last 
year's. Faced with the option of paying it or closing down, she added, 
``you're between a rock and a hard place.'' 
It has been four years since California became one of the first states to 
pass an energy deregulation law. Yet the movement to revamp the way power is 
sold in this country remains mired in a ``prolonged and muddled transition,'' 
according to a study published this month by Cambridge Energy Research 
Associates and the Arthur Andersen consulting firm. 
It's unclear when or even if that transition will ever be completed. In many 
parts of the country, public officials are terrified of plunging ahead with 
deregulation, given the high prices and other problems in California and New 
York. Some even harbor suspicions that California has led the nation astray 
by promoting an idea that is inherently flawed. 
California Public Utilities Commissioner Henry Duque said he encountered that 
attitude during a summer meeting of the National Association of Regulatory 
Utility Commissioners in Los Angeles. 
``I had other commissioners coming up to me saying, `What the hell is going 
on here,' '' Duque said. ``They were concerned. I think their thought was, 
did we in California see something that was wrong with deregulation but 
weren't going to level with them now that they had started down the path?'' 
Actually, the federal government bears much of the responsibility for 
initiating the drive to ease public control of electricity markets. 
Hoping to encourage new sources of electricity, Congress passed laws in 1978 
and 1992 that forced utility companies to buy increasing amounts of the power 
they use from other, unregulated energy suppliers. In 1996, the Federal 
Energy Regulatory Commission also made it possible for other firms to ship 
their power over the high-voltage lines the utilities owned. 
Consumers were looking for a change, too. By the mid-1990s, the service 
provided by utility firms had become a sore subject. California had some of 
the highest utility rates in the country, and the electrical system's 
reliability was under fire. 
If only other companies could be lured into the market to compete, it was 
widely assumed, prices would plummet and overall customer satisfaction would 
improve. 
New York, New Hampshire and Rhode Island passed laws or made administrative 
rulings to deregulate slightly before California, where deregulation was 
approved in September 1996. 
Rhode Island and Massachusetts were first to give residents the ability to 
choose which company sold them their electricity. But because of its size and 
much publicized deliberations about its plan to deregulate during the 1990s, 
California was labeled the national leader on the issue. 
In many ways, however, deregulation in the state has been a flop -- at least, 
so far. 
Californians have had the right to pick their energy supplier since March 31, 
1998, when the electricity market was officially unfettered. That ability to 
choose was seen as an essential way to spur competition and, ultimately, 
lower energy prices. 
But as of Aug. 15, less than 2 percent of California's homeowners, businesses 
and others had seen fit to drop their local utility for some other supplier. 
By contrast, in Pennsylvania -- one of 13 other states that now let people 
choose -- 10 percent of customers have switched. 
Critics say that's a misleading comparison since Pennsylvania, unlike 
California, gives an energy price discount to consumers who make the switch. 
Nonetheless, Pennsylvania officials are clearly happy about how deregulation 
is working. 
A study in August by Pennsylvania Gov. Tom Ridge concluded that electricity 
competition will result in 36,400 new jobs and a $1.4 billion boost in 
personal income across the state by 2004. 
``We do not anticipate the problems in Pennsylvania that you have out there 
in California,'' said Kevin Cadden, a spokesman with that state's Public 
Utility Commission. ``I am not nervous at all.'' 
A study this summer by the non-profit Center for the Advancement of Energy 
Markets, which promotes deregulation, found that Pennsylvania has pushed 
electricity competition more effectively and quickly than any other state. 
Others listed in order in the top 10 were New York, Maine, Massachusetts, 
Texas, Nevada, Maryland, Rhode Island, New Jersey and Connecticut. California 
was 16th. 
But consumers may have a different measure of success: whether their lights 
will stay on and how much electricity will cost them once government controls 
are removed. Unfortunately, in the two states where prices have been fully 
deregulated, the evidence is not encouraging. 
In San Diego, the first place in California to have its state-mandated cap on 
utility rates lifted under deregulation, electricity bills for many consumers 
this summer doubled, while power blackouts also rolled through Northern 
California. New York's experience wasn't quite as bad. But in the few 
counties there that were exposed to fully deregulated electricity rates this 
summer, the average residential bill rose 22 percent. 
Investigations are under way in California and New York to determine what 
happened. Nonetheless, the problems in both states have been largely blamed 
on an insufficient supply of power plants to meet their demand for 
electricity, which has forced consumers to pay just about whatever 
power-producing firms want to charge. 
``It's the piece that the economists missed'' when deregulation was touted 
several years ago, said Mike Donovan, a spokesman for Orange and Rockland 
Utilities, Inc., which supplies power to Susan Peckman's Pearl River liquor 
store, among other parts of New York. ``There isn't sufficient generation to 
really administer a full-scale competitive market.'' 
Ralph Cavanagh of the National Resources Defense Council in San Francisco 
maintains that deregulation has been unfairly maligned because the dearth of 
power plants has made it impossible for consumers to benefit from 
competition. Once that and some other problems are fixed, he said, ``I'm 
confident we'll have a more orderly market in the future.'' 
Others are growing nervous, however. This summer's difficulties have spurred 
calls to significantly stall or even reverse deregulation in North Carolina, 
Nevada, New Mexico, Minnesota, Oregon and Alabama, among other states. 
A Wisconsin consumer advocate recently chuckled over the phone as she read 
aloud a story about California's energy crisis, noting that such news made 
her opposition to deregulation much easier. 
``I am absolutely convinced that we are on an inexorable march toward the 
choice model,'' said Ken Malloy, president of the Center for the Advancement 
of Energy Markets. But he acknowledged that the experience in San Diego and 
New York ``is undeniably a bad thing that has happened to this movement, and 
it will set us back.'' 

","Skilling Davis Jeff



Power STEVE JOHNSON Susan Peckman Peckman Henry Duque Duque Tom Ridge Kevin Cadden Mike Donovan Susan Peckman's Ralph Cavanagh Ken Malloy",$1.4 billion,"Mercury News Peckman's Liquor Store Cambridge Energy Research 
Associates Arthur Andersen California Public Utilities the National Association of Regulatory 
Utility Commissioners Congress the Federal 
Energy Regulatory Commission Public 
Utility Commission the non-profit Center for the Advancement of Energy 
 Orange Rockland 
Utilities, Inc. the National Resources Defense Council the Center for the Advancement 
of Energy Markets"
582,"Attached is a  summary of today's SoCalGas advice letter regarding its annual 
PBR rate  adjustment for 2001.
 - 10-2-00 SoCalGas AL Summary Chart.doc",,,SoCalGas AL
583,"Hey Jeff  -- How goes it in Calif.?  Things are quiet on the pipeline side.  
I'm supposed to make a trip out to Portland in the fall--Now that I work with 
the  Portland General folks.  Maybe I can swing by on my way to NAPA?  Hope 
all is well and thanks for the update.  Joe  ",Hey Jeff  ,,
584,"FYI
Received: from mcafee.bracepatt.com by mail.bracepatt.com; Thu, 12 Jul 2001 
19:12:24 -0500
Received: FROM [134.186.70.194] BY mcafee.bracepatt.com ; Thu Jul 12 19:27:24 
2001 -0500
X-Proxy: keymaster.bracepatt.com protected
Received: from nic.cpuc.ca.gov by [134.186.70.194]          via smtpd (for 
mail.bracepatt.com [205.138.132.1]) with SMTP; 13 Jul 2001 00:07:45 UT
Received: from [162.15.7.254] (exchserver1 [162.15.5.63]) by nic.cpuc.ca.gov 
(8.9.3+Sun/8.9.1) with SMTP id RAA11252; Thu, 12 Jul 2001 17:06:09 -0700 (PDT)
Received: from no.name.available by [162.15.7.254]          via smtpd (for 
nic.cpuc.ca.gov [162.15.7.1]) with SMTP; 13 Jul 2001 00:07:23 UT
Received: by exchserver1.cpuc.ca.gov with Internet Mail Service (5.5.2653.19) 
id <3W04X8LA>; Thu, 12 Jul 2001 17:09:41 -0700
","smtpd nic.cpuc.ca.gov 
",,FYI mcafee.bracepatt.com mail.bracepatt.com Thu Thu Jul 12 19:27:24 keymaster.bracepatt.com exchserver1.cpuc.ca.gov with Internet Mail Service
585,"i think that i can get you something.  how quickly do you need it?

best,
jeff



","jeff



",,
586,"

Sue Mara
Enron Corp.
Tel: (415) 782-7802
Fax:(415) 782-7854
",,,
587,"i have no parking.  let's meet at your place.  kim and i can carpool and take 
the ""legal"" spot.  what's the address?



",kim,,
588,"Just talked to Sue re: yesterday's meeting and before I shoot myself in the 
head, I just wanted to say it's been great working with  you guys.  
Unbelievable....   In any case, congratulations.  Sounds like, all in all, it 
was a good meeting.


Scott:  has Oregon figured out who they voted for yet?",Sue Scott,,
589,"Here's the e-mail I sent, thought I'd try out the address.

",,,
590,"Jeff--looks good.

Is there any concern about our putting some of these thoughts in writing
and what might happen if that writing becomes public?  For instance, we
appear to advocate or at least agree with a 15% rate increase.  What
happens if that becomes public?  I will trust your and the PR group's
analysis of that issue--I just throw it out for consideration.  MDS

",Jeff,,PR
591,"P.S.  Nice use of ""birthday"" as the segue to the deal. =20

Speaking of birthdays, Prentice has informed me that, despite my=20
protestations (being a very low-key sort of guy), there ""must"" be some part=
y=20
for my birthday this year (which I'm still opposed to--and I may be in=20
Houston that MONTH anyway). =20

I was thinking (cuz I hate spotlights), that it might be fun and interestin=
g,=20
since your Dad and I are both hitting interesting birthdays this year, if w=
e=20
had a joint party","P.S.   Dad e=20
","in=20
Houston",Prentice
592,"Thanks.  Was in Sacramento all week watching the machinations.  I'll give you 
a call this week.  Best to you and yours.

Jeff



","Jeff



",,
593,"I have a call into Mike Day to draft a response (due 1/26) to the ORA/TURN 
petition to revise the PG&E diversion payback and penalty provisions.  I 
think the position we might want to take is that a crisis is not the time to 
change tariff provisions.  Perhaps waivers are appropriate, but we need to 
look this over carefully.  I will report back once I talk to Mike Day.

Also, Jim and Harry, I assume an RCR will be needed for this, unless you 
already have a blanket one in place for California.  

And this is not going to address the filing PG&E made where it is seeking to 
have SoCalGas buy gas for it.",Mike Day Jim Harry,,ORA PG&E RCR
594,"Are we talking 10 hours worth of work for this pleading?  If so, then $2500 
seems good.",,2500,
595,"Jeff, I assume you can coordinate a conference call from work.  Call me at 
home:
415-388-2548.

Excellent points and I was thinking along similar lines.  Questions I have:

How do you know that LT debt gives more advantageous terms?  We have no yield
curve info nor do we know their credit rating.
At what point does their borrowing exceed their covenents?
Is our strategy to not raise the required $66million or to stop/slow PPE
spending so that the $66m is not needed?



**********************************************
Mark D. Guinney, CFA
Consultant
Watson Wyatt Investment Consulting
345 California Street, Ste. 1400
San Francisco, CA  94104
(415) 733-4487 ph.
(415) 733-4190 fax


____________________Reply Separator____________________
Subject:    Re: HD Case: Proposed Plan
",Jeff Mark D. Guinney,66million $66m,LT PPE Watson Wyatt Investment Consulting
596,"Agenda:

Legislative Update, incl AB31x
Ruelte call w/ Ken Lay - Jeff Dasovich
FERC order on creditworthiness
Other",,,FERC
597,"Dude.  You rock.  A hearty, hearty congratulations.  Wish you all the best 
and great success in your new role.

Best,
Jeff",,,
598,"Sue and Jeff:

Jim has asked me to more closely track CA legislation.  Together with Scott, we have put together the attached matrix of important legislation.  

If you all agree, I can be responsible for keeping this information as current (tracking via the Internet and also adding information sent by you both and by Scott) and will circulate it on Tuesday and Thursday mornings (in advance of our CA calls on those days).    

Notes:
*Ideally, I think we should prioritize the legislation or at least have the ""hot"" bills highlighted.  Any thoughts?
*I will keep updated copies of these bills in binders in the CA meeting room.

Please send me your feedback and suggestions as to how to make this the most useful and efficient.  I would like to circulate it by Thursday morning.

Thanks, 

Jennifer


  ","Jeff Jim Scott Jennifer


  ",,
599,"Here's a cut at the taxonomy of regulatory risks associated with Direct Access. Please let me know if there are others I missed, or if there are changes needed to the ones listed.

  
1.	Retroactive Suspension of DA Contracts:  The PUC rules in a subsequent decision that DA is suspended on some date 	between July 1 and September 20th.  

2.	Contract renewal forbidden:  The PUC includes contract renewal under the suspension of DA.

3.	No incremental ""DASR'ing"":  The PUC includes incremental additions and subtractions of DA customer's load under the 	suspension of DA (e.g., fast food chains, University campus)

4.	Cost allocation: the PUC adds new costs to DA accounts and/or disproportionately shifts existing costs to DA accounts.  	Costs with greatest risk of being shifted to DA customers include: IOU undercollection, bonds to repay the state general fund, 	and DWR contracts.  The costs associated with these categories are substantial. 

Key risks associated with each category:
Adverse to P/L 
Adverse to hedge (demand risk)
",,,Direct Access PUC DA the state general fund DWR
600,"call Jeff Dasovich at 415-782-7822.  He is an excellent source and has a long, sordid histroy in california's Energy market.

",Jeff Dasovich,415-782-7822,
601,"
Attached is a summary of the key issues on El Paso which we will be discussing tomorrow at our meeting.  Our comments to the FERC are due on October 14 so we will be providing Leslie with more feedback  for inclusion.",Leslie,,FERC
602,"Most literally, sir.  Would you please now place the apple slices in the
.........

",,,
603,"Everyone,

This is hot news showing that the CAISO/CDWR relationship is even more cozy than we thought.  I am not sure how to best use this information, but this scam needs to be brought to the public's and FERC's attention.

1.  According to two sources, the CAISO is helping to bail Gov. Davis out of his high-priced CDWR long-term power contracts by purchasing CDWR's excess energy as an ""Out Of Market"" purchase",Davis,,CAISO/CDWR FERC CAISO CDWR
604,"Charles Schwab & Co., Inc.
Email Alert

Midday Market View(TM) 
for Wednesday, November 21, 2001
as of 12:30PM EST
Information provided by Schwab Center for Investment Research
and Bridge 


U.S. INDICES
(12:30 p.m. EST)

",,,"Charles Schwab & Co. Schwab Center for Investment Research
 Bridge"
605,"
",,,
606,"for you!

 ",,,
607,"
Hi Jeff
 
","Jeff
 
",,
608,"Please see the attached statement from Public Relations - 

Assistants:  Please make sure your direct reports receive a copy of this e:mail.  





FYI- we issued the attached release this morning. I know our govt affairs teams will have lots of questions and will probably be asked several questions.  Unfortunately, given the legal nature of this inquiry, we cannot say anything more than this at this time.  We are asking our folks not to engage in conversations or opinion related discussions about this.  Also, Ken Lay will be discussing this at an employee meeting tomorrow morning.  It would be a good idea for everyone to tune in, if possible (or review the playback later in the day.) 

I am also attaching a brief INTERNAL Q&A about the SEC request- just to give a little more information.

Thanks-
Meredith Phiipp
Public Relations

 
  	  ",Ken Lay,,"Q&A SEC Meredith Phiipp
"
609,"Members of the Haas Community:

We are all saddened by yesterday's tragic events. This is likely to have 
personal ramifications for colleagues, friends, and families with close 
connections to the Haas School of Business and UC Berkeley.

Everyone is naturally eager to find out whether anyone from the extended 
Haas community has been affected. A website has been put up and is being 
used by many business schools to provide information in light of this 
national tragedy.  The address is http://www.finebrand.com/statuses. The 
site posts status reports of individuals by school and by class year. We 
encourage you to help update this information. Please note, however, that 
the School is not able, at this early stage, to confirm the accuracy of the 
information posted on this site.

Thank you for helping to alert the Haas community about those who may be in 
need of support. This is a sad time for our community and our nation.  As 
Associate Dean Ben Hermalin counseled us yesterday, we must recognize that 
many people will be severely affected by what has happened, and that they 
require our sympathy, understanding, and support.

Jay Stowsky
Associate Dean, School Affairs and Initiatives
(on behalf of Dean Laura Tyson)

",Haas Dean Ben Hermalin Jay Stowsky Dean,,the Haas Community the Haas School of Business UC Berkeley School School Affairs and Initiatives Dean Laura Tyson
610,"Ever heard of an East Bay company called Edgewood Creek?

 ",,,
611,"Before we carry this much further, let me explain some more why I raised the question in the first place.

We currently assume that our exposure to CTC going forward is zero.  Arthur Andersen was questioning this assumption, as market prices in general are lower than embedded gen now (unless you include DWR costs), which implies that if we were under the old CTC regime we could be paying some positive CTC.  AA was wondering why we weren't holding some reserves for this eventuality.

Mary Lynne and I told them we weren't reserving b/c we just have no clear idea what will happen in the coming months re:CTC, but that in all likelihood zero is the best guess b/c no one can agree on what PX credit (""market"" price) is now that there is no PX.  Besides, though SCE and PG&E are arguing for different methods (the so-called ""top-down"" and ""bottom-up""), in the end the result will be about the same (CTC=0), especially now that PG&E has supposedly stopped ""adjusting"" the PX credit to recover past undercollections.  And of course, the DWR contracts muddy the waters, since if one includes them in the calculation of utility gen costs, then you could easily get to a negative CTC situation.  Bottom line: we think things are so screwed up that everyone will prefer just to ignore CTC for the few months remaining that it has to run.

In light of all this we thought we might further quell AA's skepticism if we could show that although we had once argued that DJI should be used as a substitute for PX credit, we were now simply arguing that DA should pay T&D only, and that CTC should become a relic of the past.

I think by now it may be a dead issue -- I believe AA has accepted our arguments w/o this extra bit of persuasion, else I would have heard more from Mary Lynne.  Thanks for all the background and input from everyone, and please let me know if you have any more relevant comments given this context.


>  ",Mary Lynne,,CTC DWR PX SCE PG&E AA DJI DA T&D
612,"The CPUC is very aware that the utilities have gone to the legislature when 
the UDCs face elimination of some of the advantages that they have in the 
retail market.  We now have a fully-constituted commission (5 members) with 
two new democratic appointees with close ties to the governor.  This may 
empower the CPUC to take control of issues within their purvue, which 
ratemaking and the PX credit, clearly are.  Some members of the legislature 
are loathe to get into the CPUC's backyard and ""micro-manage"".  That being 
said, we still face significant risk within the legislature.  We have Steve 
Peace, who thinks a wholesale pass-through is adequate for competition, and 
Rod Wright, the chair of the Assembly Utilities and Commerce Committee, who 
sponsored a similar bill last year and who doesn't believe in retail 
competition either.  We have our work cut out for us.

Last year we fought essentially the same battle and defeated the utilities at 
attempts to include similar provisions into law for electricity.  We were 
able to do so because we had a broad coalition of supporters, including the 
environmental community.  Essentially, everyone opposed the utilities' 
proposals.

This year we have a different scenario.  SCE is attempting to peel off 
environmental groups by rolling in extension of the public purpose funding.  
They are also talking to the large consumers, who may perceive that they are 
able to get a better deal from the utilities by avoiding the mark-up.

However, it doesn't appear as though the utilities are united in supporting 
SCE's language.  We are actively attempting to revive the coalition that was 
so effective last year.  We are talking to the environmental groups to try 
and keep them in the fold.  This can be done by keeping the two issues of 
public purpose funding and competition as separate as possible.  

We have been encouraged to settle the PX credit case by the judge.  We are 
engaged in the beginning stages of settlement on the PX credit issue with 
SDG&E.  We are a long way from settling, however, if we are successful, the 
settlement would likely be precedential for both SCE and PG&E.  There is 
significant room between the utility proposals for the ""retail"" portion of 
the PX credit and what we are supporting.  We also appear to have the support 
of the ratepayer advocates.  We are attempting to get the customer groups to 
agree on an outcome, leaving the utilities isolated.  Adoption of our 
proposal for the full retail adder is a long-shot.

From a timing perspective, it is possible that we will resolve this issue at 
the PUC, before any legislation would become effective.  However, that would 
not prevent the legislation from estopping the CPUC decision.

We could use the help of the business units in providing documented 
information about the UDCs activities, if its available.  Customer accounts 
are very credible, however most customers are unwilling to do that.  We may 
also need some assistance from the business units in presenting testimony 
when these issues go to hearing before the appropriate committees.

We are working on this issue and will report on any developments.  Thanks.





Jim Badum
03/01/2000 06:22 AM
","Steve 
Peace Rod Wright Jim Badum",,CPUC PX the Assembly Utilities and Commerce Committee SCE
613,"I'm throwing out my thoughts on question 1 for the current case.

1.  Evaluate Patten's business strategy.

    My first thought centered around the fact that Patten's real expertise is
in real estate development.  They have a well thought out strategy of who the
customer is and how to sell effectively to these customers.  They have
developed a good business relationship with the large property owners.  With
little risk they analyze their ability to subdivide the properties.  Once
this is completed and the land purchased, they unleash their marketing
strategy.
    The marketing strategy seems to effectively gain sales without
extravegant costs.  The sales staff is custom designed to relate personally
to the average customer.  Their gross margin for land sales is 54.8%.  Even
if you include the selling, general and admin expense their margin is 24%.
    The part of their business strategy I struggle with is the finance
business.  What do a bunch of land developers know about finance.  In my
opinion land financing should be left to the experts.  If they established a
preferred financing company, they could negotiate a standard finders fee for
the loans.  More importantly they would eliminate the risk in their revenue
streams.  When they make a sale the revenue could be immediately booked since
they would not hold the debt, the finance company would.  Their current
portfolio of notes receivable is $18.6M.  It looks like ignoring expenses
their financing margin is 3%.  This only gives $0.56M in revenues.  This
number seems pretty small compared to the accounting heartburn it creates.
Obviously this number would be much smaller if they were properly estimating
unrecoverables.
    I guess the bottom line is ""what is their core competency""?  I believe
its land development not land finance.

Anyway give me your thoughts and I'll clean it up in a word document.

Jimmy",Patten,18.6M. $0.56M,
