,mail_content,person_entity,money_entity,organisation_entity
128,"Dear Virtual Bidding Task Force Members,

Attached, please find the agenda for the Virtual Bidding Task
Force meeting to be held on Friday, May 18, 2001 at the
NYISO's 290 Washington Avenue Extension office from 10:00 - 4:00.

If you would like to receive future meeting notices and materials
related to the Virtual Bidding Task Force activities,
please subscribe to the VBTF listserv using the link below.

http://www.nyiso.com/services/documents/groups/bic_virtual_load_bid_group.html

Regards,

Bradley Kranz
NYISO Business Issues Committee Liaison
518-356-6128

(See attached file: vbtf_agenda_051801.pdf)
 - vbtf_agenda_051801.pdf",,,"NYISO Washington Avenue Extension the Virtual Bidding Task Force VBTF Bradley Kranz
NYISO Business Issues Committee Liaison"
129,"Given the growth in EES it has become apparent that it is time to consolidate 
the risk functions between EES and EWS.  This will provide EES with the 
systems, resources and risk expertise of the wholesale energy groups 
necessary for it to continue to grow and take advantage of current market 
opportunities.

With this in mind and in agreement with the management of EES, two new risk 
groups inside Enron Americas will be formed to provide EES with pricing, 
structuring, retail and wholesale commodity risk management, logistics and 
back-office services.  These groups main function is to provide these 
services to EES.  We have asked Rogers Herndon, currently Vice 
President-Trading in the Eastern Power Group to manage this function in the 
Eastern Interconnect (this includes both gas and power).  Rogers will 
continue to report to Kevin Presto.  We have asked Don Black, formerly Vice 
President-EES Risk Management and Sourcing, to manage this function in the 
Western U.S.  Don will manage this group from Houston and will report to Tim 
Belden.

These groups will work very closely with EES to pursue shared goals while 
ensuring close coordination with the wholesale gas and power trading 
organizations.

These changes are effective immediately.  Please congratulate Rogers and Don 
on their new roles.


John Lavorato & Louise Kitchen","Rogers Herndon Kevin Presto Don Black Tim 
Belden Rogers Don 
 John Lavorato Louise Kitchen",,EES EWS Enron Americas the Eastern Power Group EES Risk Management and Sourcing
130,"Please respond to Janet Thwaits 
Larry,
Just thought that I would write to tell you that we  really enjoyed your visit. also, we just found out that my Dad passed away this  afternoon (Wed) at about 1:30 PM. I would have called but what is there to say.  At least he will not be in  pain any more. Apparantly they had just  finished lunch at their new house in Silver City when he just fell over in his  chair. Anyway we will be leaving in the morning as mother wants to have the  funeral on Sat in Hillsboro. I know you are busy so do not  even consider coming to the funeral.Anyway tell the kids  that  while we enjoyed seeing you, we  really missed seeing them. Hope all is  well. If you need something we will have Jans cell (801) 362-1108. Give Teddy  and everyone our love.
Rick","Janet Thwaits 
 Larry Dad Sat Jans Teddy   Rick",,
131,http://www.vegasinsider.com/u/football/college/2000returnees.htm,,,
132,"	please remove from distribution list

 ",,,
133,are you staying with brit's parents??,brit,,
134,"Rick, FYI.  Also, there is a status meeting at 10:00 today -- I don't know if 
you got message, but I hope you can participate by phone.  Michelle

",Rick Michelle,,FYI
135,"Scott, would you be available in the next couple of weeks to meet with me and 
some of the HR reps regarding follow-up for employees who leave the company?  
I would like us to be proactive in those situations.  Let me know your 
availability.  Thanks.  Michelle x36401.",Michelle x36401,,Scott
136,"Clark, Thank you; I received this and will look over your comments.  If I 
have any questions, I'll give you a call.  I appreciate being included.  
Michelle






",Clark,,
137,"I'm out of the office and will return on Thursday, December27th.   If you need immediate assistance, please contact Diane Taylor  713-853-5617 or Irma Alvarez #713-853-1543 if you need immediate assistance.
Have a great holiday!",Diane Taylor Irma Alvarez,713,
138,"In developing the HR tier for the vacation policy I would like to mention the fact that employees will/may have to pay back vacation used before accrued.  What can I say?  They may or will have to pay it back?
Any differences between voluntary and involuntary terminations?

Thanks!
Sarah",,,
139,"

Regards,
Jo Ann Matson
Enron Corp
","Jo Ann Matson
",,"Enron Corp
"
140,"We are checking the status of two documents sent to you last week:

(1) GSP LLC Action approving Merrill Lynch as Trustee.  This was sent to David and Cynthia on June 14th and needs to be signed by the appropriate person at Enron (we understand that Enron is the sole member of GSP, LLC).

(2) Pension Investors Corp Intake Form.  This was sent to Louis and David on June 14th and needs to be completed and e-mailed or faxed to me or Pension Investors Corp.

Please return both documents as soon as possible.

Thanks,
Ann

_______________________________
Ann E. Murray
LeBoeuf, Lamb, Greene & MacRae
50 N. Laura St. Suite 2800
Jacksonville, FL 32202
Telephone:    (904) 630-5336
Fax:   (904) 353-1673
","David Cynthia Ann E. Murray
LeBoeuf",,"Merrill Lynch Trustee Enron GSP LLC Louis Pension Investors Corp. Lamb, Greene & MacRae N. Laura St. Suite 2800"
141,"
      	  
	
	
Please find attached the latest edition of the referenced publication prepared by Corporate HR Analysis & Reporting.

	
 




<Embedded Picture (Metafile)>",,,Corporate HR Analysis & Reporting Metafile
142,"Alert!
You are receiving this message because you have an unresolved invoice in your iPayit in-box that is past due.  It is critical that you login to iPayit and take immediate action to resolve this invoice.

Remember, you play an important role in ensuring that we pay our vendors on time.

Tip!:  You must login to the system to forward this invoice to another user.

To launch iPayit, click on the link below:
http://iPayit.enron.com
Note:  Your iPayit User ID and Password are your eHRonline/SAP Personnel ID and Password.

First time iPayit user?  For training materials, click on the link below:
http://sap.enron.com/sap_doclib/user/file_list.asp?cabinet_id=265

Need help?
North America: ISC Call Center at (713) 345-4727.
Europe: European Accounts Payable at +44-20-7783-7520.
Asia-Pacific: Sydney Accounts Payable at +61-2-9229-2336",,,iPayit SAP Personnel ID http://sap.enron.com/sap_doclib/user/file_list.asp?cabinet_id=265 ISC Call Center European Accounts Payable
143,"

 - Doc1.doc ",,,
144,"

 

Regards,
Jo Ann Matson
Enron Corp
","Jo Ann Matson
",,"Enron Corp
"
145,"    Any comments to the Employment related section?   Ron is developing a form due diligence list.  Julia
 ",Julia,,
146,"Our normal process is to place tuition assistance reimbursement on the next semi paycheck (currently 12/14).  Should we continue with this process or should we pay these reimbursements on an off-cycle check dated 12/4?

Thanks,
Diane

 ","Diane

 ",,
147,"Why can't we send below email exchange to John?
 ",John,,
148,"As you know, Sarah is on her honeymoon now, so I am trying to tie up all loose ends with regard to the FMLA and Sick Leave Policy.  I would appreciate it if you would read the following documents and let me know if we have the ""go ahead"" to proceed.  We are beginning to work on a very tight deadline here since we need to give the appropriate notice to all employees.  
 
After reading the FMLA policy, do you think that we need to have links that explain ADA and Workers Comp?
 
If you have any questions, please don't hesitate to let me know.
 
Thanks,
Anne Labbe'
 
 ",Sarah Anne Labbe',,FMLA ADA Workers Comp
149,"

 ",,,
150,"We've updated the Merger Q&A document on our Enron Updates site ( <http://home.enron.com/updates/mergerQA.html>), as a result of the many questions you've had concerning the merger between Enron and Dynegy. Questions addressed include those about Enron stock options, benefits and immigration status. Please stay tuned for additional updates.",,,Enron Updates Enron Dynegy
151,"Scripts and the coresponding talking points were sent to PR / Communication yesterday, with instructions to forward to you when their review and comments were received.  

 ",,,PR / Communication
152,"Kathy,

My recollection is the costs to us were roughly:

Scenario 1				$55m
2 week for service
2 weeks for $10k in pay
Min 8 weeks max 52

Scenario 2				$45m
1.5 weeks
1.5 weeks
Min 8 max 39

Scenario 3				$35m
Dynegy
2 weeks
Min 13 weeks max 52

I've pitched the following compromise to Dynegy this morning:

2 weeks for service
2 weeks for every $10k of salary capped at $100k
Min 13 weeks max 52 weeks.

Can you run numbers and correct above if I'm way off.

Thanks

David",Kathy Dynegy David,$55m 10k $45m $35m 100k,
153,"The 18-2-99 spreadsheet is the one you want to see.
",,,
154,"
Michelle:  Great to chat with you again!.  When you get Outlook running again on your computer, give me a call and let's see if we can schedule a lunch sometime in September.  You can reach me at 713-298-3883 (days) and 281-499-2861 (evenings), or I'll try calling you again sometime after Labor Day.  See ya, Steve Chan
 

Do You Yahoo!?
Make international calls  for as low as $0.04/minute with Yahoo! Messenger.",Michelle Outlook Steve Chan Messenger,as low as $0.04/minute,Yahoo
155,"

Pulpex Bulletin for Friday, October 26, 2001

Market News:

NBSK ",,,Market News
156,"

Pulpex Bulletin for Wednesday, November 21, 2001


             Bid      Ask     Last     High      Low   Vol    OI
NBSK ",,,NBSK
157,"Under the tax law, Enron is precluded from taking a tax deduction for certain expenses incurred in conducting lobbying activities.  Each year, Enron's employees must keep records of their time associated with these lobbying activities.  

For your convenience, I am attaching a questionnaire with a memo from Marilyn Doolittle that has further details on completing the form.

Everyone on this email must return the completed form even if you performed no lobbying related services for the year 2001.  Additionally, your help in reviewing the email list and forwarding to anyone who should receive a questionnaire that is not listed, with a copy to the tax department so we can track the additional people's response would be greatly appreciated.

Please submit the completed 2001 Lobbying Time Report to me, Debbie Doyle, at EB1753a on or before Wednesday, March 13, 2002.

  ",Marilyn Doolittle Debbie Doyle,,Enron Lobbying Time Report
158," 

Kim asked me to send the attached spreadsheet to you.  It's my listing of TW's firm contracts where I track ROFR.  This is a complete list as of 9-17-01 of all long-term contracts (seasonal or longer).  Any monthly deals may not be included.  Dennis Lee has a report he runs from CBS of all currently effective contracts and contracts with future effective dates for me to cross-check that I have everything.

The first tab ""ROFR Criteria"" is a complete list of currently effective contracts including (at the bottom) contracts with future effective dates and the Red Rock Expansion contracts.  The receipt and delivery areas are noted.  The tabs following show the subscribed capacity for certain segments of TW's pipe (West of Thoreau, Blanco to Thoreau & Ignacio to Blanco) by month through 2006.",Kim Dennis Lee,,"TW CBS Thoreau, Blanco to Thoreau & Ignacio"
159,"Dear Shelley, 

What an exciting story!  I am sure that you are anxiously awaiting being reunited with Alina.  I know that the bureaucracy for an international adoption can be quite extensive.  We had some good friends who adopted a little girl from an orphanage here in Almaty and they worked really hard to be able to do so.  I hope that the procedure will come to a closure soon so that you can come to bring her home with you!   

I was, indeed, able to travel back to Kazakhstan last month without any significant problems.  I was on the first BA flight Houston-London after the attacks, so the lines were huge, but there was no problem with the flights themselves or with security.  It just took more airport time.   

In Kazakhstan, the situation is currently peaceful.  The government here seems concerned with protecting its borders and American interests.  We are in contact with the American embassy here, and have made contingency plans in case the situation deteriorates, but we feel fine about remaining here at this time.   

Please let me know if you have any specific questions. 

Sincerely, 

Catherine 
","Shelley Alina Catherine 
",,BA
160,"9/27/01

 All ETS Daily Market Summary Users,

If you are not aware, we have been working to convert the ETS pipelines Daily Market Summary (DMS) Report to a new Business Object format and are finalizing the testing phase of this project.  The DMS conversion will be in production beginning October 2, 2001. 

If you received this e-mail, you currently have access to the ETS Daily Market Summary (DMS).  You may still access the current ETS DMS report and continue to use your current ID and password until 10/2/01.  Beginning on 10/2/01, your ID for the current ETS Daily Market Summary will no longer be valid and all ETS DMS users and administrators will be required to use your corporate ID and password to access the new ETS DMS report. (Your corporate ID and password is what you use to login to the Enron network) 

The ETS DMS will continue to be in the same location after 10/2/01, on the ETS Intranet at <http://www.ets.enron.com/> under the dropdown ""Applications"" / ""Daily Market Summary"".  Any new users that need access to the DMS will be required too sign up for access through   <http://itcapps.corp.enron.com/srrs/entry/srrs.asp>.

",,,Daily Market Summary DMS) Report DMS ETS DMS Enron
161,"Steve and I have been asked whether we will be signing the documents that you previously signed or whether they should continue to go you.  If the officer status is not required for TPA's, Electronic Information Access, Transportation Contracts etc, we'd be happy to pick up the responsibility.   

Let us know which direction you'd like to go and we will inform the group. 

Brad ",Steve Brad,,TPA's
162,"When: Wednesday, February 20, 2002 11:00 AM-2:00 PM (GMT-06:00) Central Time (US & Canada).
Where: Car pool out to the Hangar

*~*~*~*~*~*~*~*~*~*


We will car pool out to the Hangar, leaving around 11AM and arriving by 11:30. We will provide you with driving directions. We'll do a quick walk-through, demonstrate connectivity to the business and Gas Control systems, and then have a working lunch (catered in from Jason's deli) in the 2nd floor conference room. We'll be reviewing the room layouts and the activation and setup process. I would expect to be back in the office by 1PM, but no later than 2PM.

Please make arrangements with your team for car pooling out. It would be good practice to drive out if you haven't been out to the Hangar before.",Jason,,US & Canada
163,"  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/header2.gif>	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/searchLeftwhite.gif>	  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/searchTopwhite.gif>

   
	   <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	 	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/searchRightwhite.gif>	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/shopby.gif>
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
 <http://www.kbtoys.com/campaign.html?redirect=/toys/indexBarbie.html&campaign=aieh>   <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
 <http://www.kbtoys.com/campaign.html?redirect=/mp/indexPromo.html&campaign=aiei>   <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/featuredLeft.gif>	  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/featuredTop.gif>

  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	
 <http://www.kbtoys.com/campaign.html?redirect=/toys/product.html?PID=1505479&campaign=aiej>
	  <http://a564.g.akamaitech.net/7/564/178/rev10-65-161/www.kbtoys.com/g/m/226legotext.gif>
Thrill a LEGO Bionicle fan with an exclusive LEGO Bionicle Bohrok 6-pack set. Get all six figures for only $49.99 and save $10.00 off the original value. 
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/seperator.gif>
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
 <http://www.kbtoys.com/campaign.html?redirect=toys/indexLEGO.html&campaign=aiek> 	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/seperator3.gif>	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>

 <http://www.kbtoys.com/campaign.html?redirect=toys/product.html?PID=1377839&campaign=aiel>

	All-New Rescue Heroes
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
Billy Blazes and other all-new Voice Tech Video Mission Rescue Heroes take your child to the action with mission video and sound effects. 
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/seperator.gif>
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
 <http://www.kbtoys.com/campaign.html?redirect=/kbsearch.html?head=FPVoiceTech&skeys=GP33601&campaign=aiem> 	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/seperator3.gif>	

  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
 <http://www3.kbkids.com/kbhome.htm>
	K*B Toys Stores
In Stores Only 
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
Check out our annual Video Game Values <http://www.kbtoys.com/campaign.html?redirect=/vgames/indexSale.html&ls=vgames&campaign=aien> featuring today's hottest games, systems and accessories at all K*B Toys & K*B Toy Works stores now through March 30, 2002.   <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/seperator.gif>
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>
 <http://www3.kbkids.com/STATES/storfind8.htm>  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/t.gif>	
  <http://a564.g.akamaitech.net/7/564/178/rev10-65-160/www.kbtoys.com/g/m/featuredRight.gif>	

Read the KBtoys.com Privacy Policy <http://www.kbtoys.com/help/privacy.html>. 

The prices on the featured products were accurate at the time we sent this newsletter. On rare occasions, you may find prices in this newsletter differ from prices at KBtoys.com. 

",Billy Blazes http://www.kbtoys.com/campaign.html?redirect=/vgames/indexSale.html&ls=vgames&campaign=aien,only $49.99 10.00,LEGO Bionicle LEGO Bionicle Bohrok http://www.kbtoys.com/campaign.html?redirect=toys/product.html?PID=1377839&campaign=aiel Voice Tech Video Mission Rescue Heroes http://www.kbtoys.com/help/privacy.html
164,"As part of the Gas Logistics BCP project we are arranging for you to have IPNet installed in your home.  With IPNet you will have high speed access(DSL) to the Enron network from you home.  In order to verify availability, setup and installation of IPNet please send Kevin Dumas the following information.  Kevin will be handling the scheduling and installation of the service at your home.
 
Name
Home address
Home City, State, Zip
Home Phone
Work Phone
 
If you have any questions please feel free to call Kevin(3-1674) or myself.
 
Thanks,
Bob Hagen
3-1643","Kevin Dumas Kevin Bob Hagen
",,IPNet Enron State
165,"  <http://www.real-net.net/R/EMAL.020128EMAL15img.rp.00..R/html-images.realnetworks.com/pics/clear_.gif>
Unsubscribe at bottom  	 
 <http://www.real.com/R/EMAL.020128EMAL15.rp.01.img.R/realguide.real.com/games/?s=game_download?=diamondmine>	 

  <http://html-images.realnetworks.com/pics/real/email/rpgames/txt_diamondmine_1.gif>
Easy to learn, tough to leave!  Just try to play this addictive puzzle game (also known as Bejeweled) only once! Simply match three gems in a row to advance. Easy, right? Try normal or timed modes and discover the hardest thing of all... stopping the gem-matching fun once you start! 

 <http://www.real.com/R/EMAL.020128EMAL15.rp.02.img.R/realguide.real.com/games/?s=game_download?=diamondmine>

  <http://html-images.realnetworks.com/pics/clear.gif>	
  <http://html-images.realnetworks.com/pics/real/email/rpgames/silverbar_1.gif>	
  <http://html-images.realnetworks.com/pics/clear.gif>	
  <http://html-images.realnetworks.com/pics/clear.gif>
Take a break now and try Diamond Mine for free!
  <http://html-images.realnetworks.com/pics/clear.gif>
	
  <http://html-images.realnetworks.com/pics/real/email/rpgames/bullet_diamond_1.gif>	  <http://html-images.realnetworks.com/pics/clear.gif>	High-resolution 3D graphics and fast action ""click & drag"" interface.	 
  <http://html-images.realnetworks.com/pics/real/email/rpgames/bullet_diamond_1.gif>	A challenging variety of normal and timed play modes.	 
  <http://html-images.realnetworks.com/pics/real/email/rpgames/bullet_diamond_1.gif>	Multiple skill levels and graphic backgrounds.	 
  <http://html-images.realnetworks.com/pics/real/email/rpgames/bullet_diamond_1.gif>	Pulsing soundtrack by Future Crew composer Skaven.	 
  <http://html-images.realnetworks.com/pics/clear.gif>	

  <http://html-images.realnetworks.com/pics/clear.gif>

  <http://html-images.realnetworks.com/pics/real/email/rpgames/diamond_left_1.gif>	Download Diamond Mine - FREE <http://www.real.com/R/EMAL.020128EMAL15.rp.03.txt.R/realguide.real.com/games/?s=game_download?=diamondmine>	   <http://html-images.realnetworks.com/pics/real/email/rpgames/diamond_right_1.gif>	

  <http://html-images.realnetworks.com/pics/clear.gif>

  <http://html-images.realnetworks.com/pics/real/email/rpgames/silverbar_1.gif>	
",Bejeweled Skaven,,Diamond Mine Future Crew
166," 

",,,
167,"
	The following is a recap of the status of the implementation of the PGAS calculation for
	31 day charts and 31 day index cards.

	Beginning with March production (April Billing), GMS will have the new calculation
	in PGAS for 31 day charts and 31 day index cards.  This calculation is to give NNG
	more representation of daily estimated volume for billing purposes.  As a reminder
	the 31 day charts and 31 day index cards will NOT be processed using the
	delineator.  The calculation is considered to be representative of the daily volume
	and no PPA's will be processed on the calculated estimates.

	At this time there will NOT be a daily PGAS calculation on 7 day and 16 day charts.
	These charts will by (1) tracked for timely receipt; and (2) integrated for daily volumes
	when received.

	Any charts received after the required deadline will be processed as a PPA.

	If anyone has any questions, please let Gary Anderson or I know.  Thanks. Lynn",Gary Anderson Lynn,,PGAS GMS NNG PPA
168,"Thank you for your kind note.  Frankly with all the challenges our leadership team has faced this year, I don't have the slightest qualm that you and the other directors will  handle anything that comes our way.

",,,
169,"
I am looking for a way to assist a co-worker that is under stress with a wife with health problems, a baby and two other children at home.  I am interested in getting details about how I might pre-pay for a two-week personal chef service.  

Could you give me a quote on two-week service to this family located in the Copperfield area? 
Could the gift recipient select the menu items?

Shelley Corman
713-853-7083",Shelley Corman,,
170,I pick Washington.  I've mailed you my check today.,,,
171,"

 ",,,
172,"I am interested in purchasing a Huglu shotgun and would like to get a price.  
I am looking at the Model Au1 semi-automatic model.  Please email me with a 
price and approximate time til delivery (I live in Houston).  Also, please 
include information on any choices or extras available.

Thanks,

Martin Cuilla",Martin Cuilla,,Huglu
173,"
Enron employees not participating in contract parking are eligible to receive Metro Bus Passes or Woodlands Express Passes.  You may pick up a bus pass from the Parking & Transportation Desk, on Level 3 of the Enron Building, from 8:30 AM to 4:30 PM. 


All Metro passes offered through the Enron Parking & Transportation desk will be the Metro 30 Day Zone Pass.  When you use a 30-day zone pass, bus service is divided into four zones w/ unlimited rides.  The zone pass is time activated, which means that it will not become active until the first time it is used and will not expire until 30 days after it was used for the first time.  New passes will be available to Enron employees upon expiration of the 30 day time period. Each zone does have a different fare values based on the distance the bus travels. This is important to any buser who wants to transfer to or travel in a higher-cost zone than the zone pass they have, in this case the difference must be paid in cash.  If they are traveling in a lower cost zone, then there is no extra cost.  

Parking & Transportation Desk
3-7060",,,Enron the Enron Parking & Transportation
174,"This email is to let you know that the October 2001 version of NEWGen is
available for download on www.rdionline.com.  If you do not want to receive
this email please reply with unsubscribe me as the subject line.

Thank You,

The NEWGen Staff",,,
175,"PLAYER    BID  
   WR    Sylvester Morris   30
    QB     Testeverde  5",Sylvester Morris Testeverde  ,,PLAYER WR
176,"Dear Zooey Wharton,

Thank you for shopping at Sony's ImageStation.com!

This email confirms we received your order on
January 31, 2001 5:20PM PT for the following item:

",Zooey Wharton,,Sony ImageStation.com
177,"E234 Corporate Finance students:

Mukesh Bajaj has had to cancel class tonight, Monday, March 19 because he
is ill.  He just phoned in.

Thanks,
TJ",Mukesh Bajaj,,E234 Corporate Finance
178,"The draft language on SB 27X appears to be consistent with ideas offered by
Bowen's staffer Lingbloom and TURN.  It makes the following changes in the
language the direct access coalition proposed:

1. It reinserts the provision allowing a customer to select direct
access for that portion of its load not served by DWR.  Neither the
utilities nor customers nor ESPs like this.  It should be deleted.

2. It provides for an open season to switch to DA until June 1 instead
of Oct 1 as the DA coalition proposed.  We believe customers will need more
time to choose what they want to do.

3. It omits the language in (d) of the DA coalition draft which ensures
all customers pay for unrecovered bond costs.  This can be covered by the
other language in the bill but it could leave some gaps.

4. Residential and small commercial DA is unrestricted only to the
extent of load growth on the entire utility system.  This may be too
restrictive to implement AB 48X easily.  It is also somewhat unfair to
allocate all load growth to the residential class.

5.  The language about large customers switching is ok, but fails to
clarify that the standard is limited to the long term contracts of DWR (> 1
yr.) so that we are not squeezed by their short term purchases, too.

6. It omits our language that customers can select DA on an first come
first served basis for each of  these ""open enrollement"" options.  This is
an important clarification.

7. It omits the required notices that DWR and large customers must give
each other that they are about to switch or have power contracts commence or
terminate.  This is important for large customers in particular so that they
know when they will have chances to elect DA as the DWR sheds contracts over
time.

8. It omits the section requring for public access to the exit fees or
their calculation in advance, so customers know what their choices are.
This is very important.


Bottom Line:  All the provisions they deleted from our proposal are
worthwhile and we would like to reinsert them.  They do not alter tha basic
framework of this amendment, they just make it work better.  ",Bowen Lingbloom,,DWR DA AB
179,"Folks,

It's in the attachment.  Let me know if you have problems opening the
file.  It's PDF.

gba

 - stagecoach.pdf","gba

 - stagecoach.pdf",,
180,"Here's what I sent Rick and Jim before I left.

Best,
Jeff
","Rick Jim Jeff
",,
181,"How real is this and how much support is there behind this. Will it be 
introduced today? When might it be voted on?

Thanks,
michelle ",,,
182,deadline is monday for the story.,,,
183,"Harry,
The future prices used below are from NYMEX - quoted for California Oregon 
Border (COB)
I am attaching the web pages that are relevant


We obtained the NP15 numbers from a daily compilation of Dow Jones NP15 
quotes.  Since we don't have that on a recognizable piece of paper, I am 
attaching the most recent ISO Market Activity Report for February.  That 
contains a February price of $341/MWh (see page 3).


To get from $290 to (about) $300/MWh add the following
1) Ancillary services -- use about 4-5% of energy costs (see page 5 of ISO 
report)
2) Losses to get from Supplier to Customer -- even 5% losses (which is 
conservative) adds another $10/MWh

/TJ

",Harry,$341/MWh 290 300 10,"NYMEX Dow Jones NP15 
 ISO Market Activity Report ISO Supplier to Customer"
184,"Blackout Busters, Business Continuity & Energy Committee Representatives...
attached are minutes from a PG&E meeting on April 2.  Barbara Barkovich
asked that I forward this document to you.  Please review.  Laura

","Barbara Barkovich
 Laura",,"Blackout Busters, Business Continuity & Energy Committee Representatives PG&E"
