,mail_content,person_entity,money_entity,organisation_entity
418,"
",,,
419,"Lemme put it another way.  If we don't go camping, I will be painting a
bedroom and re-staining kitchen cabinets.  The icing on the cake will be the
dippy girl's parents' Christmas party on Sunday.

Cold and rain creates relatively little fear for me.

> ",,,Cold
420,"Thank you very much for your help.




",,,
421,working it,,,
422,"You guys need to manage this.......
",,,
423,"Guys, I would like to add the following commentary to the DASH which will 
better reflect my thinking around this investment.  The current text suggests 
that there is significant strategic advantage for ENA to be a participant in 
the fund.  I do not think that is the case; however, I do see some merits in 
the investment based on the needs of Enron's Global Finance group.  I would 
suggest toning down the strategic advantages and add the following:

 It is unlikely that given the funds target returns that the it will be an 
effective permanent monetization vehicle for ENA's strategic and merchant   
investments; however, Enron Global Finance believes that the investment is 
important for the following reasons:
  a) provides an additional ""Friend of Enron"" to facilitate short to medium 
term balance sheet and regulatory solution to highly structured    commodity 
and capital transactions in the wholesale group;
  b) provides alternative sources of short term capital liquidity and
  c) by further developing the relationship with AIG provides collateral 
benefits for Enron's overall Global Finance capability and business.

ENA would have a requirement that this investments be hedged through Raptor 
and be managed by the Enron Global Finance Group.

Regards
Delainey",Delainey,,ENA Enron Global Finance Enron Global Finance AIG the Enron Global Finance Group
424,"Adam, thanks for the response, I guess it is a good thing for Enron that we 
didn't do this deal with TXU.  Nevertheless, I hope that we can find a way 
through this without significantly impairing value for ENA.  The ENA team 
will work with you on this item;however, I need your committment to try and 
keep us whole as much as possible.

Regards
Delainey
","Adam Delainey
",,Enron TXU ENA item;however
425,"Don, give Harry some $$'s
Regards
Delainey
","Harry Delainey
",some $$,
426,"Please follow up with this person if interested.

Regards
Delainey
",Delainey,,
427,"Please note your calendars to reflect the following meeting:


 Date:  June 15, 2000
 
 Time:  3:00 pm - 4:30 pm

 Place:  3314

 Subject: Insurance


If you have any questions/conflicts regarding the above mentioned meeting, 
please feel free to call me.


Thanks,

Kay",Kay,,
428,"Ken, fyi

Regards
Dave
","Ken Dave
",,fyi
429,"Jaime, appreciate all your efforts and I am sure you will find a way to hit 
your targets this year.

Regards
Delainey",Jaime Delainey,,
430,"Dan, should we put more meat on this bone?

Regards
Delainey
","Dan Delainey
",,
431,"Rob, can you discuss with the other groups to appropriately sort out the 
corporate opportunity (ie) Laura, Hunter, etc.

Thxz
Dave
","Rob Laura Hunter Thxz
 Dave
",,
432,"FYI, Ken we may want you to speak to Peevey and Freeman.  I believe that 
discussion should frame the proposal and attempt to set up a meeting with his 
staff and advisors to answer questions about credit and documentation.  In 
the propsal, we have tried to frame the potential credit and legal holes in 
their RFP with our suggested language or documents.  It would be helpful for 
the commercial team in ENA/EES to meet with these gentlemen and their 
advisors to describe the proposal and perhaps move towards negotiating a 
transaction.

 The proposal includes:
  a) traded power products of various sizes and terms;
  b) unit contigent tolls from Pastoria (750MW) and Las Vegas Cogen (222MW) 
for term;
  c) natural gas packages for size for one through five year terms to provide 
gas hedges for their QF portfolio or other contracted merchant toll contracts;
  and d) an preliminary proposal on DSM from EES.

I will forward an executive summary from Chris Calger with more detail.

Regards
Delainey
","Ken Peevey Freeman Chris Calger Delainey
",,FYI RFP ENA/EES DSM EES
433,"Steve, write these down in pencil - I need a chance to review.

thanks
Dave
","Steve Dave
",,
434,"Kay, I forwarded a message to you from Sheri Sierra from a gentleman looking 
for energy mgt services in Japan.  I had asked you to forward to Joe Hirl.

Please follow up with Joe.

Regards
Delainey
",Kay Sheri Sierra Joe Hirl Joe Delainey,,
435,"As we move into the Spring/Summer of 2000, it is time to turn our attention=
=20
to the performance review process.  Mid-year is always busy and we have a=
=20
number of important tasks and projects in process.  While recognizing this,=
=20
it remains extremely important to take time over the next few weeks to gath=
er=20
necessary information to provide quality and meaningful feedback for our=20
employees, as well as utilize this information during the year end review=
=20
process.

In the spirit of One Enron, the Performance Review Process (PRC) will be=20
global for Mid-year 2000.  Vice Presidents and above across all operating=
=20
companies will be reviewed and discussed in a consistent manner with=20
identical criteria.   ENA will review all professional level and above=20
employees.  The timeline and training for the midyear process are outlined =
at=20
the end of this memo.  Your HR Business Consultant is also available to=20
answer questions.

With regards to the Global Functions, review sessions will be led by the=20
Global and/or Corporate Functional heads, and will be designed to calibrate=
=20
personnel within these areas of expertise.  The Global Functional Review=20
Areas include:

_ NetWorks/Technology
_ Accounting
_ RAC
_ Finance
_ Human Resources
_ Public Relations & Reg Affairs=09G. Whalley
=09R. Causey
=09R.  Buy
=09A. Fastow
=09C. Olson
=09S. Kean
      =20
ENA Mid-Year Process:

ENA has received favorable feedback on the review process used for Mid-year=
=20
and Year-end 1999, and as such, will follow the same general guidelines and=
=20
process for Mid-year 2000.  The following are key features of the Mid-year=
=20
2000 process:

o The focus of the feedback will continue to be on the qualitative aspects,=
=20
as opposed to quantitative.  Toward this end, communication of the employee=
=01,s=20
explicit ranking will be left to the discretion of the business unit manage=
r.
o Initial discussions with employees regarding their accomplishments, are=
=20
highly encouraged, prior to the Business Review Meetings.
o Mid-year performance results will be used as baseline performance=20
information for Year-end 2000.
o Creation of 3 standard feedback forms for all peer groups. =20
o Standardization of criteria for all peer groups.
o   Utilization of a consistent 6 gradation rating scale. =20
o All exempt employees will be discussed at Business Review Meetings and=20
placed into one of six categories by peer group.  ENA VP's will be pre-rank=
ed=20
by the ENA Office of the Chairman and Managing Directors prior to the Enron=
=20
PRC.  Non-exempt (overtime eligible) employees will be evaluated by their=
=20
supervisors and placed into one of the 6 categories.  The results of the=20
Business Review Meetings will be the final rankings for exempt employees=20
below VP, subject to ENA Office of the Chairman.
o A minimum of two representatives from other functional areas will be=20
required at the Business Review Meetings.  The meetings should otherwise be=
=20
rescheduled to allow this very important representation to take place.  The=
=20
nominated individuals are illustrated below.
o The top 5 HR priorities/challenges for 2000 should also be agreed to at t=
he=20
Business Review Meetings.
o Analysts and Associates will be pre-reviewed in a Business Review Meeting=
s=20
based on their current rotation, then cross-calibrated at the Enron Global=
=20
Analyst and Associate Business Review Meeting.

Peer Groups:

 Commercial
 Commercial Support
 Technical
 Specialized Technical

Performance Criteria (for all peer groups):

Innovation/Entrepreneurship
Communication/Setting Direction
Teamwork/Interpersonal
Leadership/Vision/Values=20
Business Instinct
Analytical/Technical

Guidelines:

o Use of multiple sources of input is encouraged (employee, peers, direct=
=20
reports, internal customers, external customers), as is a self-evaluation
o Employees should recommend 5-10 reviewers to Supervisor and Supervisor=20
should select at least three of the employee=01,s recommendations
o All feedback must be entered via the Performance Management System locate=
d=20
on the intranet
o Supervisor should consolidate the feedback, prepare a draft of the=20
Performance Review form and meet with the employee prior to the Business=20
Review meeting
o Final feedback to exempt employee follows the July 28th meeting
o For VP's & MD's, final feedback follows the Enron Executive Committee=20
Meeting

Business Review Meetings / VP Pre-Ranking Committee Meeting=20
Responsibilities / Actions:

The following list represents suggested groups and the individuals=20
responsible for each Business Review Meeting.  Attendees at the meetings ar=
e=20
appropriate Supervisors within the Business Unit.  In addition, the Office =
of=20
the Chairman requires the attendance of two to three other senior level=20
representatives from other Business Units to add external perspective.


Area/Function=09ENA Lead=09Global/Functional Lead*=09Required Non-functiona=
l  Attendees
=09=09=09
COMMERCIAL=09=09=09
=09=09=09
Trading=09Presto=09=09Dietrich
=09Shankman=09=09Calger
=09Lavorato=09=09Bowen
=09McClellan=09=09Ajello
=09Hickerson=09=09Delainey
=09Belden=09=09
=09=09=09
Origination=09Redmond=09=09Shankman
=09Dietrich=09=09McClellan
=09Milnthorp=09=09Belden
=09Calger=09=09Presto
=09Donahue=09=09Delainey
=09Bowen=09=09Lavorato
=09Ajello=09=09
=09Duran=09=09
=09Ondarza=09=09
=09Malcolm=09=09
=09Overdyke=09=09
=09Thompson/Josey=09=09
=09Yzaguirre=09=09
=09=09=09
Finance(*)=09Jakubik=09Fastow=09
=09=09=09
COMMERCIAL SUPPORT=09=09=09
TECHNICAL  =09=09=09
SPECIALIZED TECHNICAL=09=09=09
=09=09=09
Legal=09Haedicke=09=09
Research=09Kaminski=09=09
RAC=09Buy=09=09
Technical=09Miller/Parquet=09=09
=09=09=09
Energy Operations (*)=09Beck=09Causey=09Colwell
=09=09=09Oxley
=09=09=09
Business Analysis & Reporting/Tax (*)=09Colwell=09Causey=09Beck
=09Mintz=09=09
=09=09=09
Human Resources (*)=09Oxley=09Olson=09
=09=09=09
Public Relations (*)=09Palmer=09Kean=09
=09=09=09
NetWorks/Technology (*)=09Perlman=09Whalley/McConnell=09

(*) Note:  Global Functional Review meetings to be held for these areas.

ENA VP Pre-Ranking Committee:

Ray Bowen=09Mark Frevert=09Dan Leff (non ENA rep)=09David Oxley
Dave Delainey=09Brian Redmond=09George McClellan=09Mark Haedicke
Janet Dietrich=09Julia Murray=09Jeff Shankman=09Gary Hickerson
Jeff Donahue=09Jere Overdyke=09Marty Sunde (non ENA rep)=09John Lavorato

Outcomes of Business Review Meetings/ VP Pre-Ranking Committee Meetings:

o Calibration of employees into six gradations=20
o Promotion nominations below VP
o Assessment of  the =01&right people in the right jobs=018
o Assessment of gaps for what is needed in the Business Unit (skills,=20
capabilities, training,
 experience)
o Top five HR challenges
o Feedback to employees on the results of the meetings, as applicable

Timeline
PEP System Open for Feedback    May 17=20
PEP System Closes for Feedback    June 9=20
Feedback Collection/Initial Employee    May 17-June 12
 Discussions  =20
Global Functional Review Meetings   June 12-June 16
ENA Business Review Meetings    June 12-July 25
ENA VP Pre-Ranking Committee Meeting  July 28
Enron Executive Committee meeting   July 31-Aug. 1


","Whalley
 Causey Trading=09Presto=09=09Dietrich
=09Shankman=09=09Calger
 Ray Bowen=09Mark Frevert=09Dan Leff Dave Delainey=09Brian Haedicke
 Janet Dietrich=09Julia Jeff Donahue=09Jere Overdyke=09Marty Sunde","manage=
r.
","our=20
employees Enron the Performance Review Process above=20
 HR Business Consultant to=20
 the Global Functions the=20
Global and/or Corporate Functional RAC Fastow ENA employee= the Business Review Meetings performance=20
 Business Review Meetings ENA VP's the ENA Office Managing Directors the=20
Business Review Meetings VP ENA Office Associate Business Review Meeting Commercial Support Specialized Technical

 the Performance Management System the=20
Performance Review & MD's the Business Unit Business Units NetWorks/Technology ENA VP Outcomes of Business Review gradations=20
o Promotion ENA Business Review Meetings Enron Executive Committee"
436,"Kay, please forward to Scott Josey, John C Thompson and Julie Murray.  I 
could not find them on e-mail.

Regards
Delainey
","Kay Scott Josey John C Thompson Julie Murray Delainey
",,
437,"I agree 400% - I look forward to your plan.
",,,
438,"Mike, lets discuss just after Wayne and I get together to discuss the 
technical book or in conjunction.

Regards
Delainey
",Mike Wayne Delainey,,
439,"Jen, I would be pleased to attend - sorry for the delay on the e-mail.

Kay, please set up.

Regards
Delainey
","Jen Kay Delainey
",,
440,"Janet, what is the status of this turbine - would we be able to turn it back 
in exchange for foregoing on the ld's?  Or do we want this turbine?

Regards
Delainey
","Janet Delainey
",,
441,"Rick , good result in California so far -  what is the status of our plan for 
New England ICAP issues?

Regards
Delainey
",Rick Delainey,,New England ICAP
442,"Kay, can you set up some time - perhaps in the new year for a lunch - my 
office should be fine.

Regards
Delainey
","Kay Delainey
",,
443,"This is it.  So sorry I left you name off.

Kay


   
	
	
	From:  David W Delainey                           08/15/2000 03:28 PM
	

Sent by: Kay Chapman
","Kay David W Kay Chapman
",,
444,"Due to a conflict with Dave and Mark's calendars I need move the East 
Midstream QBR to Monday August 14, 2000.



  Date:  August 14, 2000

  Time:  1:00 pm - 4:00 pm

  Location: 3321

  Topic:  East Midstream QBR



Please mark your calendar and plan to attend. I am extremely apologetic for 
any inconvenience this may have caused. 


Thanks,

Kay 3-0643",Dave Mark,,
445,"Peggy, the last version I read was fine.

Regards
Delainey",Delainey,,Peggy
446,"
	
 ",,,
447,"The Payment status has changed on the following report:

Status last changed by:  System
Expense Report Name: AGC Conference
Report Total: $1,464.37
Amount Due Employee: $1,464.37
Amount Approved: $1,464.37
Amount Paid: $0.00
Approval Status: Approved
Payment Status: Processed


To review this expense report, click on the following link for Concur Expense.
http://expensexms.enron.com",,"1,464.37 0.00",
448,"

",,,
449,"FYI

 ",,,FYI
450,"I didn't get a response from Tracy yesterday, so I'll ask you.  Is Gina Taylor's group working on a draft of the Business Plan?  I understood from Tracy in our meeting with Steve last Friday that someone in Gina's group would be working on a draft of the text version of the presentation.  Do you know if that's happening?

 ",Tracy Gina Taylor's Steve Gina,,
451,"Thank you!

 ",,,
452,"It's a kids weekend, so we'll see if we can get babysitters.

 ",,,
453,"

Fundamentals of Corporate Finance - May 24 & 25, 2001
in EB552   Cost:  $700.00


Do need to improve your understanding of Financial Statements?

Do you want to learn how Financial Statements disclosure is linked to Enron activities?

Are you interested in learning about analysis of projections or
Improving your understanding of ratio analysis?


If your answer is yes, then this class is for you.


For registration, please login and enroll through the InvestInMe website, http://www.corptraining.com/index.cfm?company=enron.  If you have any questions, please contact us at 713 853-3057.",,700.00,Enron InvestInMe
454,"

",,,
455,"

""The future is something which everyone reaches at the rate 
of 60 minutes an hour?whatever he does, whoever he be.""  - C.S. Lewis
 
Watch the Enron Building lobby on Tuesday, April 24th, from 11:30am to 1:00pm 
for information on innovative and futuristic technology!

Featuring: 
Dr. Peter Bishop, Professor and Chair of the Future Studies Graduate Program at the University of Houston 
Mr. Clay Anderson, Astronaut at NASA 
Gadgets & Gizmos by Oxford Technologies
Robotic Display by Students from Yates High School

Special Afternoon Workshop - 1:30pm to 3:30pm
""Images of Enron in 2020"" with Dr. Peter Bishop & Amy Oberg 
Join Amy Oberg with EES and Dr. Peter Bishop, Chair & Professor of the University of Houston's Future Program, 
to imagine Enron in the year 2020.  Attendees will actively engage in this participatory workshop with the final summary 
to be shared with Mr. Skilling's office.  ""Futures tools"" will be utilized to consider Enron's characteristics, culture, 
businesses and the world environment and participants will explore how the future might play out for Enron.  
The results of this session will be shared with Mr. Skilling's office.  RSVP to Jessica at x31918 - space is limited


Word of the Day
prescience \PREE-shuns; PREE-shee-uns\, noun:
Knowledge of events before they take place; foresight.",Peter Bishop Clay Anderson Amy Oberg Skilling Jessica,,"Enron Building Chair of the Future Studies Graduate Program the University of Houston 
 NASA Gadgets & Gizmos Oxford Technologies
Robotic Display Yates High School Enron EES Chair & Professor the University of Houston's Future Program"
456,"
As the United States begins to recover from the tragic events of September 11, it is important that Enron and its employees also begin the task of returning to ""business as usual.""   As a company with a global presence, returning to normal business practices necessarily involves travel.  
 The FAA has already implemented strengthened security measures for U.S. airports and air carriers to ensure air transportation is safe, secure, and ready to meet the needs of the traveling public.  We encourage all employees to return to their regular travel schedules.
We have no reason to believe that international travel is inherently unsafe at this time, although we strongly recommend -- in conjunction with the U.S. Department of State -- that all travel to Afghanistan, Yemen, Pakistan, Indonesia, Iran, Iraq, Sudan, Somalia, Tajikistan, Turkmenistan, Georgia, and the Kyrgyz Republic be canceled.  In addition, we recommend that planned travel to Egypt, Israel, Gaza/West Bank, Jordan, Lebanon, Saudi Arabia, Syria, and Algeria be very carefully considered.   
Employees planning international travel can find updated security information on their country of destination on http://home.enron.com under the ""International Travel"" section of the Corporate Security website.  
All U.S.-based employees should continue to make their travel arrangements through Travel Agency in the Park at (713) 650-8080 or (800) 962-0248. Other employees should contact their local travel agency for assistance.",,,Enron FAA the U.S. Department of State Corporate Security Travel Agency
457,"The report named: CE P/L <http://trv.corp.enron.com/linkFromExcel.asp?report_cd=4&report_name=CE+P/L&category_cd=3&category_name=CENTRAL&toc_hide=1&sTV1=3&TV1Exp=Y&current_efct_date=09/25/2001>, published as of 09/25/2001 is now available for viewing on the website.

(Revision: 2)",Y&current_efct_date=09/25/2001,,CE P/L <http://trv.corp.enron.com
458,"Attached is a revised Credit Watch listing as of 4/30/01.   Please note that Imperial Sugar Company, Beaumont Methanol Limited Partnership, Terra Industries, Terra International, Terra Nitrogen Corp. (and LP) and Terra Resources were all placed on NO TRADES.  Also, AK Steel Corporation, Jonan Gas Marketing and Royster-Clark Inc. are all new additions that require Credit approval. 
If there are any personnel in your group that were not included in this distribution, please insure that they receive a copy of this report.
To add additional people to this distribution, or if this report has been sent to you in error, please contact Veronica Espinoza at x6-6002.
For other questions, please contact Bill Bradford at x3-3831, Russell Diamond at x5-7095, or Brant Reves at x3-9897.

 ",Veronica Espinoza Bill Bradford Russell Diamond Brant Reves,,Credit Watch Imperial Sugar Company Beaumont Methanol Limited Partnership Terra Industries Terra International Terra Nitrogen Corp. Terra Resources AK Steel Corporation Jonan Gas Marketing Royster-Clark Inc. Credit
459,"Bill, 
I do not need to know what the production updates are unless they are 
directly reflecting Enron's allocation.   Please send me nom changes only.
Thanks,
Mark





",Bill,,Enron
460,You are paranoid.,,,
461,"Are you guys looking to hire any analysts for the Toronto office? 

I know someone I think would be a good fit. Let me know.

Chris",Chris,,
462,"Thanx for your help.

Chris

 ","Chris

 ",,
463,"Hey there neighbor. Bought a house this weekend #401 3511 14a st. That is pretty close to you place isn't it. You'll have to drive by and check it out.

Chris

 ","Chris

 ",401 3511,
464,"NOTE:  YOU WILL RECEIVE THIS MESSAGE EACH TIME YOU ARE SELECTED AS A REVIEWER.

You have been selected to participate in the Year End 2000 Performance 
Management process by providing meaningful feedback on specific employee(s).  
Your feedback plays an important role in the process, and your participation 
is critical to the success of Enron's Performance Management goals.

To complete requests for feedback, access PEP at http://pep.corp.enron.com 
and select Perform Review under Performance Review Services.  You may begin 
providing feedback immediately and are requested to have all feedback forms 
completed by Friday, November 17, 2000.

If you have any questions regarding PEP or your responsibility in the 
process, please contact the PEP Help Desk at:

Houston: 1.713.853.4777, Option 4
London:  44.207.783.4040, Option 4
",,,Enron Performance Management Perform Review under Performance Review Services
465,"Print Sale Think presents!  Today (12/4) you can take advantage of the Rice 
University Art Department's Annual Print Sale!
 From 9:00 a.m. to 7:00 p.m., you may visit Room 201 at Sewall Hall on the 
Rice campus.  Available items will include 
 etchings and lithographs by Rice University students and faculty, as well as 
prints from TEMBO Studios, Flatbed 
 Press-Austin, and the University of Houston printmaking students.  Artists 
Services will be present to assist with 
 your framing needs and all proceeds benefit the art departments of Rice 
University and the University of Houston.

Holiday Party at The Museum of Fine Arts Houston invites all Enron employees 
to the 14th Annual Corporate Partners Holiday
the MFA! Party to celebrate the partnership of business and the arts.  Stroll 
through exhibitions, sample a selection of delicious 
 desserts, and enjoy festive holiday entertainment with your family.  Create 
your own holiday craft and have a keepsake 
 photograph taken of you and your family!  RSVP at 713-639-7585 and mark your 
calendars for:

 Tuesday, December 12
 7:00 p.m. to 9:00 p.m.
 The Museum of Fine Arts - Caroline Wiess Law Building
 1001 Bissonnet 

Galleryfurniture.com Enron is a proud sponsor of the Galleryfurniture.com 
Bowl!  Come out and witness the bowl fever as it hits Houston
Bowl! on December 27 at the Houston Astrodome.  Come watch the Big XII 
Conference face off against Conference
 USA.  All proceeds from ticket sales will go to AIDS Foundation Houston 
(AFH) Investment of a Lifetime program, 
 which benefits Houstonians with life threatening illnesses.  For more 
information contact Greg Grissom at 
 ext. 58741.



Vision Fair  SEARCH is having a Vision Fair every day this week from 8:00 
a.m.-noon and needs volunteers for the morning 
Volunteers! to take information from clients.  No previous screening 
experience is necessary.  If interested contact Stefani Harris at 
",Rice Greg Grissom Stefani Harris,,"University Art Department's Annual Print Sale Rice University TEMBO Studios Flatbed 
 Press-Austin the University of Houston Rice 
University Holiday Party The Museum of Fine Arts Enron MFA Party The Museum of Fine Arts - Caroline Wiess AFH Vision Fair"
466,"FOR IMMEDIATE RELEASE

PROS Revenue Management's Energy Web Seminar Series 
a ""Resounding Success""

December 10, 2001-Houston- PROS Revenue Management, the world's leader in revenue management science and software, and the pioneer and dominant provider of revenue management to the airline and energy industries, today announced the success of its Energy Profit Optimization Web Seminar Series held December 5-7, 2001.  Each seminar in the series discussed the benefits of PROS commercial optimization systems in the natural gas industry.  Each seminar included case studies which provided participants an insight to the practical applications of PROS science-based optimization systems.  Focused on pipelines, storage, and trading, these seminars enabled participants from various areas of the energy industry to take advantage of pricing and revenue optimization best practices.  

""These seminars were a resounding success,"" says Matt Johnson, PROS' Senior VP of Energy.  ""PROS is continuing to take the leadership role for transfer of our mature revenue management science and technology into the energy industry.  Based on the positive feedback of key energy first-movers, we anticipate several more of these innovative, interactive seminars in 2002.  These sessions allowed attendees to have access to free, informative business case studies reflecting state-of-the-art energy revenue management.""

The PROS Trading Optimization System can increase gas trading profitability by 10-15% by generating the optimal routing of supply to market given all pipeline contract constraints, gas purchase and sale obligations, and trading opportunities. The system recommends optimal spot gas buy/sell strategies and provides real-time physical position and opportunity cost data between any two points on the pipeline network. The result is the reduction of the gas scheduling process to less than 60 seconds.

The PROS Storage Revenue Management System has been shown to increase revenues from the sale of storage capacity by 7-25% after initial implementations.  This system provides pipelines, storage marketers and traders with the ability to maximize revenue from the sale of storage services and contracts.  It provides the comprehensive ability to analyze the value of storage using PROS' state-of-the-art revenue management science and to execute and track those deals in real-time.  

The PROS Transportation Revenue Management System has demonstrated a revenue lift of 7-15% for firm transportation services in both open-season and negotiated sales environments. It allows natural gas pipelines to maximize revenue from the sale of transportation capacity. The system uses PROS' mature forecasting technology to predict demand for transportation contracts and forecast the customer utilization of existing contracts. PROS' price modeling and network optimization technology is used to provide pipeline capacity marketers with an optimal marketing plan that maximizes revenue from the sale of available capacity.


These products are based on the PROS Enterprise RM Platform, which uses world leading science, forecasting and optimization to generate revenue and profits for PROS' clients worldwide. The Platform is high performance, distributed computing, using parallelized, highly scalable technology.  This architecture will support the high performance, high availability, real time, and mission critical applications of our clients.  PROS' advanced architecture supports data intensive and calculation intensive, science-based enterprise solutions.

PROS 9th Annual Pricing and Revenue Optimization Conference will be March 3-7, 2002.  This premiere event will feature industry leaders participating in presentations, panel discussions, and product workshops. Join industry colleagues, academics, and representatives from the international business community at large to discuss relevant topics specific to the energy industry and to the practice of revenue management. 
More information and formal invitations are coming soon. In the meantime, be sure to save the following dates on your calendar:
March 3-7, 2002
Houstonian Hotel, Club & Spa
Houston, Texas
",Matt Johnson,,PROS Revenue Management's PROS Revenue Management Energy The PROS Trading Optimization System The PROS Storage Revenue Management System The PROS Transportation Revenue Management System the PROS Enterprise RM Platform Houstonian Hotel Club & Spa
467,"Print Sale Think presents!  Today (12/4) you can take advantage of the Rice 
University Art Department's Annual Print Sale!
 From 9:00 a.m. to 7:00 p.m., you may visit Room 201 at Sewall Hall on the 
Rice campus.  Available items will include 
 etchings and lithographs by Rice University students and faculty, as well as 
prints from TEMBO Studios, Flatbed 
 Press-Austin, and the University of Houston printmaking students.  Artists 
Services will be present to assist with 
 your framing needs and all proceeds benefit the art departments of Rice 
University and the University of Houston.

Holiday Party at The Museum of Fine Arts Houston invites all Enron employees 
to the 14th Annual Corporate Partners Holiday
the MFA! Party to celebrate the partnership of business and the arts.  Stroll 
through exhibitions, sample a selection of delicious 
 desserts, and enjoy festive holiday entertainment with your family.  Create 
your own holiday craft and have a keepsake 
 photograph taken of you and your family!  RSVP at 713-639-7585 and mark your 
calendars for:

 Tuesday, December 12
 7:00 p.m. to 9:00 p.m.
 The Museum of Fine Arts - Caroline Wiess Law Building
 1001 Bissonnet 

Galleryfurniture.com Enron is a proud sponsor of the Galleryfurniture.com 
Bowl!  Come out and witness the bowl fever as it hits Houston
Bowl! on December 27 at the Houston Astrodome.  Come watch the Big XII 
Conference face off against Conference
 USA.  All proceeds from ticket sales will go to AIDS Foundation Houston 
(AFH) Investment of a Lifetime program, 
 which benefits Houstonians with life threatening illnesses.  For more 
information contact Greg Grissom at 
 ext. 58741.



Vision Fair  SEARCH is having a Vision Fair every day this week from 8:00 
a.m.-noon and needs volunteers for the morning 
Volunteers! to take information from clients.  No previous screening 
experience is necessary.  If interested contact Stefani Harris at 
",Rice Greg Grissom Stefani Harris,,"University Art Department's Annual Print Sale Rice University TEMBO Studios Flatbed 
 Press-Austin the University of Houston Rice 
University Holiday Party The Museum of Fine Arts Enron MFA Party The Museum of Fine Arts - Caroline Wiess AFH Vision Fair"
