,mail_content,person_entity,money_entity,organisation_entity
970,"When you download MP3 files you should download them in 128 kps format. That 
is CD quality sound and you can get about 30 minutes of music on 32MB of 
memory on an MP3 player. You can sort by that format on Napster.

Chris",Chris,,Napster
971,"Margaret,

Just wanted to make sure you got the info. I sent on Thursday. How is the 
visa coming?

Let me know. 

Thanx,

Chris Dorland",Margaret Chris Dorland,,
972,"Glad to hear from ya toughguy.  I was just kidding about the grumpy jab.   I
could just tell Houston wasn't in your top 300 places to live in.    Glad to
hear your keeping it real up there.   Keep in touch.   I let you know about
stampede plans as we get closer.   Thanks again for the call.

Mr. Wonderful


CONFIDENTIAL: This e-mail, including its contents and attachments, if any, are confidential. If you are not the named recipient please notify the sender and immediately delete it. You may not disseminate, distribute, or forward this e-mail message or disclose its contents to anybody else. Copyright and any other intellectual property rights in its contents are the sole property of Tradespark, Inc.
     E-mail transmission cannot be guaranteed to be secure or error-free. The sender therefore does not accept liability for any errors or omissions in the contents of this message which arise as a result of e-mail transmission.  If verification is required please request a hard-copy version.
     Although we routinely screen for viruses, addressees should check all e-mail and any attachments for viruses. We make no representation or warranty as to the absence of viruses in this e-mail or any attachments. Please note that to ensure regulatory compliance and for the protection of our customers and business, we may monitor and read e-mails sent to and from our server(s).

For further important information, please see http://www.tradespark.com/full-disclaimer.html",Wonderful,,"Tradespark,"
973,"Get on internal MSN IM

Mullett",Mullett,,MSN
974,You de man!,,,
975,"Laurel,

I have been transferred to Houston, TX. Could you please take me off the 
Calgary distribution list.

Thank you,

Chris Dorland",Chris Dorland,,Laurel
976,"Ernie;

Pls  provide a short description of  Derivative I,II, III  courses.  

Rene


",II Rene,,Ernie
977,"PROS Revenue Management to Host
Trading and Storage Revenue Optimization Seminar


April 26, 2001--Houston-- PROS Revenue Management, the world=01,s leader in=
=20
revenue management science and software, and the pioneer and dominant=20
provider of revenue management to the airline and energy industries, today=
=20
announced that it will host the PROS Trading and Storage Revenue Optimizati=
on=20
Seminar, which will discuss and demonstrate the benefits of trading and=20
storage revenue optimization in the energy industry.  The seminar will be=
=20
held at PROS Revenue Management=01,s new facility in midtown Houston, locat=
ed at=20
3100 Main Street and Elgin, on Tuesday, May 22, from 1:00 - 3:30 pm.

""PROS=01, Trading Optimization System enables our customers to increase dea=
l=20
profitability by 10-25%,"" says Matt Johnson, Senior VP of Energy. ""The=20
benefits in terms of increased profitability, reduced transaction costs and=
=20
trader productivity deliver a significant competitive advantage in today's=
=20
gas trading business environment.""

PROS Storage Revenue Management System increases revenues from the sale of=
=20
storage capacity by 7-25%.  This system provides storage marketers and=20
traders the ability to maximize revenue from the use of their storage asset=
s=20
and sale of storage services.

""The PROS Storage Revenue Management System provides the comprehensive=20
ability to both analyze the value of storage using PROS state-of-the-art=20
revenue management science and to execute and track those deals in=20
real-time,"" says Johnson.  ""This powerful combination of science and=20
technology helps our customers drive their storage revenues to previously=
=20
unattainable levels.""

Both PROS Trading Optimization System and PROS Storage Revenue Management=
=20
System are built on the PROS Enterprise RM Platform=01,s world leading scie=
nce,=20
forecasting and optimization, generating revenue and profits for PROS=01,=
=20
clients worldwide.

Pricing and revenue optimization have arrived in the energy sector.  ""PROS=
=01,=20
revenue management products have allowed Williams to succeed in a new arena=
,=20
resulting in the most advanced capacity scheduling capability of any compan=
y=20
in our industry.  Our business is realizing immediate benefits,"" claims Mik=
e=20
Fiser, V.P. Williams Energy Marketing & Trading.


About PROS Revenue Management

PROS Revenue Management is the world=01,s leader in pricing and revenue=20
optimization solutions and the pioneer and dominant provider of revenue=20
management to the airline and energy industries. PROS provides system=20
solutions to the airline, cargo, rail, energy, healthcare and broadcast=20
industries, and has delivered over 180 systems to more than 80 clients in 3=
7=20
countries. PROS=01, clients include 17 of the top 25 carriers in the airlin=
e=20
industry.

The PROS mission is to maximize the revenue of each client using PROS=01,=
=20
world-leading revenue management science, systems solutions, and best=20
practices business consulting. PROS=01, clients report annual incremental=
=20
revenue increases of 6-8% as a result of revenue management. PROS=01, solut=
ions=20
forecast demand, optimize inventory, and provide dynamic pricing to maximiz=
e=20
revenue.

Founded in 1985 in Houston, PROS Revenue Management has a six-year compound=
ed=20
revenue growth of 40%, in large part due to the intellectual capital of its=
=20
staff. Nearly half of PROS=01, professional staff has advanced degrees and =
the=20
staff speaks a cumulative total of 26 languages. The company is profitable=
=20
with Year 2000 revenue of $29 million. For more information on PROS Revenue=
=20
Management, please visit www.prosRM.com or call 713-335-5253.

Contact:
Candy Haase - VP Marketing
713-335-5253 / 713-335-8144 - fax
","in=
 dea= l=20
 Matt Johnson Johnson Williams e=20
Fiser best=20
 its=
= the=20
 Candy Haase - VP",$29 million,"dominant=20
 the airline and energy industries Energy asset= V.P. Williams Energy Marketing & Trading PROS Revenue Management revenue=20
management system=20
solutions healthcare broadcast=20
industries incremental=
= profitable=
= www.prosRM.com"
978,"Sports Tickets The following tickets are available through the Signature Shop 
for employees only - click here to order and have
Available! them delivered to your office location.

 1. Houston Hotshots vs. Utah Freezz, Saturday, November 4 at 7:00 p.m. in 
the AstroArena, and tickets are only 
 $24 per set.  
 2. Houston Cougars vs. Louisville Cardinals, Saturday, November 18 at 2:30 
p.m. at Robertson Stadium.  
 Discounted tickets come in sets of two or four tickets for only $14 per 
ticket.  Contact Greg Grissom 
 at ext. 58741 with any questions.

Da Camera Da Camera of Houston, the acclaimed producer and presenter of 
innovative ensemble music, continues its free 
Free Performance lunchtime series, ""A Little Day Music"", with pianist Timothy 
Hester at the Wortham Theater Center 
 on Wednesday, November 1 at 12:00 p.m.  ""A Little Day Music"" concerts are 
presented on the first Wednesday of every
 month free of charge, and Da Camera encourages concertgoers to bring and 
enjoy their lunches while listening to the 
 music.  For more information, contact Da Camera's Community Outreach 
Department at 713-524-7601 ext. 15.

Dino Dash Race! Lace up your ""hi-ceratops"" for the Houston Museum of Natural 
Science Annual Dino Dash Race on Saturday, 
 November 4 in Hermann Park!  The 5K Fun Run/Walk begins at 7:45 a.m. and the 
children's 1K non-competitive run
 is at 8:45 a.m.  Children are encouraged to dress in their favorite dinosaur 
costumes. Participants receive t-shirts,
 a free admission ticket to the Museum and discount coupons for the IMAX and 
more!  For more information, call
 713-639-4797 or log onto www.hmns.org. 

Nutcracker Come shop and support the talented Houston Ballet!  The Houston 
Ballet Guild's 20th Annual Nutcracker Market will   
Market be held at the Astrohall Novemeber 9-12.  Merchants from around the 
country will showcase row after row of 
 gifts for your early holiday shopping, so beat the crowd and join in on the 
Early Bird Power Shopping on Saturday, 
 November 11 from 8:00 a.m. to 10:00 a.m.  Tickets are $25 dollars each and 
parking is complimentary.  For ticket 
","Utah Freezz Houston Cougars Greg Grissom Timothy 
Hester Lace Astrohall","only 
 $24 only $14 $25 dollars","Signature Shop Houston Hotshots AstroArena Louisville Cardinals Da Camera Da Camera the Wortham Theater Center Da Camera Da Camera's Community Outreach 
Department the Houston Museum of Natural 
Science Annual Dino Dash Race the 
children's Museum IMAX Nutcracker Come"
979,"Enron announces UNLIMITED discounted AstroWorld tickets for employees.

Due to overwhelming employee feedback, we have negotiated unlimited 
discounted AstroWorld tickets for you and your family in place of the 
traditional ""Enron Day At AstroWorld.""  We hope this will allow Enron 
families to plan their fun-filled summer trips to AstroWorld at their own 
convenience.  Enron AstroWorld tickets are $20.56 (Retail $50), which 
includes admission for one, plus a $7 meal ticket to one of five restaurants 
at AstroWorld.

Six Flags AstroWorld is a world-class family entertainment complex filled 
with exciting rides and attractions, including 10 heart-pounding coasters, 
over  40 blockbuster shows, interactive street entertainers and star-studded 
concerts.  Enron families will be able to purchase unlimited tickets for use 
anytime during the 2001 season.

Tickets will be on sale at Enron's Federal Credit Union, EB0399.  Visit the 
credit union in person to make your purchases.  AstroWorld tickets will not 
be mailed.  Enron employees who are not already Enron FCU members may pay by 
cash or money order only.  All Enron Employees are encouraged to take 
advantage of this great summer fun deal and may purchase tickets through 
August 30th.",,20.56 50 7,"Enron UNLIMITED AstroWorld Federal Credit Union EB0399 the 
credit union"
980,"June Capacity:

Watch the EBB and/or Web site early next week for a notice on the
availability of June capacity.  We will have both KG to Stan and KG to
Malin.  Not a big bunch.



PG&E National Energy Group and any other
company referenced herein that uses the PG&E name or
logo are not the same company as Pacific Gas and
Electric Company, the regulated California utility.  Neither
PG&E National Energy Group nor these other
referenced companies are regulated by the California Public
Utilities Commission.  Customers of Pacific Gas and Electric Company
do not have to buy products from these companies in order
to continue to receive quality regulated services from the utility.",KG,,"EBB PG&E National Energy Group PG&E Pacific Gas the California Public
Utilities Commission Pacific Gas and Electric Company"
981,"?
Subject: Click and go to http://www.enerfax.com if can not view  properly

? 
[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	
[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	
[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	[IMAGE]	
[IMAGE]
																					[IMAGE]												
																																	
																																	
													[IMAGE]																				
																	
																	
																	
																	
																	
																	
																	
																	Enerfax Daily 
																	
																	
																	
																	
																	
																	
																																	
																												[IMAGE]					
																												[IMAGE]					
																										[IMAGE]							
																																	
																								
																								
																								
																								
																								
																								
																								Enerfax  Daily? -? Page  ? -? November 7,  2000? -? ? Need a  Past Issue 
-Click Here
																								
																								
																								
																								
																								
																																	
																																[IMAGE]	
																																	
																							
																							
																							
																							
																							
																							
																							Enerfax  Daily? -? Page  ? -? November 7, 2000  
																							
																							
																							
																							
																							
																																	
																								[IMAGE]									
																																	
																											
																											
																											
																											
																											
																											
																											New  Pipeline Interconnection to Offer Canadian Supply
																											
																											
																											
																											?  ? Empire State Pipeline and the National Fuel Gas have  completed a new 
Canadian pipeline interconnection at Pendleton, NY,  allowing natural gas to 
flow to the US from Canada. The volumes from  Canada could flow to the 
Buffalo area market as well as to NFG's  interconnects with Tennessee Gas 
Pipeline in East Aurora, NY and  Ellisburg, PA; Dominion Transmission in 
Ellisburg; and  Transcontinental Pipeline and TETCO at Leidy. Empire Pipeline 
is  owned by ANR and Westcoast Energy's St. Clair Pipelines. ANR  Pipeline 
serves as the physical operator for Empire Pipeline, which  extends for about 
156 miles from Buffalo to Syracuse. Most of the  natural gas will come from 
Western Canada, and the new pipeline will  give more flexibility and supply 
options for Empire's shippers.  
																											
																											
																											
																											
																											
																											
																																	
																																	
																													[IMAGE]				
																																	
																									[IMAGE]								
															[IMAGE]																		
																																	
																										[IMAGE]							
																																	
																																	[IMAGE]
																												[IMAGE]					
																																	
																														
																														
																														
																														
																														
																														
																														Enerfax  Daily? -?  Page 5? -?  November 7, 2000
																														
																														
																														
																														
																														
																																	
																															[IMAGE]		
																																	
																									
																									
																									
																									
																									[IMAGE]
																									[IMAGE]
																									
																									
																									
																									
																									
																									
																									Natural Gas - NYMEX Reportable Positions as of  10/31/00? 
																									
																									
																									? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? 
? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? 
? ? ?  ?Nonreportable 
																									Non-Commercial?  ? ? ? ? ? ? ? ? ?  ? ? ? 
Commercial? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ?Total? ?  ? ? ? ? ? ? ? ? ?  
? ? ?Positions______ 
																									Long? ? |  Short? ? ?Spreading? ? ? ?  ? |Long? ? ? ? ?| 
Short?  ? ? ? ? ? ? ? ? ?  | Long? ? ? ? ?| Short? ?  ? ? ? ? ? ? ?| 
Long?  ? ? ? | Short? 
																									7,039? ?  ?5,943? ? ? ?78,522? ?  ? ? ? ? ? ?431,107? ?  ? 
447,203? ? ? ? ? ? ?  ? ? 516,669? ? ? 531,668? ?  ? ? ? ? ? ?39,178? ?  ? 
24,178 Changes From 10/24/00 (Change In Open Interest:  -38,886) 
																									-5,407? ? ? ?44? ?  ? ? ?-7,144? ? ? ? ?  ? ? ? ?-23,577? ? ?  
-30,509? ? ? ? ? ? ? ?  ? ?-36,128? ? ? ?-37,609?  ? ? ? ? ? ? ? -2,758?  ? ? 
-1,277 
																									Percent of Open Interest for Each  Category of Traders 
																									1.3%? ? ?  ?1.1%? ? ? ? 14.1%? ?  ? ? ? ? ? ? ? 77.6%?  ? ? ? 
80.5%? ? ? ? ?  ? ? ? ? ? ? 93.0%? ?  ? ? ?95.7%? ? ? ? ?  ? ? ? ? ? 
7.0%? ? ?  ? 4.3% Number Of Traders In Each Category (Total Traders:  156) 
																									? ? ?37? ? ? ?  24? ? ? ? ? ? ?43?  ? ? ? ? ? ? ? ? ?  ? ? ?90? ? ? ? ?  ? ? 
83? ? ? ? ? ?  ? ? ? ? ? ? ?  ?145? ? ? ? ? ? ?  ?134 
																									(10,000 
Mmbtu's)? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? 
? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ?  ?Open Interest: 555,846 
																									
																									
																									
																									
																									
																									
																									
																									[IMAGE]
																									
																									
																									[IMAGE]
																																	
																																	
																										
																										
																										
																										
																										
																										
																										Rotary Rig Counts Down 
																										
																										
																										
																										?  ? The number of rigs exploring for oil and natural gas in North  America 
fell by 8 for the week ending November 3rd, according to  Baker Hughes. The 
number of rigs operating in the US fell by 6 to  763 to 1,078 compared to 763 
a year ago. The number of rigs in  Canada fell by 2 to 362, compared with 
last year's 336. In the Gulf  of Mexico, the number of rigs searching for oil 
and natural gas fell  by 3 to 148 compared to 113 last year. The number of US 
rigs  searching for oil rose by 4 to 232, while the number searching for  
natural gas fell by 10 to 845. The number of US rigs exploring on  land fell 
5 to 906, while the number operating offshore fell by 3 to  152. The number 
in inland waters rose by 2 to 20.? There were  250 US rigs exploring 
directionally, 68 exploring horizontally, and  760 exploring vertically. The 
weekly rig count reflects the number  of rigs exploring for oil and natural 
gas, not those producing.  
																										
																										
																										
																										
																										
																										
																																	
																																	
																																[IMAGE]	
																																	
																																
																																
																																
																																
																																
																																
																																Enerfax  Daily? -?  Page 6? -?  November 7, 2000
																																
																																
																																
																																
																																
																																	
																															[IMAGE]		
																																	
																															[IMAGE]		
																																	
																															
																															
																															
																															
																															
																															
																															Enerfax  Daily? -?  Page 7? -?  November 7, 2000 
																															
																															
																															
																															
																															
																																	
																													[IMAGE]				
																																	
																									
																									
																									
																									
																									
																									
																									PG&E to Acquire Mississippi Power  Plant
																									
																									
																									
																									?  ? PG&E's National Energy Group plans to acquire the rights  to the total 
power generating capacity of an 810 MW natural gas  fueled, combined cycle 
power plant in Mississippi operated by  Cogentrix Energy's? Southaven Power. 
The generating capacity  will be acquired by PG&E Energy Trading under a 
long-term  agreement. Terms were not disclosed. 
																									
																									
																									
																									
																									
																									
																																	
																																	
																														[IMAGE]			
																																	
																										
																										
																										
																										
																										
																										
																										Financial Summary
																										
																										
																										
																										
																										
																																	
																																[IMAGE]	
																																	
																																	
																						"")} TC 											
																			[IMAGE]														

 - blnk.gif
 - img17.gif
 - img18.gif
 - img19.gif
 - img20.gif
 - img21.gif
 - img22.gif
 - img12.gif
 - img23.gif
 - img24.gif
 - img25.gif
 - img9.gif
 - img26.gif
 - img27.gif
 - img28.gif
 - img29.gif
 - img30.gif
 - img31.gif
 - img32.gif
 - id=1381847
 - img33.gif",TETCO Long Baker Hughes,,"Empire State Pipeline the National Fuel Gas NFG Tennessee Gas 
Pipeline PA Dominion Transmission Ellisburg Empire Pipeline ANR Westcoast Energy's St. Clair Pipelines Empire Mississippi Power   PG&E National Energy Group Cogentrix Energy's Southaven Power PG&E Energy Trading"
982,"Please click on the URL below for Enron's 2001 Holiday Schedule.

http://home.enron.com:84/messaging/2001sched.jpg",,,Enron
983,"To respond to the needs of our customers the following management 
appointments are effective immediately:

Alan Stringer, EHS Director based in London will be responsible for European 
/ Asia / India Regions.  Alan  will continue to report to myself and Brian 
Stanley (based in London).   Bal Wong EHS Manager based in Guam will report 
to Alan.   Alan  and Bal form a great team.  Both have extensive experience 
in undertaking and providing support for Environmental Due Diligence projects 
throughout the world for the past ten years for various blue chips, lawyers, 
banks and venture capital companies averaging several billion dollars worth 
of assets reviewed each year for the past 5 years.  Both can provide an 
extensive depth of knowledge as internal consultants in assessing 
environmental health and safety risk and supporting development of risk 
mitigation measures that can be applied in the sale and purchase agreements 
and contracts.  Both have impressive experience in remediation technology.  

 
Attached is a flow chart for environmental and social due diligence that 
shows our organization and responsibilities.  




Henry Van
General Manager, EH&S
Asset Operations","Alan Stringer Alan   Brian 
 Alan. Henry Van
",several billion dollars,"EHS EH&S
Asset Operations"
984,"If your do not see our email in 15 seconds, please go to http://www.enerfax.com to today's gas & power prices & news. 
",,,
985," <<NYMEX '02.doc>> 

HOPE to see you there!

Happy Holidays!

Lana Moore
Director of Education
NESA
(713) 856-6525",Lana Moore,,NYMEX 02.doc Education NESA
