,mail_content,person_entity,money_entity,organisation_entity
447,"Please be advised that the following network shares have been moved to a new 
server:

Act
BDEV
Bids
Construction
ExpProjectDocs
FacilTrk
MIS
O&M
ProjManagement
Scans
ServiceRpt
SiteReports

To connect to the new share locations, double-click on network neighborhood 
and find the machine called CABFLA06PSGE.  Double-click on the machine.  All 
of the shares will be listed.  Right-click on the share you wish to map and 
select Map network drive.  Select the drive letter you wish to use and click 
on OK.

I apologize for the late notice.  I was not aware that these shares were 
moved until this morning.  I will send out an update on data moves as soon as 
I am aware of them, hopefully minimizing your inconvenience.

Thanks.

--D","ServiceRpt
",,BDEV
448,"Lets get together to discuss..
",,,
449,"fyi
",,,
450,"Mark,

Please compare these substation values to the SCADA transducer values.

Thanks,
Hollis
",Mark Hollis,,SCADA
451,"Mark,

We may get a comment on the page 1 footnote 1 regarding ""information not 
being available"".  Did you check with Engineering SCADA for this information?

If you did then please put a note to that effect and send it on to Jeff 
Ghilardi.

Thanks,
Hollis




Mark Fisher
04/04/2002 08:39 AM
","Mark Jeff 
Ghilardi Hollis Mark Fisher",,SCADA
452,"Well, we need it for the month of January because the owner has requested it, 
I need to get together with you and call Bo to figure out our strategy for 
telling the owner that the data is incomplete and we cannot supply a report 
for Jan., right?




Mark Fisher
04/04/2002 08:52 AM
",Mark Fisher,,
453,"Thank you for your help on this issue. You came through with the data for us 
which is expected. Your assistance, patience and understanding while dealing 
with me is very much appreciated.

KA ",,,
454,"Dara,

I made a couple of changes.  Lets go ahead and send the revised schedule to corporate.

				   




Dara M Flinn
08/02/2001 12:29 PM
",Dara Dara M Flinn,,
455,"Mary - Attached are the variance analyses for both Retail4 & WHSEES4. Let me know what you think-

Thanks

Dara


 ",Mary - Attached Dara,,Retail4 & WHSEES4
456,"Dara

I received the following details from Graham. I hope it is enough.

CEII $71.2 verse CEI $64.2 = $7.0m increased at EBIT.

Gross Margin - up $13.3m
Outsourcing $12.5m due to Sainsbury's MtM being higher than forecast
Middle Market - additional $1.0m from EDNL
Other - ($0.2m)

Net Operating Expenses - up $6.3m
Outsourcing - Increased Goodwill Amortisation on Erpag due to accounting policy change to accruals accounting $0.6m
Increased ED costs $6.4m (due to ETOL resolution centre, increased bad debts, increased headcount)
Other - ($0.7m -mainly savings on reduced outsourcing headcount in London)

Jas

 ",Dara Graham Jas,71.2 64.2 $7.0m $13.3m $12.5m $1.0m $0.2m $6.3m $0.6m $6.4m $0.7m,CEII EBIT Sainsbury MtM EDNL Erpag ETOL
457,"Hello Everyone, 

",,,
458,"October 26 is fast approaching!  

Mark your calendar-- 
	as the Enron Corp. Savings Plan moves to a new administrator!

As a Savings Plan Participant, Friday, October 26 at 3:00pm CST will be your last day to:

?    Transfer Investment Fund Balances and make Contribution Allocation Changes
?	Change your Contribution Rate for the November 15th payroll deductions
?	Enroll if you were hired before October 1

TWO important reminders: 

?    Vanguard Lifestrategy investment options  are being replaced with Fidelity Freedom funds and;  
?	Your funds will remain invested in the funds chosen as of 3:00pm CST until 8:00 am November 20.  

At 8:00 am CST, November 20 the Savings Plan system re-opens with great new features.  

Should you need assistance during the transition period, call ext. 3-7979 and press Option 6.  This option will be available from 8:00am CST October 29 until 5:00pm CST November 19.

Enron Benefits... keeping pace with your lifestyle.


",Mark,,Enron Corp. Savings Plan Contribution Allocation Changes Vanguard Lifestrategy Fidelity Freedom Enron Benefits
459,"


Enron in Action can be accessed through the new Community Relations web site at http://cr.enron.com/eia.html .  In this week's issue you will find out information regarding:

Enron Happenings 
Enron's Operation Hope: Reclaiming Our Future One Step at a Time
Juvenile Diabetes Research Foundation ""Walk to Cure Diabetes""
Quality of Life Coalition - Houston
American Heart Association ""Heart Walk""
Museum of Fine Arts 2001 - 2002 Membership Drive

Enron Volunteer Opportunities
Assemble Care Packages for New York Firefighters
Sunshine Kids at Astroworld!
Justice for Children
Assist PSI HomeSavers with Home Repair
MD Anderson Cancer Center - Children's Art Project

Enron Wellness
2001 - 2002 Flu Immunization Program
Help us help others. Call and schedule a massage today!
Join The Downtown Club at The Met

Involved Employees
Rice University Young Alumni Halloween Monster Bash
Par ""Fore"" Pets Golf Tournament

In addition, Enron in Action is available through a channel on my.home.enron.com.  To add this channel to your set-up click on the channels link at the top of the screen and under announcements check the Enron in Action box.  

",Sunshine Kids,,Enron Community Relations http://cr.enron.com/eia.html Enron Happenings American Heart Association Museum of Fine Arts PSI Home Repair MD Anderson Cancer Center - Children's Art Project Enron Wellness my.home.enron.com
460,"<html>

	<head>
		<meta http-equiv=""content-type"" content=""text/html;charset=iso-8859-1"">
	</head>

	<body>
		<table border=""0"" cellpadding=""2"" cellspacing=""0"" width=""600"">
			<tr>
				<td colspan=""3"" align=""left"" valign=""top"">
					<table border=""0"" cellpadding=""2"" cellspacing=""0"" width=""596"">
						<tr>
							<td width=""71""><img height=""64"" width=""75"" src=""http://www.backroads.com/new/images/NAW.jpg""></td>
							<td bgcolor=""#ccffff"" width=""100""></td>
							<td bgcolor=""#66ccff"" width=""175""><a href=""http://www.backroads.com/s/p?p=111&s=X012""><img height=""36"" width=""213"" src=""http://www.backroads.com/new/images/worlds3in.gif"" border=""0""></a></td>
							<td bgcolor=""#0099ff""></td>
						</tr>
					</table>
				</td>
			</tr>
			<tr>
				<td colspan=""3"" bgcolor=""#fffadd""><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2"">Dear Mary:<br>
					</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""1""><br>
					</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""><b>In need of a little sunshine in your life?</b> Feel the need to escape this winter? We have the perfect antidote to boost weary spirits: a Backroads active vacation. There's no better way to renew the joy of travel than with a getaway to a sun-splashed destination in the Americas, whether it's close to home or a bit farther a field. With over two decades of experience as the world's number-one active travel company, we know what it takes to create the kinds of vacations that you dream about.<br>
					</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""1""><br>
					</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2"">Join us in California's Wine Country, on the tropical island of Hawaii or in sunny Latin America for the ultimate in luxurious active vacations. And to make your Backroads vacation an even better value, if you book your winter getaway before November 30, 2001 we'll help you extend your vacation with</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" font color=""#003399""> <b><br>
					$200* toward your pre- or post-trip accommodations</font></b><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" font color=""#003399"" size=""2""> </font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""1"">(credit is per couple; $100 credit will be applied to solo travelers).<br>
					<br>
					</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2"">It's never been easier to travel with Backroads. As a convenience to guests who book their winter or spring departures by December 31, 2001, </font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" font color=""#0099ff""><b>we'll waive our regular cancellation fee</b></font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""> up until 90 days before the trip starts. So start planning your active vacation by calling 800-GO-ACTIVE (462-2848) or reserve on-line at <a href=""http://www.backroads.com/s/p?p=111&s=X012"">www.backroads.com</a>.<br>
					</font></td>
			</tr>
			<tr>
				<td colspan=""3"" valign=""top"" bgcolor=""#fffadd"">
					<center>
						<font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular""><b>H e r e ' s &nbsp; a &nbsp; l o o k &nbsp; a t &nbsp; o u r &nbsp; w i n t e r &nbsp; d e s t i n a t i o n s.<br>
						</b></font></center>
				</td>
			</tr>
			<tr>
				<td width=""160"" valign=""top"" bgcolor=""#66ccff""><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular""><i>Close to Home:<br>
					</i></font><a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/trips/BWCI.html""><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""><br>
					<b>Wine Country:</b></font></a><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""> Join us on a biking or multisport excursion through California's legendary wine country. Now's a great time to experience the harvest and the valley as it slips through the seasons. Outstanding activities, world-class accommodations, and of course, wine and cuisine to please all palates.<br>
					<b><br>
					<a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/trips/BHWI.html"">Hawaii:</a></b> Explore this fascinating and beautiful island in an active and intimate way. Time on the beach and in the water, a pair of luxury hotels, and the graciousness of our Hawaiian hosts make this a great getaway.<br>
					</font></td>
				<td bgcolor=""#fffadd"" valign=""top"" align=""center"">
					<center>
						<img height=""180"" width=""251"" src=""http://www.backroads.com/new/images/docknoboat.jpg""><br>
						<br>
						<br>
						<font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2"">Check out our <a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/new/wtvig.html"">virtual tour</a><br>
						of Winter Escapes.<br>
						<br>
						<br>
						<a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/why/why.html"">Why Backroads<br>
						</a><br>
						<br>
						<a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/s/formWrapper.py?script=catreq"">Request a Catalog<br>
						</a><br>
						</font></center>
				</td>
				<td width=""190"" bgcolor=""#ccffff"" valign=""top""><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular""><i>A Bit Farther A Field<br>
					</i></font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""1""><br>
					</font><a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/trips/MCRI.html""><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""><b>Costa Rica:</b></font></a><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""> From the Pacific Ocean to the rainforests to stunning Arenal Volcano, we know the best places in Costa Rica to explore. Join us in this land of <i>pura vida</i> (&quot;the good life&quot;) and discover for yourself.<br>
					</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""1""><br>
					</font><a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/trips/MBJI.html""><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""><b>Baja:</b></font></a><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""> Where the Pacific Ocean meets a stunning desert landscape. Our exploration takes us off-road biking, hiking, snorkeling and, of course, with plenty of time to soak up the sunshine&#151;and perhaps a margarita or two.<br>
					</font><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""1""><br>
					</font><a href=""http://www.backroads.com/s/p?p=111&s=X012&url=http://www.backroads.com/trips/MBEI.html""><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""><b>Belize:</b></font></a><font face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"" size=""2""> With some of the best diving and snorkeling in the world, plenty of lush jungle to explore, intriguing Mayan ruins and a laid-back tropical ambiance, Belize is paradise for active travelers.</font></td>
			</tr>
			<tr height=""20"">
				<td colspan=""3"" bgcolor=""#66cccc"" height=""20""></td>
			</tr>
			<tr>
				<td colspan=""3"" bgcolor=""#fffadd"">
					<div align=""left"">
						<font size=""2"" face=""Arial,Helvetica,Geneva,Swiss,SunSans-Regular"">Our relationship with you is very important. If you do not want to receive occasional e-mails such as this one in the future, please notify us by pasting the following link into your Web browser or click<br>
						<br>
						<a href=""http://www.backroads.com/cgi-bin/addressRemover.py?action=434752"">http://www.backroads.com/cgi-bin/addressRemover.py?action=434752</a></font></div>
				</td>
			</tr>
		</table>
	</body>

</html>
","td colspan=""3"" align=""left td width=""71""><img height=""64 td bgcolor=""#66ccff td bgcolor=""#0099ff""></td td colspan=""3 we'll td width=""160 td bgcolor=""#fffadd tour</a><br life&quot tr height=""20 td colspan=""3"" bgcolor=""#66cccc td colspan=""3"" bgcolor=""#fffadd cgi-bin/addressRemover.py?action=434752"">http://www.backroads.com cgi-bin",200 100,"width=""596 width=""213 size=""2""><b Wine Country Helvetica href=""http://www.backroads.com l o o k &nbsp t &nbsp /b></font></center href=""http://www.backroads.com/s/p?p=111&s height=""180 width=""251 width=""190 Rica:</b></font></a><font sunshine&#151;and"
461,"
FYI-

Companies 1227, 82J, 88B have significant RTA permanent flow-thrus; Just a heads up for the meeting today...I would be prepared to provide a more detailed explanation regarding the late entries made.
	

Robbie
5-7060",Robbie,,88B RTA
462,"John,

After my calculations the deferred tax variance ended up being
18,503,872 versus our previous
variance of 53,535,100. I calculated Friday's hyperion Tax Liability
Accounts on the Balance Sheet
and made adjustments for the current taxes booked (which I will reverse
next close). I will come
tommorrow morning before your meeting at 8:00 am to compare my
calculation to actual balances
and make any adjustments if necessary if needed.  I have attached the
spreadsheet to this document.
I placed a hard copy of the spreadsheet on your desk. Have a good
evening.


				Thanks,
			     Facundo Caminos <<Raptor DFITDSIT2
9-31-01.xls>> 
 - Raptor DFITDSIT2 9-31-01.xls ",John,,Facundo Caminos <
463,"We are trying to locate the following file:

Fed 934 1999 Return File (Southwest Power, LLC)

",,,Fed
464,"Please note that the Wednesday class has been moved to EB49C2 and will now start at 9:30am.  Both London and Omaha will be videoconferencing in at their request.  Please remember to sign up through the web page.  There are several spots still available in the first two classes.  I anticipate that the 8am class tomorrow morning will be over in plenty of time to attend the All Employee Meeting.

Thanks.

Lanette

 ",Lanette,,
465,"

 ",,,
466,"
Anything left in either of the refrigerators after 1pm tomorrow, Friday, will be thrown out as I am cleaning them out with Kitchen Lysol so we can have a clean and healthy place to put our lunches. Please in the future, if you do not plan to eat your meals you put in the fridge within two days, remove it as it will be discarded after two days. Lately, the odor has been unbearable coming from the fridges and I do not want to place my meals in a contaminated and dirty refrigerator and I am sure most of you feel the same way. All of your cooperation in this is greatly appreciated and NEEDED.",,,Kitchen Lysol
467,"The EES IT toll-free number has been disabled.  Enron has a toll-free number that is available to all employees - 1-800-97 ENRON (1-800-973-6766)

To contact the EES IT Helpdesk:
?	Call 1-800-973-6766
?	Select 1 to transfer to an extension within the Enron Building
?	Select 39797 and you will be transferred to the helpdesk.

The following options are also available through the toll-free number:

0:  Connect to voice directory
1:  Transfer to an extension in the Enron building
2:  Access voicemail in the Enron building
3:  Transfer to 3 Allen Center
4:  Transfer to Omaha
5:  Transfer modem or fax with 646 prefix
6:  Speak to an Enron operator
7:  Transfer to a fax machine in the message center
8:  Transfer to Aviation
9:  Leave a confidential message for Enron Chairman

Please contact x3-9797 with any questions or comments.",,,Enron ENRON EES
468,"I just spoke to Leon Branom on the activity in the accounting entity 1691 and agree it should be assigned to Todd. 

Thanks,

Mark

 ","Leon Branom Todd Mark

 ",,
469,"

Enron customers expect competitive pricing, and this product delivers. 

Targeted at current small commercial customers enrolled in one of Commonwealth Edison's 
bundled rates, the Illinois Fixed-Price Incentive Plan provides up-front incentives through 
February 2002, followed by fixed-price retail generation through end of contract. Bottom line: 
this is EES's lowest price offering in the Illinois market. NOTE: Enron is offering limited 
PHYSICAL delivery in March 2002!  Want to learn more? Click here. 
",,,Enron Commonwealth Edison's the Illinois Fixed-Price Incentive Plan EES
470,"There are several ambiguities and operational issues with this definition.   

SOT:  First, the phrase ""available to operate without a status condition or 
fault that would otherwise limit its operation"" in SOT is very easily 
misunderstood.  Many owners & I.E.'s think that ""System Okay"" means the 
turbine should produce power, as per the power curve,  during every second of 
SOT.  This isn't true.    If the turbine is paused offline or manually 
stopped, untwisting cables, resetting, undergoing a load shutdown,  in low 
noise operation, or  in spinning or starting up mode, then the SOT clock is 
incremented even though the turbine can't produce power.  I think the SOT 
description should read something like""not faulted off for turbine 
malfunction or offline for failed turbine systems.""  Either that or call this 
counter something other than ""System Okay"".   

DT:  The phrase ""or that is counted as Weather Out Time"" may confuse the 
owner.  According to SCADA training if a downtime fault occurs at the same 
time as a ""weather out"" condition then the turbine fault (DT) will have 
precedence.    This precedence may be hard to explain to owner.  Therefore, I 
recommend you delete the Weather out phrase.  In other words, stop the 
sentance on Majeure Events.

LOT:   Precedence also can cause confusion here.  If a turbine fault occurs 
when the grid is outside of specs we've been told that DT will always take 
precedence whether the grid induced the fault or the fault occurred due to 
turbine malfunction not related to the grid.  How does the controller 
distinguish (and analysts from ten minute SCADA data) whether the fault was 
due to the grid or the grid was driven out of spec by a turbine malfunction?  
I recommend that you replace the phrase ""except where line conditions are 
forced out of specs due to Turbine malfunction"" with "" except when the 
turbine faults offline.""  Further, it should be noted that when the turbine 
faults off due to grid variations then it probably is true that EWC is 
penalized for the grid variations.   

MT:  How do we implement the 36 hour limit on MT in the equation?  I assume 
that we compute a value MTexcess that is that portion of MT in excess of the 
36 hour limit.   Then we use MTexcess in the numerator instead of MT to 
penalize EWC for exceeding the MT limit.   Where did 36 hours come from?   
The previous limit in all existing 1.5 contracts is 48 hours and MT, as 
defined by the controller fault listing, includes several other tasks that 
are not on a scheduled maintenance  checklist.   The 48 hours per year was 
intended only to capture those tasks on the maintenance checklist.

WOT:  How does the controller know when the turbine can't be repaired due to 
weather related events or that weather makes access unsafe?   If it can't 
then you are adding an activity that must be tracked by manual log and 
integrated into availability computations by a manual procudure that is not 
value added to the customer and costly to operator.

EOT:  What about icing sensor shutting down turbine?   This isn't due to 
Owner.   

ST:  This definition of ST rarely equals the total number of hours in the  
""survey or measurement"" period  due to communication losses and power 
outages.   I recommend you  remove that phrase from the definition OR alter 
the definition of availability to (SURVEY - DT - RT - MT)/(SURVEY - 
MTprorated).    SURVEY is the maximum possible number of hours in the survey 
period and MTprorated is the percent of 36 hours per year in the survey 
period.  I recommend keeping the current availability definition as it uses 
info already in Visupro. 

Availability equation as shown doesn't penalize EWC for MT above the 36 hour 
limit.   See MT above for solution.  



 



From: Ilan Caplan on 04/17/2002 09:14 AM
",MT ST,,SOT & I.E.'s SCADA DT EWC MT Ilan Caplan
471,"This is for th epurposes of our conference call.

Regards,
Hollis


",Hollis,,
472,"Mark, Mark and Kurt,
I can't access the Transfer directory right now so here are today's downloads.

Regards, 
Matt",Kurt Matt,,"Mark, Mark Transfer"
473,"Ben, confirming our conversation earlier today regarding the two items below, 

Mark Fisher, a Data Analyst in our Information Services group is available on 
Friday March 8, at 1:30 PST to address your questions regarding the 
downloading of data from SCADA. Mark and I will contact you in your office at 
3:30CST.

Regarding the defective Eickoff gearbox on WTG #79 at Trent Mesa, today EWC 
will ship a replacement Flender gearbox to Trent Mesa from our Tehachapi 
location. It is our plan to install this gearbox in place of the defective 
Eickoff gearbox and return the turbine to operational status as soon as 
possible.  

Regards

Kurt ","Ben Mark Fisher Mark EWC 
 Trent Mesa Kurt",79,Information Services SCADA Flender
474,"Mark,

I am certain that you have these details. Would you please forward them to 
Clemens and myself

Thanks

David
","Mark Clemens David
",,
475,"In investigating an apparent error with the pressure sensors at Montfort I 
have discovered two things.

1. Pressure reading are stored in the paradox files in milibars.
2. The pressure sensor at Montfort has been malfunction since it was 
installed, but not replaced pending someone signing a P.O. for the 
replacement sensor.  

-JD",,,P.O.
476,"Ward, this is hot off the press, please let me know if this is sufficient, if 
necessary we can refine the attachment.

Kurt 
",Kurt,,Ward
477,"Mark,

Please see attached,

Thanks,
Hollis
",Mark Hollis,,
478,"Kurt,
I have attached the April Log with some corrections to the curtailments.  The 
lines I shaded blue are typing errors that I fixed.  These will account for 
the negative hours and the turbines with no data. 

 The turbines that are showing hours but no production must be a result of a 
SCADA data acquisition problem.  These entries I shaded in red.  I started 
looking through the list in the April Log but I could not find any errors on 
our side, so you may have to base the lost production on what a particular 
turbines' neighbor produced or lost.  

Call me if you have any questions.

Matt
","Kurt Matt
",,SCADA
479,"Trent data  StatDat and Errdev  thru 02/25/2002 is on the network.
JR",Errdev  ,,Trent StatDat
480,"Mark,
Terrie mails the download CD's weekly and the Curtail.DB file is downloaded 
three days a week as part of the SCADA backup.  The four most recent 
downloads are on the way there today.  If neccessary, I can email the curtail 
files but it would be very time consuming.  Let me know if you need me to do 
this.

Matt
","Mark Matt
",,DB SCADA
481,"Greetings,

To my best memory, the Systems Performance Group is cost center 267.  I 
picked up my American Funds retirement packet tonight from the front desk, 
and the sticker on the front states cost center 269.  Have we changed cost 
centers or is this a typo?

Matt Meyers


",Matt Meyers,,the Systems Performance Group
482,"Greetings,

Here is some good lunch time reading.  I have taken interest in this as of 
late.  Thought you might be interested . . .

Article:
http://science.nasa.gov/headlines/y2002/11jun_spaceship.htm

This program looks to work well for tracking Shuttle progress and selecting
a time to watch:
http://spaceflight.nasa.gov/realdata/sightings/

Good day
Matt Meyers 
","Matt Meyers 
",,
483,"The Quality System documentation (Procedures and Instructions) are located on 
the network.  Please take time to review the applicable documents to see how 
they affect you.

The easiest method of accessing the documents is to first create shortcuts on 
your computer desktops to the Excel spreadsheets.  To perform this one time 
setup, do this:

FOR INSTRUCTIONS
Select (double click) Network Neighborhood application
Select (double click) Ewtesting server
Select (double click) Quality folder
Select (double click) Quality Mgt System folder
Select (double click) Operating Instructions Doc 100003 folder
Click and hold the left mouse button on the Excel file Operating Instructions 
Master List and drag the file to your desktop.  Release the mouse button when 
your cursor is over the desktop

FOR PROCEDURES
Select (double click) Network Neighborhood application
Select (double click) Ewtesting server
Select (double click) Quality folder
Select (double click) Quality Mgt System folder
Select (double click) Operating Procedures Doc 100002 folder
Click and hold the left mouse button on the Excel file Operating Procedures 
Master List and drag the file to your desktop.  Release the mouse button when 
your cursor is over the desktop


To review a specific instruction, open the Excel file Operating Instructions 
Master List and click on the hyperlink in the DOCUMENT column.

To review a specific procedure, open the Excel file Operating Procedures 
Master List and click on the hyperlink in the DOCUMENT column.

As documents are revised, the people / organizations affected will receive an 
email notice of the change.  These changed documents will be accessible 
through the Excel spreadsheets listed above.  People are responsible for 
reviewing the  revised documents.  If you have any questions concerning the 
documents, please contact me.

Mitch Thomas",Ewtesting Mitch Thomas,,Network Neighborhood Doc
484,"Kurt,
 Per our phone conversation, Mark Fisher and myself have been discussing 
availability with Gary from Zilkha. A question arose regarding the many 
operations of our breaker in the pad mounted transformer that took place 
December through March. Gary's thought is that when we recalculate the 
availability, we need to count these times as down time and not Line Out 
Hours as they have currently been counted. I suggested that according to 
Exhibit GG in the TSIA, LOH is defined in short as any time the grid does not 
meet ""(i) the specifications required by the WTG as set forth in the 
Technical Specifications"", and Gary agrees with this. The problem is that an 
engineering change on the breaker settings was implemented some time in March 
to reduce the number of breaker operations on site. We are still seeing many 
grid faults in the turbine but not in the PMT breaker. The question that Gary 
brought up is were the original settings of the breaker set to the WTG 
Technical Specifications and operating due to the on going grid conditions OR 
were the settings improper to start with causing the breaker to operate while 
the grid was within Technical Specifications.","Kurt Mark Fisher Gary Gary 
",,TSIA LOH PMT Technical Specifications
485,"FYI

I talked to Kurt Anderson regarding your meeting last week with Gary.  There 
seems to be some confusion as to what our action items are in resolving the 
issues.  You may want to summarize what exactly the action items were/are 
when you discuss this with Hollis and or Kurt.

JD",Kurt Anderson Gary Hollis Kurt,,FYI
486,"Guys: 

Attached are the meter readings for Indian Mesa for both feeders 
(transformers). They includ the production and the cumsumption, and cover a 
period between May 19 and June 10. 

I think this is the best way to determine the actual consumption, because 
these are the meters that the customer gets paid on and is charged for. 

Regards 

KLC 
",,,KLC
487,"Mark,

Turbine 5 (the prototype I think) shows up on some graphs but not on all 
graphs.  Do you know why this is occurring?

HK
",Mark,,
488,"VisuPro files are on the network for Mill Run and Somerset for 6 Mar 2002

SCADAData on Zoom_srv\\Mill Run\2002\Mar\6Mar02\

SCADAData on Zoom_srv\\Somerset\2002\Mar\6Mar02\

-JR",,,VisuPro
489,"Julie,

Could you print off the current work request report by 1:30 today?

Gentlemen,

I'd like to review this today at 1:30 in our office.  Also, could you provide 
me with your activity reports so I can have Julie enter this information.

JD",Julie,,
490,"Please be advised.  The VisuPro download to cd for June SCADA data should be 
done on Monday, July 1 and sent to Tehachapi as ""Next Day Delivery."" 

The files needed for monthly reporting are similar to the Wednesday download 
including Zmet if available.
Please include the Mon0207.db file if it is available.

Please call me or email if there are any questions.
Thank you

John Ruiz
Operations, Systems Performance
Tehachapi, CA 93561
ph. 661 - 823 -6508","John Ruiz
",,SCADA Systems Performance
491,"FYI
",,,FYI
492,"We have the new software.  Rabi will load SPlus and Oracle on his and my 
system to make sure he does not encounter any problems with the new GE Core 
Load.  Once our test is complete, then you can coordinate with IT (Denise & 
David Draper) to get your machine's Core Load.  Rabi will re-install S-Plus 
(new version) and Oracle after the GE Windows 2000 Core Load.  You analyst 
just need to coordinate your Core Load with Rabi so he can get Splus and 
Oracle properly loaded on your new system.






Mark V Walker
06/28/2002 04:11 PM
",David Draper Splus Mark V Walker,,"GE Core 
Load Core Load Oracle GE Core Load with Rabi"
493,"Tom,

Here are the new graphs with totals (bar charts) and distributions (boxplots) 
for all seven sites through May 2002. 

I believe that I have come up with a method of providing you with the 
ESTIMATED energy lost. Since it requires using two data sets (faults and 
10-minute data) it will be take a bit longer to run. However I hope to have 
that result to you next week. 

Mark
","Tom Mark
",,
494,"Tom,

From the stage I was at on the duration and energy it was just as easy to do 
all 7 sites as the 3 you specifically requested. If you do not want the 
additional graphs let me know and I'll pull them out of the Acrobat file. 

Mark
","Tom Mark
",,
495,"It was brought to our attention that there was confusion downloading the wind 
data using the new Download tool deployed by the SCADA team.  To ensure we do 
not loose any data, please continue to download the weekly data according to 
SUB 352_C until the instructions using the new tool have been resolved.  

You can download the data using the new tool in addition and send in both 
sets of data.  We will send out clearer instructions the week of the 7th at 
which time we will update the SUB 352_C to include the use of the Download 
tool.

Any questions pleas call

Jeff Duff
6486",Jeff Duff,,SCADA
496,"Joe,

Attached is the Curtail200206.db file. I have a question about a sequence of 
events. For turbine 840006029 on June 19th the turbine is ""Energy curtailed"" 
(Index = 10843), THEN it has the message ""Turbine Com Established"" (Index = 
10855). Then there are no other messages (for that turbine) until a ""Energy 
curtailed"" message (Index = 11134).

Is there anything I can assume about the time between the curtailment 
messages? For example, was the turbine uncurtailed when the com established 
message was recorded? Or are did the turbine become uncurtailed and no 
message was recorded? 

Thanks,
Mark
","Joe Mark
",,Curtail200206.db
497,"Tom,

Attached are the graphs for energy lost due to the pitch and overspeed faults 
you listed. As I mentioned before the methodology requires decent data 
recovery for the 10-minute data. The data recovery was poor for several sites 
in January, and for Fenner and Klondike in May. 

I will be compiling a report on this request, summarizing the graph types and 
some explanation of the methods used to produce them. I hope to have that 
completed within the next couple of days.

If you see deficiencies or suggested modifications let me know.

Mark
","Tom Fenner Mark
",,Klondike
498,"Gary,

On behalf of the GEWE Systems Performance team, please find a re-calculation 
of Monthly Availability for both the Mill Run and Somerset projects.  The 
following work is in response to your findings regarding availability 
incrementing with no power production above cut in wind speeds, conveyed 
through both Kurt Anderson and through Mark Fisher's meeting with you in 
early June.

The following methodology incorporates criteria discussed during Mark Fisher 
visit.  We are planning to provide some detailed examples later this week for 
your review.  I anticipate we will then discuss the methodology via 
conference.  The intent would be to use this fully automated methodology to 
account for this situation on a go forward basis.

Please feel free to contact myself of Kurt Anderson.

Jeff Duff
GEWE Systems Performance
661-823-6486

","Gary Kurt Anderson Mark Fisher's Mark Fisher Jeff Duff
",,GEWE Systems Performance
499,"Jeff,

Mar - May 2002 have been recalculated and spreadsheets created. Mar & Apr 
wend down slightly due to the ""extra"" turbines. May has gone up, possibly due 
to some data filling in holes from before, data recovery does appear to be 
better this time. The spreadsheets are sorted and totaled by Bus.ID. The 
""extras"" are at the bottom with 0 production.


Mark

",Jeff Mark,,Mar & Apr Bus
